# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   -0.025885297              0   -0.026634699              0   -0.025135895              0
           -3.8   -0.036110358              0   -0.036964686              0    -0.03525603              0
           -3.6   -0.049333488              0   -0.050336736              0    -0.04833024              0
           -3.4   -0.069295111              0   -0.070450586              0   -0.068139636              0
           -3.2   -0.095586601              0   -0.096878604              0   -0.094294598              0
             -3    -0.12955714              0    -0.13106508              0     -0.1280492              0
           -2.8    -0.18029313              0    -0.18209597              0    -0.17849029              0
           -2.6    -0.25835982              0    -0.26049571              0    -0.25622393              0
           -2.4    -0.37165577              0    -0.37418646              0    -0.36912508              0
           -2.2    -0.52855704              0     -0.5315175              0    -0.52559658              0
             -2    -0.78203834              0    -0.78546401              0    -0.77861267              0
           -1.8     -1.1417725              0     -1.1459039              0     -1.1376411              0
           -1.6     -1.7011818              0     -1.7060203              0     -1.6963433              0
           -1.4     -2.5251511              0     -2.5308811              0     -2.5194211              0
           -1.2     -3.7563819              0     -3.7648857              0     -3.7478781              0
             -1     -4.4492981              0     -4.4576952              0      -4.440901              0
           -0.8     -4.4803828              0     -4.4882528              0     -4.4725128              0
           -0.6     -4.4978299              0      -4.506419              0     -4.4892408              0
           -0.4     -4.4736398              0     -4.4817425              0     -4.4655371              0
           -0.2     -4.4567355              0     -4.4649084              0     -4.4485626              0
              0     -4.4525925              0     -4.4608762              0     -4.4443088              0
            0.2     -4.4801161              0     -4.4882128              0     -4.4720194              0
            0.4      -4.485388              0     -4.4935254              0     -4.4772506              0
            0.6     -4.4983783              0     -4.5062641              0     -4.4904925              0
            0.8     -4.4651848              0      -4.473712              0     -4.4566576              0
              1     -3.7640038              0     -3.7721139              0     -3.7558937              0
            1.2      -2.529055              0     -2.5349437              0     -2.5231663              0
            1.4     -1.7108375              0     -1.7162578              0     -1.7054172              0
            1.6     -1.1490156              0     -1.1530366              0     -1.1449946              0
            1.8     -0.7762197              0    -0.78000401              0    -0.77243539              0
              2    -0.53233191              0    -0.53579019              0    -0.52887363              0
            2.2    -0.36719554              0    -0.36979086              0    -0.36460022              0
            2.4    -0.25901701              0      -0.261225              0    -0.25680902              0
            2.6    -0.18418867              0    -0.18605239              0    -0.18232495              0
            2.8    -0.12903106              0    -0.13066813              0    -0.12739399              0
              3   -0.094618316              0   -0.095927054              0   -0.093309578              0
            3.2   -0.066846671              0   -0.068057222              0    -0.06563612              0
            3.4   -0.047755203              0    -0.04872898              0   -0.046781426              0
            3.6   -0.036809046              0   -0.037558922              0    -0.03605917              0
            3.8   -0.026262648              0   -0.027000676              0    -0.02552462              0
              4   -0.026262648              0   -0.027000676              0    -0.02552462              0
