#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4  0.00064484535              0  0.00050636094              0  0.00078332976              0
           -3.8   0.0011320012              0  0.00094256143              0    0.001321441              0
           -3.6   0.0022873487              0   0.0019413565              0   0.0026333409              0
           -3.4   0.0033626134              0   0.0028668048              0    0.003858422              0
           -3.2   0.0046120904              0   0.0041327325              0   0.0050914483              0
             -3   0.0074254685              0   0.0067488444              0   0.0081020926              0
           -2.8    0.013248775              0      0.0123553              0     0.01414225              0
           -2.6    0.017602916              0    0.016583775              0    0.018622057              0
           -2.4    0.025512852              0    0.024386648              0    0.026639056              0
           -2.2    0.036899518              0    0.035411425              0    0.038387611              0
             -2    0.047309853              0    0.045639361              0    0.048980345              0
           -1.8    0.053995277              0    0.051947615              0    0.056042939              0
           -1.6     0.04552037              0    0.043033588              0    0.048007152              0
           -1.4  -0.0062086882              0  -0.0093383035              0  -0.0030790729              0
           -1.2    -0.16705471              0    -0.17080996              0    -0.16329946              0
             -1    -0.55420662              0      -0.558727              0    -0.54968624              0
           -0.8     -1.4189897              0     -1.4246001              0     -1.4133793              0
           -0.6     -3.2812193              0     -3.2882795              0     -3.2741591              0
           -0.4     -7.3800327              0     -7.3894629              0     -7.3706025              0
           -0.2     -21.565758              0     -21.582198              0     -21.549318              0
              0      -21.57012              0     -21.586459              0     -21.553781              0
            0.2     -7.3911656              0      -7.400348              0     -7.3819832              0
            0.4     -3.2608879              0      -3.268216              0     -3.2535598              0
            0.6     -1.4174036              0     -1.4230483              0     -1.4117589              0
            0.8    -0.55307538              0    -0.55769549              0    -0.54845527              0
              1     -0.1780649              0    -0.18167757              0    -0.17445223              0
            1.2   -0.011356131              0   -0.014356811              0  -0.0083554512              0
            1.4    0.045156766              0     0.04272394              0    0.047589592              0
            1.6    0.057372372              0    0.055123009              0    0.059621735              0
            1.8    0.050001569              0    0.048127452              0    0.051875686              0
              2    0.039160035              0     0.03764205              0     0.04067802              0
            2.2    0.029118377              0    0.027669997              0    0.030566757              0
            2.4    0.017889059              0    0.016912142              0    0.018865976              0
            2.6    0.013836253              0    0.012840666              0     0.01483184              0
            2.8   0.0071362443              0   0.0064797618              0   0.0077927268              0
              3   0.0052667259              0   0.0046633477              0   0.0058701041              0
            3.2   0.0037310081              0   0.0032629723              0   0.0041990439              0
            3.4   0.0019391391              0    0.001573487              0   0.0023047912              0
            3.6   0.0012496244              0   0.0010437679              0   0.0014554809              0
            3.8   0.0010031272              0  0.00079039248              0   0.0012158619              0
              4   0.0010031272              0  0.00079039248              0   0.0012158619              0
