#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     -1.8777874              0     -1.8813536              0     -1.8742212              0
           -3.8     -1.8252446              0     -1.8289253              0     -1.8215639              0
           -3.6     -1.7442192              0     -1.7479437              0     -1.7404947              0
           -3.4     -1.6339537              0     -1.6376806              0     -1.6302268              0
           -3.2     -1.4998434              0     -1.5035882              0     -1.4960986              0
             -3     -1.3486506              0     -1.3525584              0     -1.3447428              0
           -2.8     -1.2052493              0     -1.2091905              0     -1.2013081              0
           -2.6     -1.0444891              0      -1.048484              0     -1.0404942              0
           -2.4    -0.89661858              0    -0.90061997              0    -0.89261719              0
           -2.2    -0.76365015              0    -0.76774423              0    -0.75955607              0
             -2    -0.63957874              0    -0.64358018              0     -0.6355773              0
           -1.8    -0.50684148              0     -0.5110211              0    -0.50266186              0
           -1.6    -0.41196558              0    -0.41597987              0    -0.40795129              0
           -1.4     -0.3196257              0    -0.32340029              0    -0.31585111              0
           -1.2    -0.24727513              0    -0.25103317              0    -0.24351709              0
             -1    -0.18171607              0    -0.18596401              0    -0.17746813              0
           -0.8    -0.13272213              0    -0.13649853              0    -0.12894573              0
           -0.6    -0.10325559              0    -0.10690295              0   -0.099608231              0
           -0.4   -0.084263134              0   -0.088137828              0    -0.08038844              0
           -0.2   -0.073952108              0   -0.077529005              0   -0.070375211              0
              0   -0.073569644              0   -0.077138887              0   -0.070000401              0
            0.2   -0.083791408              0   -0.087399687              0   -0.080183129              0
            0.4    -0.10206752              0    -0.10575886              0   -0.098376178              0
            0.6    -0.13284288              0    -0.13668077              0    -0.12900499              0
            0.8    -0.18325624              0    -0.18705674              0    -0.17945574              0
              1    -0.24173755              0    -0.24563052              0    -0.23784458              0
            1.2    -0.31802907              0    -0.32198597              0    -0.31407217              0
            1.4    -0.41727817              0    -0.42122487              0    -0.41333147              0
            1.6     -0.5183749              0    -0.52238081              0    -0.51436899              0
            1.8    -0.63333489              0    -0.63738511              0    -0.62928467              0
              2    -0.76849662              0    -0.77245094              0     -0.7645423              0
            2.2    -0.90257322              0    -0.90651446              0    -0.89863198              0
            2.4     -1.0482526              0     -1.0522106              0     -1.0442946              0
            2.6     -1.1974022              0     -1.2013326              0     -1.1934718              0
            2.8     -1.3547786              0     -1.3587488              0     -1.3508084              0
              3     -1.5077151              0     -1.5122545              0     -1.5031757              0
            3.2     -1.6336244              0     -1.6373859              0     -1.6298629              0
            3.4     -1.7536861              0     -1.7573708              0     -1.7500014              0
            3.6     -1.8335228              0     -1.8378004              0     -1.8292452              0
            3.8     -1.8833902              0     -1.8875044              0      -1.879276              0
              4     -1.8833902              0     -1.8875044              0      -1.879276              0
