#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     -1.8721808              0     -1.8757703              0     -1.8685913              0
           -3.8     -1.8290619              0     -1.8327796              0     -1.8253442              0
           -3.6     -1.7440002              0     -1.7477001              0     -1.7403003              0
           -3.4     -1.6322596              0     -1.6359923              0     -1.6285269              0
           -3.2     -1.4956624              0     -1.4995063              0     -1.4918185              0
             -3     -1.3489038              0     -1.3528263              0     -1.3449813              0
           -2.8     -1.1972798              0     -1.2012242              0     -1.1933354              0
           -2.6     -1.0498521              0        -1.0538              0     -1.0459042              0
           -2.4    -0.90385787              0    -0.90787045              0    -0.89984529              0
           -2.2    -0.75507402              0    -0.75924453              0    -0.75090351              0
             -2    -0.62978062              0    -0.63378081              0    -0.62578043              0
           -1.8    -0.52042918              0    -0.52445563              0    -0.51640273              0
           -1.6    -0.40798176              0    -0.41206469              0    -0.40389883              0
           -1.4    -0.31624181              0    -0.32013524              0    -0.31234838              0
           -1.2    -0.24566929              0    -0.24953526              0    -0.24180332              0
             -1    -0.18919446              0    -0.19335058              0    -0.18503834              0
           -0.8    -0.14225965              0    -0.14593432              0    -0.13858498              0
           -0.6     -0.1057091              0    -0.10929723              0    -0.10212097              0
           -0.4   -0.083818145              0   -0.087673454              0   -0.079962836              0
           -0.2   -0.072775712              0   -0.076430138              0   -0.069121286              0
              0   -0.074081187              0   -0.077655965              0   -0.070506409              0
            0.2   -0.085307614              0   -0.088891163              0   -0.081724065              0
            0.4    -0.10442113              0    -0.10809441              0    -0.10074785              0
            0.6    -0.12920599              0    -0.13298238              0     -0.1254296              0
            0.8    -0.18098491              0    -0.18477811              0    -0.17719171              0
              1      -0.243824              0    -0.24761253              0    -0.24003547              0
            1.2    -0.31659806              0    -0.32044624              0    -0.31274988              0
            1.4    -0.40967585              0    -0.41368202              0    -0.40566968              0
            1.6    -0.51002454              0    -0.51414009              0    -0.50590899              0
            1.8    -0.63811522              0     -0.6421438              0    -0.63408664              0
              2    -0.77070357              0    -0.77461624              0     -0.7667909              0
            2.2    -0.90402742              0     -0.9079856              0    -0.90006924              0
            2.4     -1.0505025              0      -1.054443              0      -1.046562              0
            2.6     -1.1984419              0     -1.2024063              0     -1.1944775              0
            2.8     -1.3579115              0     -1.3619023              0     -1.3539207              0
              3     -1.4990513              0       -1.50363              0     -1.4944726              0
            3.2     -1.6370853              0     -1.6408696              0      -1.633301              0
            3.4     -1.7486321              0     -1.7523175              0     -1.7449467              0
            3.6     -1.8340608              0       -1.83826              0     -1.8298616              0
            3.8     -1.8817164              0     -1.8855757              0     -1.8778571              0
              4     -1.8817164              0     -1.8855757              0     -1.8778571              0
