#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340    -0.66392535              0    -0.66413034              0    -0.66372036              0
            360   -0.093848167              0   -0.093914318              0   -0.093782016              0
            380   -0.025457815              0   -0.025489282              0   -0.025426348              0
            400  -0.0053484575              0  -0.0053623942              0  -0.0053345208              0
            420   0.0025316233              0   0.0025189018              0   0.0025443448              0
            440   0.0058532782              0   0.0058340475              0   0.0058725089              0
            460   0.0070095696              0   0.0069852627              0   0.0070338765              0
            480   0.0073035839              0    0.007275919              0   0.0073312489              0
            500   0.0070604477              0   0.0070309717              0   0.0070899237              0
            520   0.0066282996              0   0.0065980848              0   0.0066585144              0
            540   0.0061610328              0   0.0061304093              0   0.0061916563              0
            560   0.0056481331              0   0.0056179061              0   0.0056783601              0
            580   0.0050795196              0   0.0050497487              0   0.0051092906              0
            600    0.004585393              0   0.0045564895              0   0.0046142965              0
            620   0.0040931856              0   0.0040652215              0   0.0041211497              0
            640   0.0037701856              0   0.0037424067              0   0.0037979645              0
            660   0.0033938866              0   0.0033665432              0     0.00342123              0
            680   0.0030153116              0    0.002989077              0   0.0030415462              0
            700   0.0027453103              0   0.0027192813              0   0.0027713393              0
            720   0.0024749458              0   0.0024497604              0   0.0025001312              0
            740   0.0022780237              0   0.0022516315              0   0.0023044159              0
            760   0.0019854652              0   0.0019600157              0   0.0020109147              0
            780   0.0018091898              0    0.001783724              0   0.0018346556              0
            800   0.0017107232              0   0.0016831828              0   0.0017382636              0
            820    0.001571797              0   0.0015450071              0   0.0015985869              0
            840   0.0013861801              0   0.0013609382              0    0.001411422              0
            860   0.0012491175              0   0.0012231612              0   0.0012750738              0
            880   0.0011611081              0   0.0011337027              0   0.0011885135              0
            900   0.0011094407              0    0.001080028              0   0.0011388534              0
            920  0.00089641126              0  0.00086969126              0  0.00092313126              0
            940  0.00086516226              0  0.00083690713              0  0.00089341739              0
            960  0.00084504633              0  0.00081445282              0  0.00087563984              0
            980  0.00076946678              0   0.0007391315              0  0.00079980206              0
           1000  0.00076946678              0   0.0007391315              0  0.00079980206              0
