#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.15866568  0.00075172244     0.13998589  0.00066403816     0.17900095     0.00085053
             10     0.47330822   0.0012939213     0.41769862   0.0011432526     0.53377123   0.0014638078
             20     0.76996843   0.0016441031      0.6793506   0.0014522725     0.86848007   0.0018602725
             30      1.0409216   0.0019048866     0.91854329   0.0016829293      1.1736761   0.0021544758
             40      1.2863354   0.0021109948      1.1353286   0.0018653116      1.4497808   0.0023863382
             50      1.4923814    0.002267532      1.3172562    0.002003782      1.6813805    0.002562397
             60      1.6632965   0.0023888658      1.4682755   0.0021111106      1.8730929   0.0026990186
             70      1.7889879   0.0024729963      1.5792207   0.0021855128       2.014029   0.0027927629
             80      1.8739373   0.0025288361      1.6544147   0.0022351188      2.1085948   0.0028543468
             90       1.922232   0.0025595947      1.6970099     0.00226207      2.1622314   0.0028881455
            100      1.9393316   0.0025700407      1.7123223   0.0022716085      2.1803333   0.0028981492
            110      1.9196144   0.0025572257      1.6950393   0.0022605463      2.1571424   0.0028821176
            120      1.8770756   0.0025304606      1.6576474   0.0022370939      2.1082337   0.0028511044
            130      1.8112243   0.0024876394      1.5998117    0.002199771      2.0329547    0.002802133
            140      1.7324735   0.0024356146      1.5302981   0.0021543673      1.9436582   0.0027452304
            150      1.6407916   0.0023730041      1.4494676   0.0020983698      1.8398696   0.0026700769
            160      1.5392407   0.0023014217      1.3599474   0.0020430141      1.7249679   0.0026110201
            170      1.4405256   0.0022290538      1.2729605   0.0019720063      1.6134111   0.0025062042
            180      1.3344632   0.0021484275      1.1792503   0.0019005789      1.4940575   0.0024144244
            190       1.234998   0.0020692484      1.0916528   0.0018311784      1.3817081   0.0023248235
            200      1.1338988   0.0019854087      1.0022233   0.0017568347      1.2682359   0.0022303272
            210      1.0382605   0.0019023448     0.91839217    0.001747901      1.1594278   0.0023921827
            220     0.94966478   0.0018211429     0.83993386   0.0016126937      1.0605444   0.0020439311
            230     0.86357595   0.0017385091     0.76399378   0.0015401705     0.96371588   0.0019502855
            240      0.7833887   0.0016575782     0.69312769   0.0014683314     0.87383107   0.0018590077
            250     0.71160251   0.0015814447     0.63004285   0.0014024209     0.79268066    0.001776227
            260     0.64307566   0.0015046065     0.56926316   0.0013332848     0.71637247   0.0016863997
            270     0.57923814   0.0014292526      0.5128565   0.0012667099     0.64490614   0.0016015098
            280     0.52355393   0.0013599937     0.46378242   0.0012086927     0.58228787   0.0015354439
            290     0.47086589   0.0012904946      0.4172515   0.0011449983     0.52328174   0.0014461438
