#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   -0.046949005              0   -0.047935118              0   -0.045962892              0
           -3.8   -0.061177433              0   -0.062274689              0   -0.060080177              0
           -3.6   -0.079460596              0    -0.08074899              0   -0.078172202              0
           -3.4    -0.10292044              0    -0.10436667              0    -0.10147421              0
           -3.2    -0.13560111              0    -0.13713472              0     -0.1340675              0
             -3    -0.17577355              0    -0.17752221              0    -0.17402489              0
           -2.8    -0.22864597              0    -0.23070324              0     -0.2265887              0
           -2.6    -0.30086939              0    -0.30316759              0    -0.29857119              0
           -2.4    -0.40286103              0    -0.40550768              0    -0.40021438              0
           -2.2     -0.5461101              0     -0.5490345              0     -0.5431857              0
             -2     -0.7423105              0    -0.74572767              0    -0.73889333              0
           -1.8     -1.0448689              0      -1.049067              0     -1.0406708              0
           -1.6     -1.4751212              0     -1.4799773              0     -1.4702651              0
           -1.4     -2.1372171              0     -2.1427887              0     -2.1316455              0
           -1.2     -3.1763893              0     -3.1855122              0     -3.1672664              0
             -1     -3.7045514              0     -3.7123863              0     -3.6967165              0
           -0.8     -3.6784474              0     -3.6857904              0     -3.6711044              0
           -0.6     -3.6749453              0     -3.6830981              0     -3.6667925              0
           -0.4     -3.6856845              0     -3.6932602              0     -3.6781088              0
           -0.2     -3.6678064              0     -3.6756036              0     -3.6600092              0
              0     -3.6576147              0     -3.6652695              0     -3.6499599              0
            0.2     -3.6943932              0     -3.7021137              0     -3.6866727              0
            0.4     -3.6821486              0     -3.6899533              0     -3.6743439              0
            0.6     -3.7011022              0     -3.7090107              0     -3.6931937              0
            0.8     -3.7157873              0     -3.7240163              0     -3.7075583              0
              1     -3.1832179              0     -3.1915209              0     -3.1749149              0
            1.2     -2.1381567              0     -2.1444428              0     -2.1318706              0
            1.4     -1.4704104              0     -1.4753006              0     -1.4655202              0
            1.6     -1.0360806              0     -1.0403008              0     -1.0318604              0
            1.8    -0.74355056              0    -0.74698595              0    -0.74011517              0
              2    -0.54187097              0    -0.54498268              0    -0.53875926              0
            2.2    -0.40212626              0    -0.40472196              0    -0.39953056              0
            2.4    -0.30419694              0      -0.306512              0    -0.30188188              0
            2.6    -0.22850666              0     -0.2305627              0    -0.22645062              0
            2.8     -0.1759847              0    -0.17781764              0    -0.17415176              0
              3    -0.13371052              0    -0.13532848              0    -0.13209256              0
            3.2    -0.10197503              0    -0.10333152              0    -0.10061854              0
            3.4   -0.079404817              0   -0.080747847              0   -0.078061787              0
            3.6   -0.058083512              0    -0.05916674              0   -0.057000284              0
            3.8   -0.045522007              0   -0.046528767              0   -0.044515247              0
              4   -0.045522007              0   -0.046528767              0   -0.044515247              0
