#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    -0.03753522              0   -0.038635853              0   -0.036434587              0
           -3.8   -0.050225909              0   -0.051540003              0   -0.048911815              0
           -3.6   -0.065462121              0   -0.066878017              0   -0.064046225              0
           -3.4    -0.07980988              0   -0.081313799              0   -0.078305961              0
           -3.2    -0.10368828              0    -0.10544358              0    -0.10193298              0
             -3    -0.13426073              0    -0.13621036              0     -0.1323111              0
           -2.8    -0.17527117              0    -0.17748905              0    -0.17305329              0
           -2.6    -0.22890201              0    -0.23133313              0    -0.22647089              0
           -2.4    -0.29800135              0    -0.30072778              0    -0.29527492              0
           -2.2    -0.38055527              0    -0.38408274              0     -0.3770278              0
             -2    -0.50309043              0    -0.50659823              0    -0.49958263              0
           -1.8    -0.65941946              0    -0.66328735              0    -0.65555157              0
           -1.6     -0.8964174              0    -0.90089406              0    -0.89194074              0
           -1.4     -1.2019306              0     -1.2067349              0     -1.1971263              0
           -1.2     -1.6469957              0     -1.6525704              0      -1.641421              0
             -1     -2.2586679              0     -2.2649694              0     -2.2523664              0
           -0.8     -3.0691533              0     -3.0760145              0     -3.0622921              0
           -0.6     -4.1285214              0     -4.1358921              0     -4.1211507              0
           -0.4     -5.4482935              0     -5.4568873              0     -5.4396997              0
           -0.2      -7.733826              0      -7.745317              0      -7.722335              0
              0     -7.7392274              0     -7.7515004              0     -7.7269544              0
            0.2     -5.4658393              0     -5.4746641              0     -5.4570145              0
            0.4     -4.1203929              0     -4.1278723              0     -4.1129135              0
            0.6     -3.0704831              0     -3.0773401              0     -3.0636261              0
            0.8     -2.2594049              0     -2.2655622              0     -2.2532476              0
              1     -1.6383513              0     -1.6437397              0     -1.6329629              0
            1.2     -1.2068599              0     -1.2117472              0     -1.2019726              0
            1.4    -0.89572603              0    -0.90013611              0    -0.89131595              0
            1.6    -0.66278393              0    -0.66663526              0     -0.6589326              0
            1.8    -0.49920662              0    -0.50272681              0    -0.49568643              0
              2    -0.38502181              0    -0.38803244              0    -0.38201118              0
            2.2    -0.29298018              0    -0.29574338              0    -0.29021698              0
            2.4     -0.2248728              0    -0.22739683              0    -0.22234877              0
            2.6    -0.17634419              0    -0.17849251              0    -0.17419587              0
            2.8    -0.13405852              0    -0.13616691              0    -0.13195013              0
              3    -0.10471502              0    -0.10651186              0    -0.10291818              0
            3.2   -0.081657115              0   -0.083227813              0   -0.080086417              0
            3.4   -0.061726895              0   -0.063111551              0   -0.060342239              0
            3.6   -0.048602924              0   -0.049855533              0   -0.047350315              0
            3.8   -0.037221427              0   -0.038349553              0   -0.036093301              0
              4   -0.037221427              0   -0.038349553              0   -0.036093301              0
