#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340    -0.58696541              0     -0.5871743              0    -0.58675652              0
            360   -0.090499145              0   -0.090575389              0   -0.090422901              0
            380   -0.024204866              0   -0.024250326              0   -0.024159406              0
            400  -0.0036945356              0  -0.0037254123              0  -0.0036636589              0
            420   0.0042403467              0   0.0042126887              0   0.0042680048              0
            440   0.0073836351              0   0.0073545103              0   0.0074127599              0
            460   0.0084943907              0   0.0084637306              0   0.0085250508              0
            480   0.0086007625              0   0.0085690944              0   0.0086324306              0
            500   0.0081382609              0   0.0081066247              0   0.0081698971              0
            520   0.0076073891              0   0.0075761181              0   0.0076386601              0
            540   0.0069380261              0   0.0069074376              0   0.0069686146              0
            560   0.0063021411              0   0.0062725733              0   0.0063317089              0
            580   0.0056949285              0   0.0056662713              0   0.0057235857              0
            600   0.0050914387              0   0.0050638961              0   0.0051189813              0
            620   0.0046374217              0   0.0046107522              0   0.0046640912              0
            640     0.00408019              0    0.004054631              0    0.004105749              0
            660   0.0036942864              0   0.0036696212              0   0.0037189516              0
            680   0.0033023703              0   0.0032786331              0   0.0033261075              0
            700   0.0030300616              0   0.0030066383              0   0.0030534849              0
            720   0.0027142057              0   0.0026912071              0   0.0027372043              0
            740   0.0024132965              0   0.0023912569              0   0.0024353361              0
            760    0.002210369              0   0.0021884796              0   0.0022322584              0
            780   0.0019816286              0   0.0019602853              0   0.0020029719              0
            800   0.0018287208              0   0.0018062078              0   0.0018512338              0
            820   0.0016163433              0    0.001594903              0   0.0016377836              0
            840   0.0014529677              0   0.0014312793              0   0.0014746561              0
            860   0.0013969298              0   0.0013733161              0   0.0014205435              0
            880   0.0012711329              0   0.0012485781              0   0.0012936877              0
            900   0.0011267457              0   0.0011052363              0   0.0011482551              0
            920   0.0010121921              0  0.00099055172              0   0.0010338325              0
            940  0.00096790847              0  0.00094432581              0  0.00099149113              0
            960  0.00090680353              0  0.00088218244              0  0.00093142462              0
            980  0.00075409939              0    0.000731701              0  0.00077649778              0
           1000  0.00075409939              0    0.000731701              0  0.00077649778              0
