#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    -0.43490821              0    -0.43529679              0    -0.43451963              0
             10    -0.31337537              0    -0.31357466              0    -0.31317608              0
             20    -0.22224886              0     -0.2224157              0    -0.22208202              0
             30    -0.15508706              0    -0.15522708              0    -0.15494704              0
             40    -0.10637776              0    -0.10649096              0    -0.10626456              0
             50   -0.071077949              0   -0.071166108              0    -0.07098979              0
             60   -0.045512078              0   -0.045588171              0   -0.045435985              0
             70   -0.027162689              0   -0.027225928              0    -0.02709945              0
             80    -0.01395135              0   -0.014009444              0   -0.013893256              0
             90  -0.0046735086              0  -0.0047281935              0  -0.0046188237              0
            100   0.0018937646              0   0.0018391977              0   0.0019483315              0
            110   0.0062570982              0   0.0062014169              0   0.0063127795              0
            120   0.0093399896              0   0.0092824458              0   0.0093975334              0
            130     0.01083651              0     0.01077814              0     0.01089488              0
            140    0.011751611              0    0.011691482              0     0.01181174              0
            150     0.01217567              0    0.012114192              0    0.012237148              0
            160    0.012170841              0     0.01210831              0    0.012233372              0
            170    0.011712963              0    0.011650985              0    0.011774941              0
            180    0.011305841              0    0.011244498              0    0.011367184              0
            190    0.010616191              0    0.010555631              0    0.010676751              0
            200   0.0099057539              0   0.0098461109              0   0.0099653969              0
            210   0.0092278828              0   0.0091706947              0   0.0092850709              0
            220   0.0085289621              0   0.0084711717              0   0.0085867525              0
            230   0.0078869033              0   0.0078319499              0   0.0079418567              0
            240   0.0073008976              0   0.0072447849              0   0.0073570103              0
            250   0.0065683233              0   0.0065163668              0   0.0066202798              0
            260   0.0061267894              0   0.0060745382              0   0.0061790406              0
            270   0.0056175896              0   0.0055653543              0   0.0056698249              0
            280   0.0050962133              0   0.0050480411              0   0.0051443855              0
            290   0.0046873602              0   0.0046367125              0   0.0047380079              0
            300   0.0042428757              0   0.0041950573              0   0.0042906941              0
            310    0.003870957              0    0.003823432              0    0.003918482              0
            320   0.0036335517              0   0.0035872812              0   0.0036798222              0
            330   0.0032410368              0   0.0031982233              0   0.0032838503              0
            340   0.0029752113              0    0.002931779              0   0.0030186436              0
            350   0.0026921698              0   0.0026507194              0   0.0027336202              0
            360   0.0025044809              0   0.0024630433              0   0.0025459185              0
            370   0.0022825903              0   0.0022430801              0   0.0023221005              0
            380   0.0021408656              0   0.0020986116              0   0.0021831196              0
            390   0.0020242842              0   0.0019821865              0   0.0020663819              0
            400   0.0017909284              0   0.0017519255              0   0.0018299313              0
            410   0.0016111719              0   0.0015734125              0   0.0016489313              0
            420   0.0015506309              0   0.0015108018              0     0.00159046              0
            430   0.0013897413              0   0.0013529874              0   0.0014264952              0
            440   0.0012766967              0   0.0012395911              0   0.0013138023              0
            450     0.00121995              0   0.0011821594              0   0.0012577406              0
            460    0.001150723              0   0.0011141886              0   0.0011872574              0
            470   0.0010369456              0   0.0010024984              0   0.0010713928              0
            480  0.00094029903              0  0.00090618567              0  0.00097441239              0
            490  0.00083688098              0  0.00080341082              0  0.00087035114              0
            500  0.00077669827              0  0.00074522503              0  0.00080817151              0
            510  0.00071834798              0  0.00068580395              0  0.00075089201              0
            520  0.00074226048              0  0.00070694071              0  0.00077758025              0
            530  0.00064257312              0  0.00061019626              0  0.00067494998              0
            540   0.0005691214              0  0.00053805471              0  0.00060018809              0
            550  0.00059224907              0  0.00056070041              0  0.00062379773              0
            560  0.00056238939              0  0.00053264059              0  0.00059213819              0
            570  0.00047990248              0  0.00045373679              0  0.00050606817              0
            580  0.00049061297              0  0.00046357263              0  0.00051765331              0
            590  0.00039656524              0  0.00037474458              0   0.0004183859              0
            600  0.00037195762              0  0.00035040309              0  0.00039351214              0
            610  0.00033907934              0  0.00031972349              0  0.00035843519              0
            620  0.00038389445              0  0.00036161486              0  0.00040617404              0
            630  0.00032017913              0  0.00030041941              0  0.00033993885              0
            640   0.0003181389              0  0.00029950954              0  0.00033676826              0
            650  0.00027302425              0  0.00025658356              0  0.00028946494              0
            660  0.00029319042              0  0.00027574994              0   0.0003106309              0
            670  0.00026315002              0  0.00024692414              0   0.0002793759              0
            680  0.00023836516              0  0.00022258415              0  0.00025414617              0
            690  0.00024652233              0  0.00023062053              0  0.00026242413              0
            700  0.00023994183              0  0.00022496462              0  0.00025491904              0
            710  0.00019829371              0  0.00018485478              0  0.00021173264              0
            720  0.00020507366              0  0.00019241305              0  0.00021773427              0
            730  0.00016749352              0  0.00015635082              0  0.00017863622              0
            740  0.00019283634              0  0.00017930177              0  0.00020637091              0
            750  0.00015323321              0  0.00014248948              0  0.00016397694              0
            760  0.00014731219              0  0.00013677813              0  0.00015784625              0
            770   0.0001610934              0  0.00014940378              0  0.00017278302              0
            780  0.00015151261              0  0.00014124292              0   0.0001617823              0
            790  0.00013006884              0  0.00011982413              0  0.00014031355              0
            800  0.00013006884              0  0.00011982413              0  0.00014031355              0
