#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.5728274    0.048033055      3.5728274    0.048033055      3.5728274    0.048033055
           -3.8      4.7724513    0.060873172      4.7724513    0.060873172      4.7724513    0.060873172
           -3.6      6.3555066    0.066362509      6.3555066    0.066362509      6.3555066    0.066362509
           -3.4      8.2152988    0.074195619      8.2152988    0.074195619      8.2152988    0.074195619
           -3.2      10.405603     0.08007927      10.405603     0.08007927      10.405603     0.08007927
             -3      13.546931     0.09322421      13.546931     0.09322421      13.546931     0.09322421
           -2.8      17.128158     0.10389552      17.128158     0.10389552      17.128158     0.10389552
           -2.6      21.807152     0.11861061      21.807152     0.11861061      21.807152     0.11861061
           -2.4      27.449863     0.13511486      27.449863     0.13511486      27.449863     0.13511486
           -2.2      34.033324     0.15211666      34.033324     0.15211666      34.033324     0.15211666
             -2       42.41988     0.17608596       42.41988     0.17608596       42.41988     0.17608596
           -1.8      52.413466      0.1849591      52.413466      0.1849591      52.413466      0.1849591
           -1.6       63.57167     0.20725872       63.57167     0.20725872       63.57167     0.20725872
           -1.4      76.209543     0.23422164      76.209543     0.23422164      76.209543     0.23422164
           -1.2      90.886661     0.28019322      90.886661     0.28019322      90.886661     0.28019322
             -1      104.83594     0.27029294      104.83594     0.27029294      104.83594     0.27029294
           -0.8      120.49083     0.28209945      120.49083     0.28209945      120.49083     0.28209945
           -0.6      133.21379      0.3039581      133.21379      0.3039581      133.21379      0.3039581
           -0.4      143.36584      0.3092105      143.36584      0.3092105      143.36584      0.3092105
           -0.2      149.26771     0.32415209      149.26771     0.32415209      149.26771     0.32415209
              0      149.33738     0.33041438      149.33738     0.33041438      149.33738     0.33041438
            0.2       143.6346     0.31924431       143.6346     0.31924431       143.6346     0.31924431
            0.4      132.89041     0.33232868      132.89041     0.33232868      132.89041     0.33232868
            0.6      120.27878      0.2959533      120.27878      0.2959533      120.27878      0.2959533
            0.8      105.58255     0.28538071      105.58255     0.28538071      105.58255     0.28538071
              1      90.409128     0.26939588      90.409128     0.26939588      90.409128     0.26939588
            1.2      76.625038     0.23109409      76.625038     0.23109409      76.625038     0.23109409
            1.4      63.675223     0.21006286      63.675223     0.21006286      63.675223     0.21006286
            1.6      52.251939     0.19557508      52.251939     0.19557508      52.251939     0.19557508
            1.8      42.551003     0.16643112      42.551003     0.16643112      42.551003     0.16643112
              2      34.305753     0.23728836      34.305753     0.23728836      34.305753     0.23728836
            2.2      27.196912     0.13210711      27.196912     0.13210711      27.196912     0.13210711
            2.4      21.449473     0.11738933      21.449473     0.11738933      21.449473     0.11738933
            2.6       17.01536     0.18561889       17.01536     0.18561889       17.01536     0.18561889
            2.8      13.565041    0.094758402      13.565041    0.094758402      13.565041    0.094758402
              3      10.353434    0.083723168      10.353434    0.083723168      10.353434    0.083723168
            3.2      8.0254974    0.075732623      8.0254974    0.075732623      8.0254974    0.075732623
            3.4       6.154849    0.064412576       6.154849    0.064412576       6.154849    0.064412576
            3.6      4.6684417    0.053488244      4.6684417    0.053488244      4.6684417    0.053488244
            3.8      3.6657109    0.048311336      3.6657109    0.048311336      3.6657109    0.048311336
              4      3.6657109    0.048311336      3.6657109    0.048311336      3.6657109    0.048311336
