#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.19589571   0.0015837263     0.19589571   0.0015837263     0.19589571   0.0015837263
             10     0.56653723   0.0030366124     0.56653723   0.0030366124     0.56653723   0.0030366124
             20     0.91107351   0.0034742963     0.91107351   0.0034742963     0.91107351   0.0034742963
             30       1.216099   0.0040231439       1.216099   0.0040231439       1.216099   0.0040231439
             40      1.4924324   0.0047019355      1.4924324   0.0047019355      1.4924324   0.0047019355
             50      1.7126535   0.0049522215      1.7126535   0.0049522215      1.7126535   0.0049522215
             60      1.9035024   0.0049823523      1.9035024   0.0049823523      1.9035024   0.0049823523
             70      2.0309155    0.005315706      2.0309155    0.005315706      2.0309155    0.005315706
             80      2.1245169    0.005416295      2.1245169    0.005416295      2.1245169    0.005416295
             90      2.1752872     0.00538302      2.1752872     0.00538302      2.1752872     0.00538302
            100      2.1747849    0.005529168      2.1747849    0.005529168      2.1747849    0.005529168
            110      2.1429951   0.0052962504      2.1429951   0.0052962504      2.1429951   0.0052962504
            120      2.0900407   0.0051983819      2.0900407   0.0051983819      2.0900407   0.0051983819
            130      2.0158338   0.0055251804      2.0158338   0.0055251804      2.0158338   0.0055251804
            140      1.9239982   0.0053037166      1.9239982   0.0053037166      1.9239982   0.0053037166
            150      1.8166138   0.0049206313      1.8166138   0.0049206313      1.8166138   0.0049206313
            160      1.6934046   0.0047717018      1.6934046   0.0047717018      1.6934046   0.0047717018
            170      1.5737496   0.0044929216      1.5737496   0.0044929216      1.5737496   0.0044929216
            180      1.4543931   0.0043084637      1.4543931   0.0043084637      1.4543931   0.0043084637
            190      1.3433363   0.0043114877      1.3433363   0.0043114877      1.3433363   0.0043114877
            200       1.218704   0.0039884056       1.218704   0.0039884056       1.218704   0.0039884056
            210       1.120251     0.00424044       1.120251     0.00424044       1.120251     0.00424044
            220      1.0185991   0.0038938842      1.0185991   0.0038938842      1.0185991   0.0038938842
            230     0.92886422   0.0042779202     0.92886422   0.0042779202     0.92886422   0.0042779202
            240     0.84557853   0.0046784827     0.84557853   0.0046784827     0.84557853   0.0046784827
            250     0.75844031   0.0031127283     0.75844031   0.0031127283     0.75844031   0.0031127283
            260      0.6748565    0.003640698      0.6748565    0.003640698      0.6748565    0.003640698
            270     0.61301245   0.0032118549     0.61301245   0.0032118549     0.61301245   0.0032118549
            280     0.55466082   0.0026621354     0.55466082   0.0026621354     0.55466082   0.0026621354
            290     0.49602388   0.0027276956     0.49602388   0.0027276956     0.49602388   0.0027276956
            300     0.44312581   0.0024022971     0.44312581   0.0024022971     0.44312581   0.0024022971
            310     0.40325581   0.0022821243     0.40325581   0.0022821243     0.40325581   0.0022821243
            320     0.36112134   0.0024080621     0.36112134   0.0024080621     0.36112134   0.0024080621
            330     0.32120389    0.002074325     0.32120389    0.002074325     0.32120389    0.002074325
            340     0.29014618   0.0019410693     0.29014618   0.0019410693     0.29014618   0.0019410693
            350     0.25499225   0.0025199382     0.25499225   0.0025199382     0.25499225   0.0025199382
            360     0.23499234   0.0023766082     0.23499234   0.0023766082     0.23499234   0.0023766082
            370     0.21276996    0.001723724     0.21276996    0.001723724     0.21276996    0.001723724
            380     0.18902363   0.0017532034     0.18902363   0.0017532034     0.18902363   0.0017532034
