#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.15529763   0.0089170044     0.15529763   0.0089170044     0.15529763   0.0089170044
           -3.8     0.27588081    0.012163995     0.27588081    0.012163995     0.27588081    0.012163995
           -3.6     0.46888221     0.01768855     0.46888221     0.01768855     0.46888221     0.01768855
           -3.4     0.83846653    0.022230363     0.83846653    0.022230363     0.83846653    0.022230363
           -3.2      1.3990927    0.028994065      1.3990927    0.028994065      1.3990927    0.028994065
             -3      2.3933026    0.040377309      2.3933026    0.040377309      2.3933026    0.040377309
           -2.8      3.7779115    0.057129535      3.7779115    0.057129535      3.7779115    0.057129535
           -2.6      5.8091468    0.059175719      5.8091468    0.059175719      5.8091468    0.059175719
           -2.4      9.1379838    0.081672253      9.1379838    0.081672253      9.1379838    0.081672253
           -2.2      13.626162    0.093564167      13.626162    0.093564167      13.626162    0.093564167
             -2      20.327966     0.11864925      20.327966     0.11864925      20.327966     0.11864925
           -1.8      29.849109     0.17291985      29.849109     0.17291985      29.849109     0.17291985
           -1.6      42.546947     0.17274941      42.546947     0.17274941      42.546947     0.17274941
           -1.4      60.550743     0.20063471      60.550743     0.20063471      60.550743     0.20063471
           -1.2      83.366808       0.295996      83.366808       0.295996      83.366808       0.295996
             -1      111.03497     0.28082246      111.03497     0.28082246      111.03497     0.28082246
           -0.8      144.09058     0.31948912      144.09058     0.31948912      144.09058     0.31948912
           -0.6      177.50447     0.34317416      177.50447     0.34317416      177.50447     0.34317416
           -0.4       205.3432     0.39001828       205.3432     0.39001828       205.3432     0.39001828
           -0.2      221.99963     0.39200814      221.99963     0.39200814      221.99963     0.39200814
              0      221.85959     0.43163109      221.85959     0.43163109      221.85959     0.43163109
            0.2      205.10407     0.37008564      205.10407     0.37008564      205.10407     0.37008564
            0.4      177.25287     0.34502732      177.25287     0.34502732      177.25287     0.34502732
            0.6      143.31032     0.31062983      143.31032     0.31062983      143.31032     0.31062983
            0.8      111.67353     0.27687082      111.67353     0.27687082      111.67353     0.27687082
              1      83.353538     0.26856003      83.353538     0.26856003      83.353538     0.26856003
            1.2      60.326096     0.22400801      60.326096     0.22400801      60.326096     0.22400801
            1.4      42.852345     0.17147661      42.852345     0.17147661      42.852345     0.17147661
            1.6      29.762371     0.14552123      29.762371     0.14552123      29.762371     0.14552123
            1.8      20.179528     0.11404823      20.179528     0.11404823      20.179528     0.11404823
              2      13.734927    0.097932307      13.734927    0.097932307      13.734927    0.097932307
            2.2      9.1973484    0.089034184      9.1973484    0.089034184      9.1973484    0.089034184
            2.4      5.8872679    0.062170342      5.8872679    0.062170342      5.8872679    0.062170342
            2.6      3.7307598     0.04754607      3.7307598     0.04754607      3.7307598     0.04754607
            2.8       2.404914     0.03970941       2.404914     0.03970941       2.404914     0.03970941
              3      1.4254425    0.029076117      1.4254425    0.029076117      1.4254425    0.029076117
            3.2      0.8890472    0.023199821      0.8890472    0.023199821      0.8890472    0.023199821
            3.4     0.53271823    0.025328427     0.53271823    0.025328427     0.53271823    0.025328427
            3.6     0.27805037    0.012667462     0.27805037    0.012667462     0.27805037    0.012667462
            3.8     0.15115695   0.0096002089     0.15115695   0.0096002089     0.15115695   0.0096002089
              4     0.15115695   0.0096002089     0.15115695   0.0096002089     0.15115695   0.0096002089
