#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.19333559   0.0016245792     0.19333559   0.0016245792     0.19333559   0.0016245792
             10     0.56201134   0.0042619908     0.56201134   0.0042619908     0.56201134   0.0042619908
             20     0.90802769   0.0035724565     0.90802769   0.0035724565     0.90802769   0.0035724565
             30      1.2165723   0.0044868316      1.2165723   0.0044868316      1.2165723   0.0044868316
             40      1.5025867   0.0045260712      1.5025867   0.0045260712      1.5025867   0.0045260712
             50      1.7322473   0.0048743758      1.7322473   0.0048743758      1.7322473   0.0048743758
             60      1.9113747   0.0051968581      1.9113747   0.0051968581      1.9113747   0.0051968581
             70      2.0486815   0.0051704347      2.0486815   0.0051704347      2.0486815   0.0051704347
             80      2.1385644   0.0053700966      2.1385644   0.0053700966      2.1385644   0.0053700966
             90      2.1782305   0.0056805827      2.1782305   0.0056805827      2.1782305   0.0056805827
            100      2.1698477   0.0052165684      2.1698477   0.0052165684      2.1698477   0.0052165684
            110      2.1497577   0.0053897288      2.1497577   0.0053897288      2.1497577   0.0053897288
            120      2.0904053   0.0054645008      2.0904053   0.0054645008      2.0904053   0.0054645008
            130      2.0131506   0.0050974054      2.0131506   0.0050974054      2.0131506   0.0050974054
            140      1.9164579    0.004952918      1.9164579    0.004952918      1.9164579    0.004952918
            150      1.8103721   0.0048129986      1.8103721   0.0048129986      1.8103721   0.0048129986
            160      1.6922514   0.0052562577      1.6922514   0.0052562577      1.6922514   0.0052562577
            170      1.5743043   0.0044293593      1.5743043   0.0044293593      1.5743043   0.0044293593
            180      1.4571334    0.004474387      1.4571334    0.004474387      1.4571334    0.004474387
            190      1.3344753   0.0043723489      1.3344753   0.0043723489      1.3344753   0.0043723489
            200      1.2199025   0.0041074369      1.2199025   0.0041074369      1.2199025   0.0041074369
            210      1.1174624   0.0041258872      1.1174624   0.0041258872      1.1174624   0.0041258872
            220      1.0191576   0.0036527908      1.0191576   0.0036527908      1.0191576   0.0036527908
            230     0.91837206   0.0035269342     0.91837206   0.0035269342     0.91837206   0.0035269342
            240     0.83262075   0.0033536588     0.83262075   0.0033536588     0.83262075   0.0033536588
            250     0.75064174   0.0030971663     0.75064174   0.0030971663     0.75064174   0.0030971663
            260     0.67862749   0.0030021417     0.67862749   0.0030021417     0.67862749   0.0030021417
            270     0.61265046   0.0029871779     0.61265046   0.0029871779     0.61265046   0.0029871779
            280     0.54799392   0.0027966356     0.54799392   0.0027966356     0.54799392   0.0027966356
            290     0.49337754   0.0025146282     0.49337754   0.0025146282     0.49337754   0.0025146282
            300     0.44152056    0.003163561     0.44152056    0.003163561     0.44152056    0.003163561
            310     0.39789339    0.002259308     0.39789339    0.002259308     0.39789339    0.002259308
            320     0.35942796   0.0025269717     0.35942796   0.0025269717     0.35942796   0.0025269717
            330     0.32284237   0.0021422862     0.32284237   0.0021422862     0.32284237   0.0021422862
            340     0.29109106   0.0021584059     0.29109106   0.0021584059     0.29109106   0.0021584059
            350     0.26175472   0.0020922589     0.26175472   0.0020922589     0.26175472   0.0020922589
            360     0.23388912   0.0017937346     0.23388912   0.0017937346     0.23388912   0.0017937346
            370     0.21226023   0.0017070145     0.21226023   0.0017070145     0.21226023   0.0017070145
            380     0.19238565   0.0016235428     0.19238565   0.0016235428     0.19238565   0.0016235428
            390     0.17149655   0.0015650806     0.17149655   0.0015650806     0.17149655   0.0015650806
            400     0.15179568   0.0014579268     0.15179568   0.0014579268     0.15179568   0.0014579268
            410     0.13972241   0.0013835628     0.13972241   0.0013835628     0.13972241   0.0013835628
            420     0.12299893   0.0015953037     0.12299893   0.0015953037     0.12299893   0.0015953037
            430     0.10958185   0.0017604865     0.10958185   0.0017604865     0.10958185   0.0017604865
            440     0.10355061   0.0024823222     0.10355061   0.0024823222     0.10355061   0.0024823222
            450     0.09162849   0.0011087047     0.09162849   0.0011087047     0.09162849   0.0011087047
            460    0.082624467   0.0011865086    0.082624467   0.0011865086    0.082624467   0.0011865086
            470    0.074630954   0.0017712672    0.074630954   0.0017712672    0.074630954   0.0017712672
            480    0.069842372    0.001143369    0.069842372    0.001143369    0.069842372    0.001143369
