#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.38308241   0.0024488854     0.38308241   0.0024488854     0.38308241   0.0024488854
             10      1.1313842   0.0039998524      1.1313842   0.0039998524      1.1313842   0.0039998524
             20      1.7883448   0.0048426008      1.7883448   0.0048426008      1.7883448   0.0048426008
             30      2.3432477   0.0056651876      2.3432477   0.0056651876      2.3432477   0.0056651876
             40      2.7266138   0.0059787596      2.7266138   0.0059787596      2.7266138   0.0059787596
             50      2.9535724   0.0062052548      2.9535724   0.0062052548      2.9535724   0.0062052548
             60      3.0445292   0.0063872584      3.0445292   0.0063872584      3.0445292   0.0063872584
             70      3.0355486    0.006277428      3.0355486    0.006277428      3.0355486    0.006277428
             80      2.9291369   0.0064149519      2.9291369   0.0064149519      2.9291369   0.0064149519
             90      2.7787304   0.0061836185      2.7787304   0.0061836185      2.7787304   0.0061836185
            100      2.5553377   0.0057521556      2.5553377   0.0057521556      2.5553377   0.0057521556
            110      2.3309292   0.0056310921      2.3309292   0.0056310921      2.3309292   0.0056310921
            120      2.1085032   0.0052585382      2.1085032   0.0052585382      2.1085032   0.0052585382
            130      1.8771758   0.0052523952      1.8771758   0.0052523952      1.8771758   0.0052523952
            140      1.6650531   0.0045531073      1.6650531   0.0045531073      1.6650531   0.0045531073
            150      1.4610226   0.0044951541      1.4610226   0.0044951541      1.4610226   0.0044951541
            160      1.2891718   0.0040297168      1.2891718   0.0040297168      1.2891718   0.0040297168
            170      1.1270831   0.0041715375      1.1270831   0.0041715375      1.1270831   0.0041715375
            180     0.97745224    0.003754011     0.97745224    0.003754011     0.97745224    0.003754011
            190     0.85318412   0.0035288861     0.85318412   0.0035288861     0.85318412   0.0035288861
            200     0.75275383   0.0031945117     0.75275383   0.0031945117     0.75275383   0.0031945117
            210     0.64798181     0.00325788     0.64798181     0.00325788     0.64798181     0.00325788
            220     0.56597022   0.0027521833     0.56597022   0.0027521833     0.56597022   0.0027521833
            230     0.49091456   0.0027084129     0.49091456   0.0027084129     0.49091456   0.0027084129
            240     0.43243252   0.0023784262     0.43243252   0.0023784262     0.43243252   0.0023784262
            250      0.3788187   0.0023295539      0.3788187   0.0023295539      0.3788187   0.0023295539
            260     0.33048056   0.0022633013     0.33048056   0.0022633013     0.33048056   0.0022633013
            270     0.28446886   0.0022261188     0.28446886   0.0022261188     0.28446886   0.0022261188
            280     0.25239785   0.0020511908     0.25239785   0.0020511908     0.25239785   0.0020511908
            290     0.22162926   0.0017995355     0.22162926   0.0017995355     0.22162926   0.0017995355
            300     0.19104975   0.0017390071     0.19104975   0.0017390071     0.19104975   0.0017390071
            310     0.17087503   0.0019836724     0.17087503   0.0019836724     0.17087503   0.0019836724
            320     0.14803131   0.0014746576     0.14803131   0.0014746576     0.14803131   0.0014746576
            330     0.13086998   0.0016676082     0.13086998   0.0016676082     0.13086998   0.0016676082
            340     0.11679557   0.0023330785     0.11679557   0.0023330785     0.11679557   0.0023330785
            350     0.10093119   0.0011848126     0.10093119   0.0011848126     0.10093119   0.0011848126
            360    0.093878979   0.0020249011    0.093878979   0.0020249011    0.093878979   0.0020249011
            370    0.079962149   0.0011606872    0.079962149   0.0011606872    0.079962149   0.0011606872
            380    0.068994878   0.0011250665    0.068994878   0.0011250665    0.068994878   0.0011250665
            390    0.061500537   0.0011998726    0.061500537   0.0011998726    0.061500537   0.0011998726
