#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   -0.031995257   0.0013415472   -0.050819557   0.0020839329   -0.020917104  0.00089811259
           -3.8   -0.025878541   0.0014371663   -0.041312067   0.0022033381   -0.016804351  0.00097392337
           -3.6   -0.013003808   0.0016430648   -0.021527125   0.0024949202  -0.0080882097   0.0011233496
           -3.4    0.021873059   0.0021355149    0.015907763   0.0014756828    0.031034311   0.0032077055
           -3.2    0.074048551   0.0031859767    0.051984796   0.0021908422     0.10908203    0.004802036
             -3     0.18318878   0.0031460593     0.12779783   0.0021988237     0.27153293   0.0046626272
           -2.8     0.35437489   0.0046262968     0.24735955   0.0032953222      0.5246582   0.0067124912
           -2.6     0.62502174    0.007206231     0.43762278    0.005193684     0.92185251    0.010310807
           -2.4      1.0314299   0.0062500682     0.72383027   0.0044288577      1.5168482   0.0091131761
           -2.2      1.6299741   0.0086003922      1.1474875   0.0061454122      2.3882295    0.012425891
             -2      2.5175508   0.0093008239      1.7763949   0.0066385049      3.6777283    0.013445074
           -1.8      3.7654311    0.010841342      2.6639774   0.0077506123      5.4827369    0.015637908
           -1.6      5.4992023    0.012748935      3.8994257   0.0091315531      7.9847081    0.018344337
           -1.4      7.7843501    0.015171735      5.5304938     0.01090527      11.275213    0.021740738
           -1.2      10.608404    0.017294155      7.5495215    0.012425761      15.333137    0.024779992
             -1      13.991206    0.019669671      9.9699495    0.014142694      20.188334    0.028151498
           -0.8      17.693611    0.022287313      12.620133     0.01604601       25.49835     0.03184296
           -0.6      21.458061    0.024936439      15.314978    0.017983632      30.895888    0.035558694
           -0.4      24.677067    0.027691544      17.614996     0.02007781      35.519304    0.039277289
           -0.2      26.735223    0.029265407      19.078214    0.021184954      38.489891    0.041560894
              0      26.790951    0.028908222      19.118872     0.02089341      38.568445    0.041117604
            0.2      24.726526    0.027315332      17.651212    0.019728991      35.588546    0.038882456
            0.4      21.455078    0.024966317      15.312234    0.018003505      30.892772    0.035602862
            0.6      17.725531    0.022424571       12.64381    0.016151226      25.542355    0.032025704
            0.8      13.987519     0.02017957       9.967221    0.014536901      20.183116    0.028823377
              1      10.605986    0.017200041      7.5484295    0.012355613      15.328326    0.024650763
            1.2      7.7218224    0.014873937      5.4863136    0.010672726      11.184152    0.021351545
            1.4      5.4911047    0.012790063      3.8937763   0.0091647237      7.9727822     0.01839574
            1.6      3.7688568    0.011028457      2.6663783   0.0078948596      5.4878169    0.015885535
            1.8      2.5392247   0.0095915333      1.7922737   0.0068411696      3.7080432    0.013872146
              2      1.6301434   0.0077999697      1.1474421   0.0055557904       2.388565    0.011306121
            2.2      1.0311715   0.0062888553     0.72367189   0.0044596523      1.5164046   0.0091626072
            2.4     0.62405595   0.0053443506     0.43657379   0.0037762525     0.92127279   0.0078210807
            2.6     0.35155043   0.0041390358     0.24543535   0.0029135129     0.52036562   0.0060845029
            2.8     0.17949484   0.0033164819     0.12504025   0.0023104996     0.26646675   0.0049321834
              3    0.078662218   0.0025289774    0.055210522   0.0017587365     0.11590891   0.0037696264
            3.2    0.016411159     0.00237065    0.012194182   0.0016300207    0.022662313   0.0035758645
            3.4   -0.015391134   0.0016146159   -0.025254423    0.002452674  -0.0096755008   0.0011037101
            3.6   -0.026521472   0.0013851732   -0.042158848   0.0021353464   -0.017303314  0.00093385633
            3.8   -0.030540837   0.0012650712    -0.04847726   0.0019634108   -0.019975498   0.0008473635
              4   -0.030540837   0.0012650712    -0.04847726   0.0019634108   -0.019975498   0.0008473635
