#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.014307083  0.00011180925    0.010108343   8.152034e-05    0.020787758  0.00015756652
             10    0.041955197  0.00019507945    0.029655372  0.00014244113    0.060934911  0.00027451436
             20    0.068407853   0.0002444456    0.048381277  0.00017828356    0.099301503  0.00034439771
             30     0.09426692  0.00028219544    0.066746633  0.00020563199      0.1366947  0.00039795788
             40     0.11718853  0.00030335511    0.083090852  0.00022046041     0.16971296   0.0004290546
             50     0.13749403  0.00032471622    0.097597953  0.00023592547     0.19891766   0.0004593804
             60     0.15741822   0.0003329984     0.11189399  0.00024143596     0.22745247  0.00047215371
             70     0.17398024  0.00034604401     0.12381217  0.00025047534     0.25111208  0.00049159397
             80     0.18844761  0.00035603534     0.13423238  0.00025776908     0.27177037  0.00050552726
             90     0.19977697  0.00035905301     0.14241387  0.00025947765     0.28790791  0.00051086041
            100     0.20842735  0.00035479901     0.14869165  0.00025598058      0.3001802   0.0005056362
            110     0.21384461     0.00037149     0.15264216   0.0002692005       0.307835  0.00052720796
            120     0.21755812  0.00036121921     0.15534265  0.00026047335     0.31311088  0.00051517064
            130      0.2175848   0.0003689736      0.1554171  0.00026835291     0.31306131  0.00052206621
            140     0.21606909  0.00035388492     0.15434983  0.00025475269     0.31087911  0.00050565557
            150     0.21209328  0.00035231837     0.15151112  0.00025386571     0.30518331  0.00050300404
            160     0.20571473  0.00034598352     0.14694519   0.0002492138     0.29604814  0.00049414928
            170     0.19938358  0.00033726959     0.14241713  0.00024257097     0.28697315  0.00048249204
            180     0.18992729  0.00032850771     0.13563434  0.00023605639     0.27344362  0.00047041828
            190     0.18141458  0.00032907169     0.12953765  0.00023697364     0.26124152  0.00047024207
            200     0.17141526  0.00031193473     0.12237499  0.00022401043     0.24690898  0.00044707092
            210     0.16140351  0.00030257544     0.11519228  0.00021708005     0.23257674  0.00043409871
            220     0.15204105  0.00030659914     0.10849694  0.00022038694     0.21912622  0.00043898557
            230     0.14181377  0.00028598016      0.1011742  0.00020507997     0.20444832  0.00041052476
            240     0.13262248  0.00027520664    0.094593694  0.00019714443      0.1912554  0.00039552591
            250     0.12305615  0.00026612753    0.087737544  0.00019059107     0.17753701  0.00038259974
            260     0.11356603  0.00026514298    0.080933594  0.00019027012     0.16393406  0.00038040161
            270     0.10479205  0.00024709894    0.074677148  0.00017685232     0.15128134  0.00035552391
            280     0.09718812  0.00023862381    0.069221415  0.00017067554     0.14038861  0.00034357617
            290    0.089223076  0.00022914045    0.063541849  0.00016386584     0.12890175  0.00032999654
            300    0.082251006  0.00022096018    0.058567004  0.00015800068     0.11885426  0.00031827056
            310    0.075415376  0.00021232041    0.053688684  0.00015178567     0.10900425  0.00030592639
            320    0.069618437  0.00020496084    0.049544087  0.00014649339     0.10066561  0.00029538977
            330    0.063667753  0.00019632287    0.045294011  0.00014024598     0.09209922  0.00028312177
            340    0.058367685  0.00018859253    0.041511141  0.00013470808    0.084461412  0.00027202284
            350    0.053434274  0.00018086057    0.038003328  0.00012916675    0.077321744  0.00026091308
            360    0.048717476  0.00017301348    0.034633738  0.00012348682    0.070530913  0.00024976781
            370    0.044756121  0.00016625686    0.031806473   0.0001186207    0.064821662  0.00024011371
            380    0.041428524  0.00016036016    0.029434354   0.0001143757    0.060018539  0.00023168398
            390    0.037662065  0.00015318284    0.026755256  0.00010924088    0.054569533  0.00022135084
            400    0.034371057  0.00014674597    0.024415817  0.00010464127    0.049804694   0.0002120739
            410     0.03144836  0.00014056955     0.02233568  0.00010022064    0.045579237  0.00020319367
            420    0.028904734  0.00013510998    0.020518861  9.6271329e-05    0.041915666  0.00019542629
            430    0.026272302   0.0001290529     0.01864277  9.1913066e-05     0.03811454  0.00018676053
            440    0.024198755  0.00012421801    0.017176399  8.8492703e-05    0.035095995  0.00017972121
            450    0.021994246  0.00011868736    0.015606518  8.4523953e-05    0.031910258  0.00017178197
            460    0.020288552  0.00011418612    0.014397451  8.1323194e-05    0.029432519  0.00016525617
            470    0.018488798  0.00010922747    0.013115445  7.7752836e-05    0.026832812  0.00015816916
            480    0.016882621  0.00010451271    0.011978665  7.4417928e-05    0.024496905  0.00015130432
            490    0.015534033  0.00010039664    0.011018577  7.1463282e-05    0.022547669    0.000145402
            500    0.014230787   9.631032e-05    0.010095429  6.8564427e-05     0.02065302   0.0001394636
            510    0.013136217  9.2544677e-05   0.0093137247   6.583975e-05    0.019075292  0.00013409376
            520     0.01199781  8.8565606e-05   0.0085030016  6.2979491e-05    0.017430823  0.00012840409
            530    0.010886163  8.4466114e-05   0.0077139656  6.0054633e-05    0.015817951  0.00012247466
            540    0.010217723  8.2014686e-05   0.0072394472  5.8304522e-05    0.014849014  0.00011894633
            550    0.009274045  7.8237837e-05   0.0065683438  5.5596265e-05    0.013482977  0.00011351803
            560   0.0086732554  7.5791573e-05   0.0061432802  5.3857153e-05    0.012608642  0.00010997349
            570   0.0080250664  7.2962439e-05   0.0056840178  5.1840259e-05    0.011666576  0.00010588016
            580   0.0072723493  6.9656955e-05   0.0051533506   4.951477e-05     0.01056667  0.00010103335
            590    0.006727476  6.7029229e-05   0.0047654552  4.7631161e-05   0.0097788464  9.7254504e-05
            600   0.0061913861  6.4349407e-05   0.0043863536  4.5729353e-05   0.0089980216  9.3360326e-05
            610   0.0057596889   6.209786e-05   0.0040810711  4.4137177e-05   0.0083692807  9.0075942e-05
            620   0.0052549878  5.9526737e-05   0.0037207798  4.2275139e-05   0.0076417458  8.6421127e-05
            630   0.0047787525  5.6759493e-05   0.0033852672  4.0327973e-05   0.0069456168  8.2365851e-05
            640   0.0045158213  5.5218618e-05   0.0031982336  3.9224954e-05   0.0065649888  8.0146592e-05
            650   0.0042126744  5.3299178e-05   0.0029815258  3.7833938e-05   0.0061288259  7.7421934e-05
            660    0.003684725  4.9859621e-05   0.0026077061  3.5386585e-05   0.0053612283  7.2442259e-05
            670   0.0035489537   4.900451e-05   0.0025115951  3.4778365e-05   0.0051634321  7.1200836e-05
            680   0.0032099968  4.6642988e-05   0.0022702948  3.3083036e-05   0.0046734259  6.7810884e-05
            690   0.0029709461  4.4954983e-05   0.0021035093  3.1918748e-05   0.0043202357  6.5282627e-05
            700   0.0027604038  4.3326965e-05   0.0019518258  3.0725469e-05   0.0040250119  6.3442952e-05
            710   0.0026690434  4.2613304e-05   0.0018886081  3.0238937e-05    0.003883833  6.1921658e-05
            720   0.0023946979  4.0469115e-05    0.001695338  2.8730418e-05   0.0034826581  5.8775632e-05
            730   0.0021240488  3.8088386e-05   0.0015035923   2.703987e-05   0.0030892581  5.5318772e-05
            740   0.0020795464  3.7670955e-05   0.0014704897  2.6713155e-05   0.0030281066  5.4779363e-05
            750   0.0019901706  3.6911953e-05   0.0014064553  2.6156295e-05   0.0028999767  5.3745017e-05
            760   0.0017826838  3.4992953e-05   0.0012596694  2.4789036e-05    0.002597564   5.093134e-05
            770   0.0016305199  3.3421679e-05   0.0011541099  2.3715408e-05   0.0023713812  4.8556067e-05
            780   0.0015007545  3.2154284e-05   0.0010606876  2.2783277e-05   0.0021863797  4.6797382e-05
            790   0.0014149357  3.1228162e-05  0.00099981968  2.2123287e-05    0.002061851  4.5457262e-05
            800   0.0014149357  3.1228162e-05  0.00099981968  2.2123287e-05    0.002061851  4.5457262e-05
