# R_yttbarHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
            0.2              0              0              0              0              0              0
            0.4              0              0              0              0              0              0
            0.6              0              0              0              0              0              0
            0.8              0              0              0              0              0              0
              1              0              0              0              0              0              0
            1.2              0              0              0              0              0              0
            1.4              0              0              0              0              0              0
            1.6              0              0              0              0              0              0
            1.8              0              0              0              0              0              0
              2              0              0              0              0              0              0
            2.2              0              0              0              0              0              0
            2.4              0              0              0              0              0              0
            2.6              0              0              0              0              0              0
            2.8              0              0              0              0              0              0
              3       172.2954    0.054358867      123.04553    0.039507032      247.93223    0.076967497
            3.2      86.814845    0.045984394       61.71264    0.033184001      125.60632    0.065624054
            3.4      14.048187    0.020452487      9.9076373    0.014607296       20.51506    0.029532315
            3.6      2.9694063   0.0096956531      2.0797749   0.0069105845      4.3718147    0.014047184
            3.8     0.69289119   0.0056310656     0.48294567   0.0040545746      1.0261193   0.0080752604
              4     0.16416159   0.0037564945     0.11382906   0.0027001534     0.24456543   0.0053954589
            4.2     0.04197198   0.0011068656    0.029053419  0.00077794212    0.062679985   0.0016314512
            4.4    0.011046993  0.00057220749   0.0076487325  0.00040224728    0.016495319  0.00084298266
            4.6   0.0022119903   0.0003399702   0.0015049495  0.00023959857   0.0033655753   0.0004993243
            4.8  0.00070027114  0.00014264547  0.00048462542  0.00010102283    0.001046351  0.00020791869
              5  0.00070027114  0.00014264547  0.00048462542  0.00010102283    0.001046351  0.00020791869
