# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.24115279   0.0029099404     0.17040941   0.0020728597     0.35128204   0.0042183191
           -3.8     0.34153004   0.0034337694     0.24140133   0.0024486988     0.49740694   0.0049696753
           -3.6     0.47173607    0.004019534     0.33368296   0.0028631133     0.68642311    0.005824576
           -3.4     0.64268115   0.0046398232      0.4545516   0.0033141869     0.93528008   0.0067010209
           -3.2     0.88930983   0.0059383145     0.62926137   0.0042285524      1.2935398    0.008600404
             -3      1.1941233    0.006976123     0.84521872   0.0050341256      1.7362263   0.0099606739
           -2.8      1.6130152    0.007214113      1.1433091   0.0051666392      2.3417293    0.010381362
           -2.6      2.1298942   0.0082915676      1.5100684   0.0059447465      3.0910427    0.011915444
           -2.4      2.8253154   0.0096002749      2.0052364   0.0069016997      4.0954075     0.01375384
           -2.2      3.6545648    0.010587971      2.5951617   0.0075978566      5.2940014    0.015194045
             -2      4.7204266    0.012117781       3.354766   0.0087108134      6.8315715    0.017356165
           -1.8      5.9827778    0.013776596      4.2546728   0.0099176216      8.6518294    0.019697817
           -1.6      7.5298637     0.01512615      5.3591036    0.010878291      10.879173    0.021646264
           -1.4      9.2658404    0.017091819      6.5986697    0.012316388      13.377627    0.024406751
           -1.2      11.267721     0.01848736      8.0290455    0.013311304      16.256656    0.026419328
             -1      13.396021    0.020162575      9.5501602    0.014525123      19.316715    0.028795509
           -0.8      15.509279    0.021571046      11.060909     0.01553372      22.354029    0.030816998
           -0.6      17.455973    0.023670493      12.452623    0.017152665      25.151924      0.0336183
           -0.4       18.96564    0.023728383      13.532163    0.017090237       27.32142    0.033892439
           -0.2      19.858128    0.024731669      14.170181    0.017849263       28.60415    0.035253916
              0      19.839312    0.024254179        14.1565    0.017463181      28.577656    0.034654554
            0.2      18.975971    0.023833545      13.539645    0.017172099      27.335966    0.034029184
            0.4      17.412693    0.022750785      12.421347    0.016380352      25.090737    0.032508892
            0.6      15.564798    0.021612648      11.100624    0.015567543      22.433789     0.03086841
            0.8      13.376537    0.020200371      9.5353131    0.014549744      19.290537    0.028855239
              1       11.26984    0.018591394      8.0303979    0.013386637       16.26014    0.026566477
            1.2      9.2738136    0.017142616       6.603603    0.012363531      13.390701    0.024458596
            1.4      7.5319471    0.015591552      5.3603033    0.011238007      10.882778    0.022261015
            1.6      5.9782774    0.013668551      4.2517531   0.0098308815      8.6447012     0.01956172
            1.8        4.69473    0.011943477      3.3372365   0.0085748525      6.7927751    0.017127299
              2      3.6591291    0.010589392      2.5987778   0.0075973615      5.2997466     0.01519875
            2.2      2.8055589   0.0095121786      1.9905143    0.006831459      4.0682667    0.013640995
            2.4      2.1459661   0.0082435518      1.5216849   0.0059082612      3.1138379    0.011851866
            2.6      1.6183336   0.0083391764      1.1469668   0.0060220555      2.3497244    0.011891251
            2.8      1.2002796   0.0061669181      0.8501826   0.0044090145      1.7438809   0.0088919384
              3     0.89341429   0.0054941697     0.63210968    0.003930363      1.2996976   0.0079197759
            3.2     0.65977114   0.0047134534     0.46681696   0.0033723804     0.95979716   0.0067936432
            3.4     0.46696718   0.0040521721      0.3300496   0.0028959465     0.68011405     0.00585228
            3.6     0.34495861   0.0034316925     0.24394083   0.0024457949     0.50213096   0.0049705931
            3.8     0.24846402   0.0029288654      0.1755539   0.0020849364     0.36203787   0.0042495167
              4     0.24846402   0.0029288654      0.1755539   0.0020849364     0.36203787   0.0042495167
