#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.24857992   0.0029496397     0.17591226   0.0021024998     0.36151618   0.0042726149
           -3.8     0.34736368   0.0040695976     0.24564421    0.002944488     0.50559858   0.0058011469
           -3.6     0.47663821   0.0039580984     0.33710907   0.0028240027     0.69372542   0.0057237429
           -3.4     0.66233757   0.0047626681     0.46862483   0.0033972729     0.96356432   0.0068880357
           -3.2     0.88767598   0.0053995986     0.62841961    0.003862769      1.2905774   0.0077831958
             -3      1.2115947   0.0064915555     0.85813153   0.0046557005      1.7604883   0.0093310138
           -2.8      1.6067432   0.0072014298      1.1389783   0.0051652268      2.3324102    0.010347321
           -2.6      2.1236563   0.0082082934      1.5057436   0.0058867019      3.0817999    0.011794687
           -2.4      2.8147627   0.0095881191      1.9974558   0.0068791254      4.0806717    0.013763382
           -2.2      3.6655602    0.010649263      2.6033481   0.0076472303      5.3091839    0.015271375
             -2      4.7093341    0.012102718      3.3469725     0.00869753      6.8152681    0.017338539
           -1.8      6.0122768    0.014166859      4.2762222    0.010211604      8.6934935    0.020232551
           -1.6      7.5085579    0.015174135      5.3438326     0.01092111      10.848549    0.021699242
           -1.4      9.2793953     0.01705623      6.6076918     0.01228876      13.398519     0.02435933
           -1.2      11.269592    0.019154306      8.0290881    0.013912005      16.262086     0.02714862
             -1      13.363145    0.020117357       9.525945    0.014486212      19.270836    0.028742655
           -0.8      15.518511    0.021670111      11.067582    0.015617357        22.3672    0.030934651
           -0.6      17.443113    0.023167464      12.443185    0.016721047      25.134078    0.033024855
           -0.4      18.974819    0.023987613      13.538669    0.017277365      27.334673    0.034259079
           -0.2      19.830097    0.024204901      14.149917    0.017427103      28.564397    0.034584707
              0      19.837705    0.024274455      14.155659    0.017483639      28.574746    0.034671339
            0.2      18.955055    0.024073312      13.523606    0.017350598      27.308169    0.034360639
            0.4      17.451564    0.023036783      12.448968    0.016601512      25.146783    0.032884585
            0.6      15.476261    0.021510438      11.037557    0.015489636      22.305955    0.030730812
            0.8      13.384283       0.020207      9.5408863    0.014553764       19.30163    0.028864971
              1      11.281181    0.018926194      8.0383697    0.013653251      16.276632    0.026992407
            1.2      9.2733964      0.0171119      6.6038578    0.012326092      13.388994    0.024444569
            1.4      7.5142219    0.015177578      5.3472338    0.010912919       10.85803    0.021726017
            1.6      5.9932324    0.013543866      4.2623261    0.009734577      8.6664717    0.019397139
            1.8       4.726022    0.012115448      3.3595077   0.0087082748      6.8380126    0.017353692
              2       3.657752    0.010772481       2.597692   0.0077459342      5.2979792    0.015427327
            2.2      2.8220067   0.0094040635      2.0024776    0.006744362       4.091483    0.013507469
            2.4      2.1484702   0.0082405001      1.5235273   0.0059065764      3.1173973    0.011844456
            2.6      1.6186789   0.0072765822      1.1473764    0.005214954      2.3498207    0.010463516
            2.8      1.2074052   0.0063763218     0.85522049   0.0045626933      1.7543002   0.0091862701
              3     0.88550636   0.0054358703     0.62690861   0.0038872708      1.2872859   0.0078398092
            3.2     0.65644538   0.0046572689     0.46456007   0.0033250878     0.95478628   0.0067294589
            3.4     0.47020867   0.0040863365     0.33263192   0.0029210329     0.68418556   0.0058990863
            3.6     0.34556016    0.003457871     0.24468715   0.0024680031     0.50227755   0.0050005842
            3.8     0.24593207   0.0029736602     0.17386686   0.0021200203     0.35807116   0.0043085971
              4     0.24593207   0.0029736602     0.17386686   0.0021200203     0.35807116   0.0043085971
