#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.18374244   0.0070900108     0.14919841   0.0057119598     0.22447322    0.008955175
           -3.8     0.29988871   0.0089260291     0.24703001   0.0073102722     0.35924276    0.011098224
           -3.6     0.53935268    0.011876504     0.44868515   0.0098453494     0.63858779    0.014454651
           -3.4     0.94075782    0.015726465     0.79129814    0.013149123      1.0981495    0.019265582
           -3.2      1.5631668    0.020135218      1.3183134    0.016900312       1.823626    0.024230564
             -3      2.5445359     0.02577069      2.1620668    0.021785012      2.9423129    0.030834847
           -2.8      4.0286795    0.032355543        3.45085    0.027580445      4.6130429    0.038499433
           -2.6      6.3596492    0.040497774      5.4817427     0.03473283       7.233142    0.047538444
           -2.4      9.7211077    0.049718197      8.4512981    0.043117374      10.942742    0.057765872
           -2.2       14.71687    0.060953762      12.880975    0.053240349      16.437034    0.070241648
             -2      21.618808    0.073511194      19.023281    0.064724114      24.002613    0.084492515
           -1.8      31.648102    0.088332351       27.99889    0.078228615      34.931321    0.099949143
           -1.6      44.996122     0.10477388       39.97424    0.093148894      49.441254     0.11751239
           -1.4      63.297041        0.12361      56.465196     0.11045846      69.222507     0.13818232
           -1.2      86.804083     0.14385855      77.606088     0.12884242      94.734036     0.15968523
             -1      115.71597     0.16498728      103.63193     0.14801545      126.08839     0.18257695
           -0.8      149.28048     0.18594685      133.90172     0.16816183      162.37481      0.2104126
           -0.6       182.9772     0.20432474      164.16114     0.18361985      199.07126     0.22561317
           -0.4      211.76721     0.21837278       190.1084      0.1966452      230.22521     0.24192443
           -0.2      228.76014     0.22609139      205.38548     0.20352705      248.66412     0.25027065
              0      228.38705     0.22592907      205.05008     0.20330004      248.28705     0.24965934
            0.2      211.98382     0.21845209      190.26455     0.19649751      230.52585     0.24145484
            0.4      183.30778      0.2044641      164.46849     0.18383598      199.41664     0.22583544
            0.6        149.299     0.18597139      133.87746     0.16708118      162.48394     0.20541999
            0.8      115.86589     0.16508598      103.77369      0.1481061      126.24249     0.18270888
              1      87.026411     0.14406157      77.827589     0.12905656       94.94404     0.15987644
            1.2      63.235152     0.12354452      56.380968     0.11040967      69.210872     0.13836835
            1.4      45.021186     0.10481838      40.001251    0.093315353      49.452917     0.11804652
            1.6      31.356424    0.087973522      27.752199    0.077795069      34.586932    0.099323712
            1.8       21.77533    0.073659454      19.162223    0.064764553      24.177041    0.083916803
              2      14.637577    0.060737829      12.798786    0.052980566      16.376742    0.069701119
            2.2      9.7307233    0.049866409      8.4639988    0.043301106       10.94478    0.058065367
            2.4        6.31181    0.040504772      5.4394033    0.034679956      7.1829383    0.047681582
            2.6       4.010333    0.032176155      3.4323985    0.027419871      4.5978994    0.038137998
            2.8      2.5697725    0.025909334      2.1820712    0.021885015      2.9744888    0.030868777
              3      1.5543955    0.020154759      1.3080125    0.016864845      1.8180551    0.024323095
            3.2     0.95391902     0.01576923     0.80130233    0.013216317      1.1163916     0.01923122
            3.4     0.55565858    0.012104611     0.46216008    0.010014994     0.65809059    0.014831278
            3.6     0.30466613   0.0090201914     0.25185392   0.0073959457     0.36292822    0.011144046
            3.8     0.16494946    0.006646855     0.13463691   0.0053997554     0.20010363   0.0082812518
              4     0.16494946    0.006646855     0.13463691   0.0053997554     0.20010363   0.0082812518
