# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      4.1883531   0.0043473226      3.8778291   0.0040343862       4.385302   0.0046228644
             10      5.2835254   0.0048212576      4.8009095    0.004391197      5.6604364   0.0052594016
             20      4.6769379   0.0045705571      4.2106185   0.0041221214      5.0648836   0.0050357026
             30      3.9871032   0.0042546334      3.5728397   0.0038189237      4.3406969   0.0047135073
             40      3.3695916    0.003939233      3.0105082   0.0035253495      3.6805238   0.0043810247
             50      2.8486031   0.0036428319      2.5389462   0.0032537723      3.1204573   0.0040670906
             60       2.439158   0.0033864584      2.1707927   0.0030170002      2.6764708   0.0037739638
             70      2.0968171    0.003151993      1.8641939   0.0028066585      2.3032396   0.0035239627
             80       1.811991   0.0029400608      1.6089028   0.0026135993      1.9935113   0.0032912343
             90      1.5798755   0.0027517381      1.4014177     0.00244408      1.7402555   0.0030817063
            100      1.3888766   0.0025861319      1.2309052   0.0022946691      1.5314765   0.0029050194
            110      1.2177012   0.0024265786       1.078225   0.0021508921      1.3441606   0.0027305936
            120       1.081037   0.0022893734     0.95649659    0.002028507      1.1945431   0.0025760178
            130     0.96185247   0.0021624619     0.85064012   0.0019134101      1.0633758   0.0024295654
            140     0.86332969   0.0020510623     0.76317796   0.0018160273     0.95484324   0.0023159705
            150     0.77262663   0.0019427065     0.68276063   0.0017191742     0.85493836   0.0021948347
            160     0.69790028   0.0018465631     0.61633913   0.0016371836     0.77304548   0.0020936155
            170     0.62968204   0.0017560465     0.55561975   0.0015501455     0.69832447   0.0019779269
            180     0.57103493    0.001673388     0.50371454    0.001477684     0.63346754   0.0018884963
            190      0.5198954   0.0015973365     0.45873395   0.0014167644     0.57652432   0.0018242599
            200     0.47072138   0.0015204458     0.41500963   0.0013414044     0.52260638    0.001714618
            210     0.42855361   0.0014518523     0.37760694   0.0012817369     0.47619081   0.0016469223
            220      0.3901759   0.0013859335     0.34391938   0.0012233835     0.43324213   0.0015680365
            230     0.35943833   0.0013304503     0.31669208   0.0011747631     0.39937526   0.0015113152
            240     0.33097292   0.0012775245     0.29164277   0.0011303526     0.36765589   0.0014546549
            250     0.30255572   0.0012214397     0.26631049   0.0010754844     0.33669438   0.0013789044
            260     0.27702885   0.0011692136     0.24400003   0.0010315415     0.30794016   0.0013279956
            270     0.25473021   0.0011211999     0.22446748   0.0010538578     0.28280161   0.0015524009
            280     0.23658402     0.00108099     0.20826997  0.00095221115     0.26321342   0.0012253303
            290     0.21655706   0.0010343953     0.19055598  0.00091047048     0.24109054   0.0011694502
            300     0.19929294  0.00099213323     0.17525864   0.0008730375     0.22211449   0.0011205984
            310     0.18564565  0.00095825725      0.1632479  0.00084311072     0.20686235   0.0010852236
            320      0.1721445   0.0009225467     0.15151633  0.00081321492     0.19159716   0.0010446578
            330      0.1575325  0.00088293947     0.13843427  0.00077654625     0.17574082   0.0010004879
            340     0.14709462  0.00085368079     0.12943008  0.00075113276     0.16378731   0.0009660804
            350     0.13476606  0.00081746204     0.11846978  0.00071854448     0.15030878   0.0009269259
            360     0.12518033  0.00078728715     0.10997821  0.00069187686     0.13966657  0.00089172438
            370     0.11592817  0.00075774858     0.10187258  0.00066607169     0.12932588   0.0008597111
            380     0.10878065   0.0007346233    0.095545452  0.00064529769     0.12144319  0.00083266261
            390     0.10056012  0.00070570011    0.088330991  0.00062019426     0.11225815  0.00079857456
            400    0.093418365  0.00068089332    0.082192511  0.00060324286     0.10401659  0.00078541455
            410    0.086813488    0.000656303    0.076272147  0.00057650164    0.096905659  0.00074453803
            420    0.080515503   0.0006328642    0.070778104  0.00055684286    0.089751874  0.00072235071
            430    0.076029869  0.00061466956    0.066814892   0.0005407973    0.084798987  0.00070047139
            440    0.071201783  0.00059417144    0.062639245  0.00052349031    0.079265518  0.00067438623
            450    0.064704589  0.00056684612     0.05681759  0.00049799509    0.072253411   0.0006463472
            460    0.060643141  0.00054924314    0.053376335  0.00048409094    0.067463884  0.00063044527
            470    0.056750512   0.0005311683    0.049856231  0.00046646693    0.063317981  0.00060165697
            480    0.052986092  0.00051242164    0.046513015  0.00045029716    0.059202435  0.00058096652
            490    0.049739518  0.00049695278    0.043651915  0.00043610057     0.05560379  0.00056368713
            500    0.046320994  0.00047944841    0.040706449  0.00042168074    0.051651758  0.00054453879
            510    0.042969221  0.00046230081    0.037812941  0.00041074359    0.047801221  0.00054545174
            520    0.040314344  0.00044760727    0.035416202  0.00039356109    0.045001391  0.00051474396
            530    0.037436508  0.00043061677    0.032818547  0.00037797806    0.041918104  0.00048813138
            540     0.03557043  0.00042034704    0.031202871  0.00036872745    0.039787635  0.00047720753
            550    0.033027995  0.00040539468    0.029019833  0.00035664842     0.03685083  0.00046155876
            560    0.030139104  0.00038670166    0.026483058  0.00033995459    0.033618803  0.00044170553
            570    0.027755667  0.00037179149    0.024433152  0.00032681724    0.030883899  0.00042130309
            580    0.026143862  0.00036034533    0.023001629  0.00031690416    0.029088367  0.00040879526
            590      0.0254639  0.00035572844    0.022430187  0.00031328102    0.028296323  0.00040427691
            600    0.023517324  0.00034171641    0.020671185  0.00030061799    0.026215689  0.00038688467
            610    0.021991172  0.00033059905    0.019298863   0.0002902845    0.024580222  0.00037745011
