#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      1.0245014    0.017962644     0.81990786       0.014211      1.2702865    0.022973318
           -3.8      1.5194011    0.020625828      1.2264806    0.016527563      1.8645119     0.02663559
           -3.6       2.205101     0.02403727      1.7945358    0.019450958      2.6827372    0.030069444
           -3.4      3.1602342    0.028577377      2.5958722    0.023359358      3.8034879    0.035585293
           -3.2      4.4667691    0.033871213      3.6936517    0.027859461      5.3392205    0.041620892
             -3      6.2983568    0.040101122      5.2540213    0.033266344      7.4546379    0.048847648
           -2.8      8.8370847    0.047361758      7.4498139    0.039812172       10.32869    0.057058449
           -2.6      12.300949    0.055706695       10.46922    0.047214954      14.218894    0.066336303
           -2.4      17.493635    0.066175473      15.027033    0.056895427      20.005456    0.078499684
           -2.2      24.484065    0.078044422       21.21806    0.067471533      27.705962    0.090645419
             -2      34.034151    0.091597067      29.745796    0.080130199      38.122482     0.10591958
           -1.8      46.254898     0.10632352      40.694443     0.09366993      51.420591     0.12162446
           -1.6      62.008258     0.12247408      54.896121     0.10849451      68.442309     0.13805692
           -1.4      79.872874     0.13828807      71.096776     0.12323016      87.608143     0.15455503
           -1.2      100.31699      0.1541104      89.745257     0.13816229      109.38431     0.17115171
             -1      121.16674     0.16848659      108.81819     0.15166195      131.54926     0.18577407
           -0.8      140.92815     0.18085586      126.97681     0.16342918      152.42829     0.19877073
           -0.6      158.62447     0.19103134      143.25344     0.17315676      171.12125     0.20938724
           -0.4      171.84836     0.19823557       155.3688      0.1796634      185.20888     0.21602933
           -0.2      178.78818     0.20189449      161.73468     0.18319641       192.5942     0.22018683
              0      179.02073     0.20203278      161.92234     0.18323018      192.88388     0.22026912
            0.2      171.75618      0.1982013      155.32701     0.17974044      185.03976     0.21626714
            0.4      159.25344     0.19138958      143.79353     0.17322205      171.86293     0.20908528
            0.6      141.29466     0.18105814      127.28779     0.16346254      152.85749     0.19852906
            0.8      121.03747     0.16840369       108.6917     0.15157544      131.41959     0.18574024
              1      100.01684     0.15390634      89.465866     0.13800657      109.07885     0.17113415
            1.2       80.16849     0.13850985       71.37411     0.12480517       87.88959     0.16109259
            1.4      61.929705     0.12241872      54.849658     0.10848743      68.310522     0.13824841
            1.6      46.440135      0.1064955      40.855727    0.093742514      51.629915     0.12150933
            1.8      34.102032     0.09169404      29.793446    0.080036816      38.218645      0.1054284
              2      24.670637    0.078318351      21.373728    0.067693554      27.932409    0.090952066
            2.2      17.665741    0.066502096      15.178356    0.056977984      20.194919    0.078216479
            2.4       12.37819    0.055859421      10.543124    0.047462645      14.289683    0.066508572
            2.6       8.790596    0.047200473      7.4154561    0.039667037      10.262621    0.057003666
            2.8      6.2746573    0.040062903      5.2444461    0.033345561       7.403589    0.049061564
              3      4.5261856    0.034115078       3.745589    0.028105595      5.4046473    0.042152155
            3.2      3.1500139    0.028590365      2.5852634    0.023400968      3.7965628    0.035739374
            3.4      2.1788222    0.023996431      1.7683499    0.019319614      2.6609023    0.030123865
            3.6      1.5043644    0.020489869      1.2126396     0.01638381      1.8510693     0.02624221
            3.8      1.0211452    0.018026383     0.81573525    0.014241763      1.2696245    0.023100532
              4      1.0211452    0.018026383     0.81573525    0.014241763      1.2696245    0.023100532
