#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.4242676    0.033316589      3.9243922    0.029580802      4.9005509    0.037414191
           -3.8      6.3491195    0.039810054      5.6287498    0.035348476      7.0378305    0.045012267
           -3.6      8.9274094    0.047169098      7.9172185    0.042147019      9.8875083    0.054150266
           -3.4      12.597318     0.05593335      11.176958    0.049729212      13.945163    0.062858403
           -3.2       17.43845    0.065713573      15.487017    0.058649234      19.268962    0.074950384
             -3      23.386177    0.075953188      20.786752    0.067585049      25.810857     0.08511867
           -2.8       30.61624    0.086784157      27.238895    0.077305452      33.738346    0.097168643
           -2.6      39.130287    0.097759491      34.834053    0.087151598      43.077109     0.10917777
           -2.4      48.535156      0.1086285       43.28286    0.097035056      53.286582     0.12124272
           -2.2      58.608814      0.1190925      52.308304     0.10644322      64.258719     0.13268153
             -2      68.495326     0.12842303      61.194401     0.11498308      74.965142     0.14311445
           -1.8      77.735797     0.13644779      69.478069     0.12217308      85.007265     0.15153121
           -1.6      85.614041     0.14294305      76.608855     0.12818652      93.426202     0.15882964
           -1.4       92.31323     0.14819262      82.610092     0.13283548      100.69016     0.16430689
           -1.2      96.692173     0.15150919      86.583561     0.13584185      105.32655     0.16765289
             -1      99.008221     0.15324826      88.727293     0.13750373       107.6866     0.16931742
           -0.8      99.983323     0.15395922      89.653425     0.13825939      108.61633     0.17016845
           -0.6      100.36217     0.15425463       90.03732     0.13860537       108.9075     0.17059967
           -0.4      99.518869     0.15361811      89.287822     0.13801377      107.95586     0.16968811
           -0.2      98.788477      0.1530842      88.660195     0.13764174      107.10806     0.16923122
              0      99.082718     0.15329825       88.92147     0.13790994      107.43142     0.16990219
            0.2       99.37303     0.15354711      89.152256     0.13794238      107.81191     0.16992556
            0.4       100.0623     0.15402435       89.75951      0.1383772      108.60266     0.17033713
            0.6      100.22468     0.15412879        89.8652     0.13862878      108.88603     0.17101052
            0.8      99.314433       0.153474       89.00678     0.13777211      108.00265     0.16990769
              1      96.303425     0.15123774      86.270123     0.13582794      104.83439       0.168065
            1.2      92.016453     0.14795999      82.354934     0.13260675       100.3483     0.16387365
            1.4      85.893268     0.14314347       76.83179     0.12828636      93.777646     0.15893076
            1.6      77.518666     0.13629123      69.301594     0.12204764      84.731886     0.15141247
            1.8      68.547337     0.12845006      61.226076     0.11488556      75.051647     0.14281105
              2      58.504442     0.11896729      52.205214     0.10635125      64.162314     0.13254982
            2.2      48.566513     0.10869256      43.290716    0.097057926      53.359896     0.12152072
            2.4      39.147016    0.097803127      34.857732    0.087189587      43.078372     0.10915009
            2.6      30.638023    0.086777925      27.249535    0.077262896      33.782214    0.097054935
            2.8      23.460217    0.076103896      20.846995    0.067707785      25.900661    0.085338246
              3      17.381705    0.065602559      15.441272    0.058431354      19.200759    0.073730108
            3.2      12.744574    0.056276784      11.323581    0.053263087      14.063965    0.077516547
            3.4      9.0273083     0.04745219      8.0036287    0.042119647      10.002488    0.053644722
            3.6      6.3434879    0.039812168      5.6166232    0.035280767      7.0440404    0.044816294
            3.8      4.4497653    0.033378198       3.941665    0.029585359        4.93836    0.037573713
              4      4.4497653    0.033378198       3.941665    0.029585359        4.93836    0.037573713
