#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.7223875    0.033833377       3.432299     0.03192507      4.0369231    0.040723692
           -3.8      4.8945587    0.040531608      4.5165844     0.03880788      5.2868273    0.047711693
           -3.6      6.4350226    0.046365554      5.9466688    0.044669276      6.9437816    0.054424477
           -3.4      8.3596277    0.051971616      7.7456054    0.052070245      8.9952756    0.061407873
           -3.2      10.611267    0.058221426       9.853428    0.057299031      11.379441    0.069656853
             -3      13.836376     0.06579439      12.858337    0.062245296      14.800884    0.079135084
           -2.8      17.797982    0.076410929      16.573593    0.076996683      19.012272    0.089058679
           -2.6      22.512239    0.083898005      20.995298    0.081736808      24.046118     0.10793554
           -2.4      28.431791    0.095847109      26.557776    0.094481506      30.244021     0.11360856
           -2.2      35.354972     0.10856851      33.124401     0.11067792      37.418322     0.12772109
             -2      44.151195     0.12159817      41.437906     0.12093554      46.727522     0.14460187
           -1.8      54.379391     0.14032728        51.0203     0.12855701      57.422203     0.15713726
           -1.6      66.450313     0.14567047      62.648185     0.15557709      69.952857     0.17509993
           -1.4      80.070363     0.17088401      75.393645      0.1648933      84.389652     0.21154756
           -1.2      94.885039      0.1808415      89.533772      0.1892112      99.764199     0.21391825
             -1      110.14041     0.18438633       103.9578     0.18814637      115.69706     0.22429267
           -0.8      125.82865     0.19904299      118.87252      0.2037104      132.10371     0.24592896
           -0.6       139.4836     0.21216528      131.59376     0.25604115      146.46816     0.25476173
           -0.4      150.20134      0.2179496      141.95004     0.22242665      157.48875     0.26506192
           -0.2      156.10817     0.22151973      147.57535     0.27188891      163.84838     0.26673851
              0      156.47796     0.22232621      147.90139     0.23181536      164.01637     0.27495885
            0.2      150.54123     0.21726557       142.1277     0.22040152       158.1247     0.26682555
            0.4      139.52078     0.21118423      131.71845     0.21040091      146.26947     0.25373646
            0.6      126.00221     0.21839594      119.00618     0.22524384      132.10623     0.24064422
            0.8      110.47487     0.18802096      104.31513     0.20078875      116.02924     0.22837428
              1      94.532423     0.17475622      89.072277     0.17577477      99.314071     0.21948397
            1.2      79.885315      0.1593735      75.288033     0.15854353      84.036044     0.19329895
            1.4      66.389855     0.17088801      62.554961     0.17842558      69.972636     0.19954154
            1.6      54.228443     0.13829324      51.018196     0.13633113      57.413154      0.1835563
            1.8      44.110066     0.12168469      41.485108     0.12509157      46.699846     0.14371186
              2      35.369459      0.1180959      33.062082      0.1024526      37.440218     0.12830918
            2.2       28.33937    0.092784239       26.46641    0.089181998      30.171168     0.11297205
            2.4      22.323493    0.084409681      20.833074    0.084724044      23.794381     0.10073922
            2.6      17.714307    0.076274598      16.472937    0.077899756      18.970424    0.093361512
            2.8      13.944317    0.066310967      12.935871    0.063391781      14.985517    0.079352386
              3      10.710222    0.059001632      10.024794     0.12713375      11.538808    0.070263919
            3.2      8.3061569    0.051534615       7.697039    0.048915404      8.9253298    0.061531416
            3.4      6.3316411    0.043728196       5.862094    0.041663387      6.8252125    0.053504126
            3.6       4.837966    0.042890577      4.4724902    0.045959161      5.2210277    0.048157923
            3.8      3.7019414    0.033728578      3.3799044    0.039997435      4.0213231     0.04091884
              4      3.7019414    0.033728578      3.3799044    0.039997435      4.0213231     0.04091884
