# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      4.7849119   0.0069345864      4.7228266   0.0070184173      5.2977917   0.0093993616
             10      5.7125021   0.0069239862      5.6106905   0.0070555249      5.8349291   0.0089217067
             20      4.9799514   0.0060382207      4.8446177   0.0071120466      5.0528622   0.0067680812
             30      4.2028984   0.0052079799      4.0575752   0.0051771984      4.2697447   0.0058199779
             40      3.5249521   0.0047463697      3.3799997   0.0049828898      3.5958963    0.005132464
             50      2.9808767   0.0042062242      2.8414488   0.0041885047      3.0548902   0.0045920057
             60      2.5278232   0.0038897155      2.3984786   0.0042906965      2.6018486    0.004111768
             70      2.1665126    0.003488719      2.0436629   0.0035001279      2.2403857   0.0037122006
             80      1.8565613   0.0033787146      1.7424134   0.0033065113      1.9293155   0.0036678244
             90      1.6069055   0.0029909359      1.5025069   0.0030946498      1.6780243   0.0031232652
            100      1.3948802   0.0026932852      1.2950249    0.002644378      1.4667158    0.002896546
            110      1.2107437   0.0025802086      1.1183113   0.0026345377      1.2804289   0.0028446765
            120      1.0638766   0.0023592306     0.97522572   0.0023494383      1.1329791   0.0025487288
            130     0.93255007    0.002243579     0.84753228   0.0021277516      1.0040413   0.0025274221
            140      0.8150263   0.0019938393     0.73308599   0.0018867707     0.88735593   0.0022084704
            150     0.71943149   0.0018594566     0.64319097   0.0017485642     0.78949613   0.0020670566
            160     0.63293242   0.0017145802     0.56022195   0.0015684379     0.70293464   0.0019389078
            170     0.56330731   0.0016292893     0.49506846    0.001512383     0.63010946   0.0018240545
            180     0.49824975    0.001497547     0.43459023   0.0013516907     0.56210862   0.0017637842
            190     0.44730955   0.0014707008       0.387858   0.0014270806     0.50701143    0.001621247
            200     0.39970638   0.0013551187     0.34357152   0.0012225457     0.45768895   0.0015447472
            210     0.35810379   0.0012518685     0.30672744   0.0011221168     0.41122531   0.0014504964
            220     0.32552305   0.0011849475     0.27739759   0.0010460654     0.37569149   0.0013858667
            230     0.29374449   0.0011333107     0.24930744    0.000997814     0.34017137   0.0013218752
            240     0.26641628   0.0010561209     0.22499493  0.00091082231     0.31006696   0.0012489789
            250     0.24322351   0.0010432392     0.20448638  0.00096806887     0.28393296   0.0011991938
            260      0.2218957   0.0009584929     0.18615917   0.0008212042     0.25967841   0.0011431868
            270     0.20187722  0.00091192467     0.16896219  0.00077951292     0.23677755   0.0010954373
            280     0.18495517  0.00088306974     0.15435128  0.00076144178     0.21763826   0.0010407734
            290     0.16873041  0.00082851399      0.1403857  0.00069913569     0.19909504  0.00099496012
            300     0.15574518   0.0010659392     0.12912287  0.00069840053     0.18274587  0.00097356844
            310     0.14219616  0.00075945148     0.11811968  0.00063987254     0.16779485  0.00091670922
            320     0.13159879  0.00073112353     0.10917726  0.00062294751     0.15559328   0.0008776614
            330     0.12133572   0.0007130725     0.10059999  0.00061750895     0.14330623  0.00086128018
            340     0.11027647  0.00066702085    0.091206175  0.00056271526     0.13045446   0.0008345585
            350     0.10099672  0.00063855845     0.08344146  0.00053175592     0.11968486  0.00076864986
            360    0.093551394  0.00061550892    0.077173442  0.00051233182     0.11094263  0.00074688179
            370    0.085953238  0.00060787082    0.071219796  0.00054671866     0.10111191  0.00083440923
            380    0.080177215  0.00056756128    0.065991339  0.00046895601    0.095331358  0.00068662359
            390    0.073772969  0.00054531897    0.060871821  0.00045680921    0.087299651  0.00065963874
            400    0.068379977  0.00052925108    0.056333244  0.00044324953    0.081048375  0.00064283921
            410    0.064878121  0.00051022293    0.053342319  0.00042236816    0.077060397  0.00061778805
            420     0.05860969  0.00048551584    0.048232433  0.00040309695    0.069496738  0.00058817535
            430    0.054884498  0.00047119796    0.045174471  0.00039198042    0.065033069  0.00056804205
            440     0.05023119  0.00045082805    0.041330919    0.000373534    0.059531406  0.00054671848
            450    0.047003885  0.00043427669    0.038715927  0.00036457074    0.055532193  0.00054838431
            460    0.043653036  0.00042142319    0.035936688  0.00034957462    0.051782857  0.00052228899
            470    0.040624251  0.00040509769    0.033457724  0.00033534384    0.047982798  0.00048843908
            480    0.038094744  0.00039581599    0.031319869  0.00032954632    0.045102077  0.00047641879
            490    0.035368299  0.00037766753    0.029085878  0.00031148947    0.041854346  0.00045628637
            500    0.032099365  0.00036034072    0.026449512  0.00030161652      0.0378543  0.00045499637
            510    0.031011405  0.00035516804    0.025582541  0.00030022929     0.03654417  0.00043021089
            520     0.02811438  0.00033673523    0.023135742  0.00027758669    0.033166999  0.00040620202
            530     0.02639876    0.000326047    0.021716986  0.00026879083    0.031142049  0.00039307041
            540    0.024579325   0.0003147406    0.020219737  0.00025896526     0.02899367  0.00038290574
            550    0.022625318  0.00030344839    0.018586939  0.00025088204    0.026747102  0.00036289779
            560    0.020802357    0.000295756    0.017096111  0.00024945107    0.024515262  0.00035257433
            570    0.019353519  0.00027870931    0.015909733  0.00022931896     0.02280746  0.00033502323
            580    0.018655243  0.00027502849    0.015388067   0.0002290704    0.021855312  0.00034507101
            590    0.017479568    0.000266179    0.014377645   0.0002193446    0.020592867  0.00032024526
            600    0.015849066  0.00025313538    0.013004459  0.00020776474    0.018721246  0.00030657899
