#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      6.7106493    0.047987008      6.0672078      0.0458853      7.4496937    0.055365904
           -3.8      8.4131079    0.053844807      7.6259654     0.05610396        9.25827    0.061778335
           -3.6      10.297253    0.056934628      9.3866186     0.05440831      11.325536    0.079785012
           -3.4      12.822304    0.062246363      11.734372    0.058594958        13.9617    0.074531102
           -3.2      15.857458    0.070951296      14.579744    0.068442313      17.135575     0.08368234
             -3       19.48195    0.075545161      17.917173    0.070798183      21.085236    0.092012344
           -2.8      23.937516    0.084472243       22.11965    0.081040395      25.738379     0.10198501
           -2.6      29.303394     0.09410435      27.179312    0.091810007      31.352855     0.11375615
           -2.4      35.816537     0.10638439       33.35455     0.10970167      38.168035     0.12565315
           -2.2      43.060665     0.11402917      40.194651     0.11019297      45.707112      0.1378908
             -2      51.544561     0.13155379      48.265347     0.13931439      54.547645     0.15181501
           -1.8      60.795087     0.13759814      57.147551     0.13942537       64.09287     0.17110488
           -1.6      71.157845      0.1462722      66.923106     0.13890392      74.920332     0.17911962
           -1.4      81.952089      0.1613271      77.275075      0.2022124      85.950052     0.19426663
           -1.2      93.567545     0.18141064      88.490317     0.18481735      97.907174     0.20700652
             -1      103.71048     0.18112411      98.233222     0.18449632      108.47516     0.21934947
           -0.8      113.88734      0.1921401      108.00911     0.19842699      119.15203     0.22849528
           -0.6      121.43151      0.2105583      115.16214     0.20155181      126.57463     0.24025722
           -0.4      127.14686     0.20046037       121.0718     0.26435367      132.76635     0.24770325
           -0.2      130.56648     0.21678478      123.97739     0.22301753      136.30409     0.25816837
              0      130.68282      0.2186028      124.01563     0.21113032      136.67033     0.28016394
            0.2      126.85049     0.19861771      120.50334     0.20015212      132.48181      0.2466899
            0.4      121.21917     0.19996116      115.31124     0.20780552      126.32107     0.23720966
            0.6      113.40421     0.19089073      107.45866     0.20374678      118.53792     0.24094246
            0.8      103.31117     0.18181467       97.97975     0.18156883      107.89309     0.22161739
              1      93.116205     0.16848146      88.220468     0.17585555      97.422449     0.20599699
            1.2      82.298852     0.16812103      77.765925     0.17142528      86.205968     0.19394051
            1.4      71.103028     0.15522494      67.103429     0.20398154       74.88938     0.18121723
            1.6      60.901427      0.1406723      57.226639     0.14740272      64.089702     0.16563864
            1.8      51.382758     0.12766011      48.068648     0.13236949      54.400913     0.15822912
              2      42.835151     0.11315343      39.988465     0.10730611      45.445799     0.13754562
            2.2      35.608613     0.10711158      33.180646     0.10755185      37.991547     0.12553778
            2.4      29.358347     0.10056001      27.206706      0.1069202      31.432305     0.11336967
            2.6      24.029743    0.086550172      22.283489      0.0883315      25.803187     0.10441024
            2.8      19.517349    0.076038408      18.041553    0.075733009       21.02427    0.091796433
              3      15.896794    0.071174374      14.546321    0.083983975      17.264213    0.083094971
            3.2      12.832742    0.070713752      11.719405    0.058015175      13.918509    0.075049642
            3.4      10.181659    0.055230313      9.2859167    0.051568812       11.19712    0.090915057
            3.6      8.2540114    0.049607537      7.4958624    0.045148398      9.0888219    0.060128575
            3.8      6.6156925     0.04582541      5.9867074    0.042713315       7.292066    0.054020558
              4      6.6156925     0.04582541      5.9867074    0.042713315       7.292066    0.054020558
