#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.42395958   0.0016378689     0.37952462   0.0014438474     0.46425654     0.00187564
             10      1.2415164   0.0027937946      1.1114017   0.0024595373      1.3595751   0.0031990628
             20       1.969503   0.0035080562      1.7631959   0.0030855341      2.1562059   0.0040210989
             30      2.5595654   0.0039874581      2.2914263   0.0035048057       2.802406   0.0045708216
             40      2.9999372   0.0042941431      2.6867024   0.0037783597      3.2820893    0.004923081
             50      3.2661141   0.0044833955      2.9252104   0.0039603242      3.5726782   0.0052056751
             60       3.387103   0.0045605184       3.033909   0.0040109216       3.703829   0.0052367499
             70       3.381429   0.0045662382      3.0300472   0.0040218713      3.6946517   0.0052718515
             80      3.2766924   0.0045048114      2.9363255   0.0039623443      3.5792792   0.0051904811
             90      3.0972594   0.0043962054      2.7763795   0.0038603446      3.3808909   0.0050559042
            100      2.8768659   0.0042489844      2.5797235   0.0037610302      3.1380955   0.0049780162
            110      2.6365271   0.0040867861      2.3649788   0.0035929968      2.8737407   0.0047188189
            120      2.3918288   0.0039083987      2.1458159   0.0034337553      2.6056934   0.0045263322
            130      2.1429867   0.0037098273      1.9227636   0.0032553948      2.3334771   0.0042872937
            140       1.913127   0.0035223116      1.7171844   0.0030874517      2.0815476   0.0040647189
            150      1.6971046   0.0033266795      1.5241268   0.0029194017       1.844203   0.0038549953
            160      1.5046871   0.0031395489      1.3505457   0.0027541169      1.6360433   0.0036445646
            170      1.3201219   0.0029509857      1.1851508   0.0025946656       1.434534    0.003444034
            180      1.1685381   0.0027836751      1.0486878   0.0024372095         1.2701   0.0032259883
            190      1.0236114    0.002614761     0.92003606   0.0024028248      1.1096075   0.0033025954
            200     0.89947703   0.0024583758     0.80758878   0.0021477314     0.97632116   0.0028514672
            210     0.78789139   0.0023068697     0.70776312   0.0020175201     0.85420262   0.0026873467
            220     0.69622708   0.0021687292     0.62506434   0.0018944421     0.75516043   0.0025211828
            230     0.61665144   0.0020431287     0.55304563   0.0017818515     0.66970441   0.0023747007
            240     0.54114468   0.0019228975     0.48582565   0.0016847021     0.58647807   0.0022656903
            250     0.47306345   0.0018024385     0.42517812   0.0015722789      0.5116694   0.0021047991
            260     0.42382309   0.0017030371     0.38048097   0.0014846646     0.45906883   0.0019851917
            270      0.3687361   0.0015950985     0.33112795   0.0013917878     0.39892946   0.0018761543
            280     0.33228671   0.0015123723     0.29845631   0.0013194257     0.35940167    0.001774166
            290     0.28955535   0.0014194892     0.26041223   0.0012367675     0.31236977   0.0016639343
            300     0.25982165   0.0013424234     0.23363067   0.0011702149     0.28023527   0.0015764228
            310     0.22975507   0.0012655561     0.20633981   0.0011004241     0.24817741    0.001482348
            320     0.20340784   0.0011912466     0.18297693   0.0010389364     0.21904436   0.0014019563
            330     0.18250487   0.0011281217     0.16398712  0.00098127352     0.19684451   0.0013226503
            340     0.16002911   0.0010631249      0.1440456   0.0009299542     0.17198066   0.0012792203
            350     0.14607132   0.0010108793     0.13108814  0.00087953069     0.15776448   0.0011916596
            360     0.12830719  0.00094918809     0.11511369    0.000823163     0.13858474   0.0011119793
            370      0.1142321  0.00089730421     0.10278702  0.00078328446     0.12277868   0.0010677471
            380     0.10289617   0.0008519641    0.092602919  0.00073984129     0.11052288   0.0010018373
            390     0.09162119  0.00080883172    0.082498693   0.0007035358     0.09828001  0.00096044067
            400    0.084036048   0.0007720732    0.075636526  0.00067284848    0.090169268  0.00091083844
            410    0.075098679  0.00073209938    0.067839188  0.00063846685    0.080054592  0.00086908473
            420    0.068213919  0.00069449644     0.06136949  0.00060220448    0.073175374  0.00082295946
            430    0.061373832  0.00066025612    0.055166107  0.00057115664    0.065949618  0.00077662266
            440    0.054712695  0.00062721217    0.049417509  0.00055261698      0.0582715  0.00076400925
            450    0.050438804  0.00059686788    0.045323794  0.00051798513    0.054194346  0.00070418401
            460    0.044642892   0.0005674301    0.040247396  0.00049119965    0.047657032   0.0006705018
            470    0.040685454  0.00054334704    0.036767125   0.0004714209    0.043245534  0.00064913789
            480    0.036480345  0.00051291448    0.032829171  0.00044262815    0.039048685  0.00060428151
            490    0.033323751  0.00048976563    0.030095908  0.00042553195    0.035457851  0.00058182923
            500    0.029423795  0.00046177053    0.026540267  0.00039900839    0.031350126  0.00054769059
            510    0.027538913  0.00044744896    0.024806895  0.00038835163    0.029407144  0.00054090967
            520    0.024460352  0.00042168528    0.022055977  0.00036453507    0.026095627  0.00050185109
            530    0.022618567  0.00040382056    0.020324785  0.00034816602    0.024245668  0.00047548793
            540    0.020909992  0.00038859135     0.01894165  0.00034097695     0.02211046  0.00047180776
            550    0.018016914  0.00036282113    0.016264594  0.00031356935     0.01914394  0.00042941565
            560    0.017085271  0.00035032853    0.015665478  0.00035690663     0.01772029  0.00052578448
            570    0.014989833  0.00033373357    0.013620917  0.00028873321    0.015774227  0.00039687791
            580     0.01417702  0.00031985367    0.012752552  0.00027604368      0.0151427  0.00038456891
            590     0.01310956  0.00030666613    0.011809759  0.00026591017    0.013965184  0.00037300839
            600    0.011729089   0.0002945362    0.010672343  0.00025692979    0.012300333  0.00035235276
            610    0.010832827  0.00027972047   0.0098032235  0.00024249303    0.011464713  0.00033215179
            620     0.00973659  0.00027188421   0.0088665095  0.00023522621    0.010188062  0.00032765644
            630   0.0087494249  0.00025941919   0.0079261052  0.00022196667   0.0092178274  0.00031046975
            640   0.0084452623  0.00024996209   0.0076576061  0.00021592144   0.0088887286  0.00029681136
            650   0.0075077723  0.00023846161   0.0068297106  0.00020577168   0.0078424817  0.00028830163
            660   0.0069309035   0.0002293041   0.0063111993  0.00019858196   0.0072468841  0.00027177205
            670   0.0061762808  0.00021718545   0.0056727835  0.00019271443   0.0063635116  0.00025202867
            680   0.0058656429  0.00021137225   0.0053257201  0.00018109623   0.0061609793  0.00025222872
            690   0.0054422307  0.00020147675    0.004883621  0.00017315454   0.0058277864  0.00023918816
            700   0.0046509151  0.00019076275   0.0042679698  0.00016399789   0.0048062642  0.00021693919
            710   0.0043737759  0.00018064754   0.0039680005  0.00015563573   0.0045961216  0.00021724292
            720   0.0040053208  0.00017585986   0.0036776408  0.00015143921   0.0041387568  0.00019972323
            730   0.0038526546  0.00017110972   0.0035334084  0.00015554106   0.0040032084  0.00020240054
            740   0.0034634645  0.00016223148   0.0031556327  0.00014034506   0.0036134381  0.00019689093
            750   0.0028725737   0.0001554528   0.0026934888  0.00014278735   0.0029027369  0.00016995927
            760   0.0028829565  0.00014976262   0.0026109205  0.00012748792   0.0030345809  0.00018136131
            770   0.0028100341  0.00014644186   0.0025667376   0.0001264753   0.0029091121  0.00017617879
            780   0.0025803602  0.00014136375   0.0023270045  0.00012070434   0.0027345197   0.0001694175
            790   0.0024080315  0.00013470978   0.0021639297  0.00011503924   0.0025666815  0.00016055485
            800   0.0024080315  0.00013470978   0.0021639297  0.00011503924   0.0025666815  0.00016055485
