#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      1.2063368    0.020318506      0.9658327    0.016089155      1.4961189    0.026147191
           -3.8      1.8192261    0.024276993      1.4695208    0.019348972       2.234793    0.031083054
           -3.6      2.6317783    0.028436415      2.1370788    0.022889976      3.2180601    0.036012566
           -3.4      3.8569089    0.034200975      3.1527006    0.027724977      4.6872143    0.043131086
           -3.2      5.6986504    0.041434046      4.6869282    0.033825834      6.8866693    0.051897869
             -3      8.2146111    0.049565813      6.8020709    0.040811902      9.8615917     0.06162627
           -2.8       11.95029    0.059570851      9.9688668    0.049431203      14.237882     0.07355935
           -2.6      17.001065    0.070865578       14.29764    0.059350026      20.073531    0.087138824
           -2.4      24.496467    0.084778751      20.722854    0.071459122      28.755048     0.10291789
           -2.2      34.630119     0.10045327       29.50967    0.085951984       40.32921     0.12248533
             -2      47.991986     0.11785612      41.163999     0.10076751      55.480148     0.14034427
           -1.8      65.046704     0.13675056      56.148714     0.11774898      74.652058     0.16175204
           -1.6      85.191133     0.15610554      74.054699     0.13555504      96.951141     0.18381769
           -1.4      107.68466     0.17507871      94.211335     0.15363024      121.58987     0.20689456
           -1.2      132.38239      0.1940481      116.56011     0.17026302      148.29426     0.22460341
             -1      155.82698     0.21043152      138.05841     0.18901285        173.167     0.24989027
           -0.8      177.13535     0.22364849      157.77793     0.19828194      195.48607     0.25556977
           -0.6      192.90233     0.23424556      172.71271     0.20802567      211.40517     0.26551699
           -0.4      201.96891     0.24064168      181.80255     0.21513893      219.66921     0.27398443
           -0.2      201.76555     0.24279057      182.48415     0.21668811      217.91401     0.27351716
              0       193.8687     0.24194749      176.20377     0.21617755      207.79214     0.27397681
            0.2      178.63688     0.23760363      163.12285     0.21155167      189.96315     0.26914519
            0.4        158.462     0.22937853      145.26207     0.20348877      167.33163     0.26133454
            0.6      134.76427     0.21769417      123.90564     0.19196514      141.44395     0.24914855
            0.8      111.66057     0.20344879      102.81597     0.17838043      116.72408     0.23459716
              1      89.394898     0.18681496      82.355894     0.16287251      93.179021     0.21735926
            1.2      69.556127     0.16847322      63.993971     0.14771026      72.489306     0.20326056
            1.4      52.918102     0.14940358      48.515314     0.12870073      55.319139     0.17766255
            1.6      39.221412     0.13044918      35.786031     0.11131422      41.202478     0.15530934
            1.8      28.493028     0.11231277      25.847676    0.095447576      30.116304     0.13604076
              2      20.618844    0.095569953      18.534799    0.080410847      22.043778     0.11590957
            2.2      14.950276    0.080890256      13.274066    0.067513596       16.24874    0.098811109
            2.4      10.625541    0.067786658      9.3435217      0.0565752      11.678772    0.084695107
            2.6      7.7324364    0.056776677      6.6995379    0.046702199      8.6671264    0.070387114
            2.8      5.5471843     0.04755804      4.7471799    0.038794372      6.3161563    0.059467833
              3      4.1175308    0.039960741       3.470593    0.032403937      4.7823133    0.050163848
            3.2      2.9119247      0.0330366       2.432629    0.026648985      3.4153532    0.041673363
            3.4      2.0733601    0.027545028      1.7129042    0.022021512      2.4649061    0.035059641
            3.6      1.4907042    0.023255942      1.2170119    0.018489072      1.7980835    0.029855037
            3.8      1.0039014    0.019996799     0.81687389    0.015861279      1.2130728    0.026217515
              4      1.0039014    0.019996799     0.81687389    0.015861279      1.2130728    0.026217515
