#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.31440302   0.0014289519     0.28255347   0.0012624571     0.34261265   0.0016422101
             10     0.92326942   0.0024395641     0.82945921   0.0021491571      1.0066063   0.0027997787
             20      1.4798311   0.0030754851      1.3299686   0.0027088878      1.6123287   0.0035215741
             30      1.9636862    0.003546661      1.7636215    0.003116786      2.1415187   0.0040702332
             40      2.3441089   0.0038494162      2.1055911   0.0033900334       2.555399   0.0044233937
             50      2.6115766   0.0040552832      2.3455794   0.0035700742      2.8469123   0.0046576851
             60      2.7908168   0.0041972224      2.5062507   0.0036885922      3.0421291   0.0048224249
             70      2.8717062   0.0042475387      2.5798089   0.0037543823      3.1280414   0.0049349243
             80      2.8684941   0.0042493325      2.5757398   0.0037367126      3.1257152   0.0048913771
             90      2.8047627    0.004206618      2.5184614    0.003724635      3.0554573   0.0049279074
            100      2.6987244   0.0041284957      2.4224965     0.00363319      2.9406369   0.0047600173
            110       2.559513   0.0040283833      2.2969943   0.0035369661      2.7891762   0.0046337844
            120       2.388519   0.0039001196       2.143124   0.0034254717      2.6026512    0.004501362
            130      2.2128031   0.0037601454      1.9852133   0.0032998657       2.410813   0.0043279402
            140      2.0314063   0.0036070832      1.8217366    0.003164951      2.2139172   0.0041616706
            150      1.8574953   0.0034574965       1.665557   0.0030305312      2.0240558   0.0039854351
            160      1.6917111    0.003305947      1.5174435   0.0029896893      1.8416255   0.0040248105
            170      1.5322911   0.0031499605      1.3735206   0.0027623286      1.6693821   0.0036434186
            180      1.3923231   0.0030046847      1.2468868   0.0026553825      1.5183372   0.0035518242
            190        1.25029   0.0028549271       1.119865   0.0025014063       1.362785   0.0033083119
            200       1.127543   0.0027131419      1.0092066   0.0023735863      1.2298096   0.0031358844
            210      1.0148443   0.0025771927     0.90840256   0.0022555621      1.1063915   0.0029863032
            220     0.91722186   0.0024477907     0.82082124   0.0021553393     0.99997833   0.0028784632
            230      0.8217347   0.0023231504     0.73474054   0.0020290618     0.89682617   0.0026887219
            240     0.73447282   0.0021993893     0.65714444   0.0019342712     0.80045662   0.0025906985
            250     0.66528106   0.0020960797     0.59481317   0.0018298887      0.7256701   0.0024290027
            260     0.59430382   0.0019825192     0.53122375   0.0017325388     0.64818125   0.0023083852
            270     0.53806368   0.0018877966       0.481044   0.0016474898      0.5864883   0.0021948092
            280     0.48217982   0.0017889238     0.43129556   0.0015640638     0.52495327   0.0020922612
            290     0.43555942   0.0017007683      0.3893021   0.0014844504     0.47467519   0.0019821934
            300      0.3923108   0.0016172892     0.35064508   0.0014101886     0.42738289   0.0018874717
            310      0.3565636   0.0015360077     0.31856504   0.0013423636     0.38856917   0.0017958214
            320     0.31912659   0.0014561433     0.28459141   0.0012675746     0.34869396   0.0016941098
            330      0.2878423   0.0013849623     0.25696356   0.0012071469     0.31395745   0.0016122892
            340     0.26093505    0.001316473     0.23291656   0.0011466076       0.284517   0.0015347874
            350     0.23676189   0.0012548149      0.2113315   0.0010959199     0.25807368   0.0014763484
            360     0.21482587   0.0012013416     0.19216179   0.0010509987     0.23335957   0.0014173249
            370     0.19460192   0.0011352524     0.17361176   0.0009889715     0.21226538   0.0013216165
            380     0.17472811   0.0010812818     0.15612683   0.0009417047     0.19004629      0.0012654
            390       0.160011   0.0010341339     0.14286218  0.00090160993     0.17427504    0.001210206
            400     0.14607586  0.00098994739      0.1303828  0.00086195573     0.15910342   0.0011600318
            410      0.1308109  0.00093647037      0.1168966  0.00081949534      0.1421469   0.0011049071
            420     0.11948859  0.00089449607     0.10665386  0.00077864795     0.13006523    0.001050331
            430     0.10922351  0.00085536589    0.097551176  0.00074602746     0.11876579   0.0010008099
            440    0.098168116  0.00081436859    0.087667431  0.00070746581     0.10671574  0.00095605608
            450    0.090811969  0.00078038357    0.081286057  0.00068765231    0.098341603  0.00094756477
            460    0.081995377  0.00074402714    0.073345248  0.00064736195    0.088880582  0.00087161256
            470    0.074979632  0.00071147829     0.06692696  0.00061773637    0.081573168  0.00083142482
            480    0.070008011  0.00068683545    0.062371447  0.00059541152    0.076337017  0.00080129201
            490     0.06238322  0.00064624038    0.055582731   0.0005607599    0.067987318  0.00075280635
            500    0.057186319  0.00062196255    0.051052272  0.00053967323    0.062141848  0.00072717588
            510    0.052562962   0.0006019828    0.047122261  0.00052534962    0.056744293  0.00071230318
