#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.26100648   0.0091951417     0.21011748   0.0072977381     0.32429894    0.011955202
           -3.8      0.4629397     0.01213033     0.37735746    0.009808727     0.56552348    0.015362798
           -3.6     0.83125691    0.016137692     0.68340277    0.013195654      1.0058112    0.020416037
           -3.4       1.348559    0.020417288      1.1139227    0.016725965      1.6233581    0.025564642
           -3.2      2.2380884    0.026317746      1.8650817     0.02170315      2.6672829    0.032830863
             -3      3.5878736    0.033072546      3.0114578    0.027569434      4.2388401    0.040670543
           -2.8      5.7033102    0.041580236      4.8122221    0.034867851      6.7039607    0.050839845
           -2.6      8.7829368    0.051619562      7.4580858    0.043540388      10.253121    0.062614956
           -2.4      13.227324    0.063368357      11.333097    0.053898499       15.27453    0.076266802
           -2.2      19.865651    0.077325407      17.130245    0.066370659      22.772358    0.092469178
             -2      28.712699    0.092951686      24.912554    0.079995378      32.672888     0.10993539
           -1.8      41.098381     0.11083668      35.883983    0.096533321      46.421932     0.13114931
           -1.6      58.092971     0.13185492      51.021553     0.11487429      65.143224     0.15380401
           -1.4      79.809653     0.15431699      70.447594     0.13946712      88.958281     0.18908549
           -1.2      107.16901     0.17856305      94.956386     0.15670484      118.89841     0.20658944
             -1       140.1217     0.20377731      124.62225     0.17937369      154.71289     0.23494516
           -0.8      176.43877     0.22843688      157.41206     0.20126195      193.99865     0.26272837
           -0.6      212.59579      0.2504395      190.21281     0.22104679      232.82776     0.28846131
           -0.4      241.09186      0.2678545      216.28932     0.23660994      263.00911     0.30920373
           -0.2      255.30237     0.27610601      229.50622     0.24371744      277.64247     0.31743927
              0       249.9682     0.27564022      225.15284     0.24289875      271.01263     0.31630858
            0.2      227.07642       0.265826      204.97551     0.23552115      245.33214      0.3096715
            0.4       192.6209     0.24882125      174.23669     0.21886025      207.38042     0.28620753
            0.6      153.70179     0.22591956       139.3515     0.19947633      164.79183     0.26300683
            0.8      116.43983     0.20046971      105.74019     0.17563159      124.41617     0.23123378
              1      85.211015     0.17470331      77.489907     0.15264023      90.740465     0.20247114
            1.2      60.722248     0.15008685      55.278786     0.13075472      64.445265       0.175194
            1.4      42.448301      0.1274109      38.608038     0.11060823      45.023654     0.15020397
            1.6      29.344143     0.10761175      26.644512    0.092683625      31.134506     0.12696705
            1.8      19.756119    0.089513945      17.865469    0.076577814      21.047579      0.1064682
              2      13.254548    0.074060909      11.926861    0.062897769      14.191454     0.08886406
            2.2       8.757491    0.060738124      7.8516766    0.051298773      9.4024856    0.073349292
            2.4      5.6281478    0.049425927         5.0187    0.041511248      6.0754255    0.060806533
            2.6       3.636282    0.039846996      3.2165428    0.033092369      3.9635927     0.04897922
            2.8      2.2466609    0.031404017      1.9707111    0.026013067      2.4733672    0.039238036
              3      1.4144859    0.024958083      1.2310972     0.02050949      1.5706911    0.031499558
            3.2     0.83505878    0.019615394     0.72105861    0.015873626     0.93689832    0.024810413
            3.4     0.47916686    0.014778541      0.4121021    0.011964319     0.53902691    0.018760765
            3.6     0.27337491    0.011540673     0.23309008   0.0092078578     0.31078337    0.014979987
            3.8     0.15377189   0.0084626685     0.12910976   0.0066923923     0.17841037    0.010965308
              4     0.15377189   0.0084626685     0.12910976   0.0066923923     0.17841037    0.010965308
