#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.15559387   0.0085266377     0.13223419   0.0067929297     0.17693412    0.011013048
           -3.8     0.27950888    0.011389378     0.23692165   0.0090674502     0.32058451    0.014661044
           -3.6     0.47158046     0.01459928     0.40309341     0.01176275     0.53533002    0.018531633
           -3.4     0.83530483    0.019287924     0.72401049    0.015767126     0.93128469    0.024429308
           -3.2      1.4481806    0.025258342      1.2592233    0.020701789      1.6123095    0.031434955
             -3      2.2754614    0.031452949      1.9940707    0.025976507      2.5091301    0.039011046
           -2.8      3.6023049     0.03954291      3.1826446    0.032875523      3.9350352     0.04870724
           -2.6      5.6388211    0.049020474       5.024414    0.041249664      6.0917786    0.060158851
           -2.4      8.7680424    0.060874344      7.8579461    0.051395949      9.4222846    0.073560192
           -2.2      13.097309     0.07380682      11.818545    0.063220697      13.956633    0.089850182
             -2      19.851096    0.089463931       17.95226    0.076623615      21.144045     0.10625819
           -1.8      29.117628     0.10728335      26.431223    0.092384007      30.911336     0.12667713
           -1.6       42.40055     0.12745699       38.57068      0.1104253      44.960725      0.1495362
           -1.4      60.932868     0.15010058      55.425542     0.13081265      64.753556     0.17521028
           -1.2      85.378401      0.1747459      77.676315     0.15481933      90.854543     0.20862917
             -1      116.60329     0.20044484      105.87624       0.175667      124.61533     0.23141601
           -0.8      153.60382     0.22603641      139.28477     0.19863889      164.65522     0.26033414
           -0.6      192.61447     0.24865932      174.25212     0.21891882      207.32885     0.28623814
           -0.4      227.54965     0.26604605      205.48847     0.23729709      245.70275     0.31202635
           -0.2      250.67319     0.27587235      225.82806     0.24314866      271.69425     0.31647912
              0      254.97962      0.2760556      229.19257     0.24339613       277.3397     0.31690874
            0.2       240.4745     0.26693348      215.67945     0.23558852      262.44007      0.3067389
            0.4      211.98334     0.25016192      189.63589      0.2205425      232.20193     0.28725395
            0.6      176.19805     0.22914053      157.20599     0.20167725      193.72309     0.26406667
            0.8      140.02944     0.20381675      124.57512     0.18088462      154.53228     0.24007886
              1      107.34562     0.17909718       95.09437     0.15694686      119.13205     0.20698296
            1.2      79.789342     0.15422551      70.385596     0.13485885      89.005834      0.1791597
            1.4      57.871478     0.13149763      50.820133     0.11499491      64.909395     0.15476864
            1.6      41.591606      0.1115217      36.307022    0.096677033      46.994618     0.13118025
            1.8      29.047964    0.093409082      25.198356    0.080413612      33.065562     0.11031809
              2      19.683584    0.077024992      16.967186    0.065976391      22.571053    0.091920075
            2.2      13.239304    0.063334891      11.338232    0.053887352      15.299732    0.076338428
            2.4      8.7649801    0.051644278      7.4492811    0.043557317      10.220646    0.062834439
            2.6       5.638781    0.041510302      4.7583433    0.034785114      6.6291556    0.050824151
            2.8      3.6351067    0.033285777      3.0478841    0.027773746      4.3027299    0.041348053
              3      2.2165788    0.026251947      1.8466634    0.021702072      2.6428218    0.032814349
            3.2      1.3758646    0.020648744      1.1333882    0.016878543      1.6628031    0.025909398
            3.4     0.80477127    0.015681141     0.65807817    0.012759207     0.98050837    0.019733223
            3.6       0.468799     0.01228601     0.38147358   0.0098943846     0.57395348    0.015665965
            3.8     0.28310451    0.009509036     0.22705627    0.007595089     0.35256058    0.012300725
              4     0.28310451    0.009509036     0.22705627    0.007595089     0.35256058    0.012300725
