# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      4.2064856   0.0057902083      3.9521085   0.0050874613      4.3213785    0.006815682
             10      6.2802258    0.006403018      5.7226081   0.0056473903      6.7113755   0.0075298974
             20      5.5865704   0.0058810686      5.0329488   0.0051615602      6.0531106   0.0068109499
             30      4.6476812   0.0053316661      4.1678735    0.004730685      5.0626053   0.0062681496
             40      3.8413604    0.004830098      3.4349368   0.0042468795      4.1979976   0.0055840417
             50      3.2093278    0.004410416      2.8638082   0.0038723629      3.5163641   0.0050727696
             60      2.6998995   0.0040468329      2.4059777   0.0035511901      2.9626036   0.0046525034
             70      2.2868832   0.0037224059      2.0345675   0.0032682981      2.5147682   0.0042806982
             80      1.9681264   0.0034521568      1.7485995   0.0030277517      2.1682818   0.0039673878
             90      1.7043969   0.0032131752      1.5131656   0.0028216467       1.879114   0.0037029241
            100      1.4835032   0.0029992053      1.3157625   0.0026273294      1.6377808   0.0034433529
            110      1.3025287   0.0028131341      1.1545084   0.0024668156      1.4390266   0.0032404437
            120      1.1538717    0.002644451      1.0217718   0.0023206289      1.2764573   0.0030514678
            130      1.0254464   0.0024957373     0.90868119   0.0022181164      1.1329601   0.0029686695
            140     0.91055064   0.0023511942     0.80549929    0.002058489      1.0085995   0.0027052872
            150     0.81838986    0.002227497     0.72369482   0.0019524246     0.90704028   0.0025660033
            160     0.73468543   0.0021145322     0.64977559   0.0018510137     0.81392074   0.0024344292
            170     0.66844616    0.002015297     0.59046443   0.0017636028     0.74193778    0.002317271
            180     0.60379644   0.0019151298     0.53378388   0.0016786827     0.66927333    0.002213557
            190      0.5472297   0.0018259985     0.48326684   0.0015953996      0.6075343   0.0021007462
            200      0.4998385    0.001743788     0.44145756   0.0015303539     0.55484437   0.0020222944
            210      0.4540281    0.001666874     0.40073958   0.0014556075     0.50449783   0.0019190311
            220     0.41506655   0.0015888218     0.36613596    0.001387968     0.46161402   0.0018269334
            230     0.38020494   0.0015227821     0.33551584   0.0013350628     0.42260893   0.0017648806
            240     0.34743913    0.001458536     0.30657031   0.0012730733      0.3862274    0.001675406
            250     0.32000197    0.001398491     0.28210368   0.0012201772     0.35620354   0.0016117731
            260      0.2951263   0.0013436612      0.2606252   0.0011834489     0.32766084   0.0015681192
            270     0.27177705   0.0012895571     0.23949785    0.001124356     0.30275515   0.0014845708
            280     0.24929667   0.0012383234     0.21970371   0.0010828103     0.27764784   0.0014354325
            290     0.23118389   0.0011888702     0.20385789   0.0010381093     0.25725271    0.001369161
            300     0.21172931   0.0011415057     0.18672628  0.00099522896     0.23552697   0.0013172132
            310     0.19670742   0.0010999669     0.17339375  0.00095934803     0.21902651   0.0012713257
