#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340     0.86476136   0.0015755234     0.77002582   0.0013982806     0.96278753   0.0017885152
            360      1.8500892   0.0023071247      1.6553776   0.0020444729      2.0423196   0.0026191776
            380       2.048168   0.0024496581      1.8360679   0.0021659281      2.2512975   0.0027856219
            400      2.0353151   0.0024654144      1.8271305   0.0021766874      2.2293912   0.0028084094
            420      1.9218838   0.0024155298      1.7265941   0.0021305628      2.1000358   0.0027569672
            440      1.7738167   0.0023431299      1.5947516   0.0020642276      1.9336863   0.0026783115
            460      1.6133829   0.0022460064       1.451247   0.0019790268      1.7554093   0.0025701675
            480      1.4575233   0.0021567088      1.3114314   0.0018953866      1.5833532   0.0024693345
            500      1.2994379   0.0020392673      1.1694755   0.0017932046      1.4095218    0.002334688
            520       1.162156   0.0019387071      1.0462759   0.0017421034      1.2587982   0.0023098682
            540      1.0329954   0.0018362276     0.92997479   0.0016129756      1.1177398   0.0021078842
            560     0.92241022   0.0017411224     0.82989861   0.0015282037     0.99815064   0.0019999674
            580     0.81553687   0.0016427733     0.73366947   0.0014515796     0.88171241   0.0019259633
            600     0.72731958   0.0015549739     0.65375128   0.0013619261     0.78673067   0.0017890104
            620     0.64721082   0.0014729376     0.58202487   0.0012934316     0.69894912   0.0017101072
            640     0.57305788   0.0013892542     0.51517564     0.00121616     0.61863607    0.001608163
            660     0.51018032   0.0013141225     0.45860124   0.0011728489     0.55032747   0.0015962156
            680     0.45770764   0.0012459201     0.41093793   0.0010894052      0.4942765    0.001450757
            700     0.40957495   0.0011800388      0.3673062    0.001030441     0.44278103   0.0013748664
            720     0.36645893   0.0011186532     0.32879057  0.00098036708     0.39556784   0.0013183422
            740     0.32731014   0.0010588361      0.2936355  0.00092808228     0.35306783   0.0012539213
            760     0.29742583    0.001010214     0.26657764  0.00088554657       0.321116   0.0012084943
            780     0.26476876   0.0009536466     0.23686536  0.00083111204     0.28650991   0.0011277655
            800     0.23791594   0.0009071073     0.21273698  0.00078733038     0.25745468   0.0010677579
            820     0.21382045  0.00086207095     0.19119056  0.00074796974     0.23117056   0.0010242387
            840     0.19324111  0.00082002861      0.1727354  0.00071263425     0.20890449  0.00097720003
            860     0.17563019  0.00078158135     0.15682695  0.00067720932     0.19004992  0.00093043113
            880     0.15857983  0.00074426643     0.14156475  0.00064487637     0.17155008  0.00089259815
            900     0.14286673  0.00070827423      0.1274247  0.00061330727     0.15467445  0.00085088192
            920     0.13001422   0.0006760901     0.11584883  0.00059715619     0.14088005  0.00085052908
            940     0.11906223  0.00064448741     0.10591942  0.00055693277     0.12923522  0.00078101866
            960     0.10753573  0.00061456456    0.095761283  0.00053728301     0.11647948  0.00076535732
            980    0.098150663  0.00058706663     0.08714156  0.00050712151     0.10677472  0.00072003765
           1000    0.098150663  0.00058706663     0.08714156  0.00050712151     0.10677472  0.00072003765
