#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340     0.75905261    0.001864302     0.69927891   0.0016499697     0.82956616   0.0027728475
            360      1.7324246   0.0025708406      1.6280463   0.0022843692      1.8452191   0.0033707787
            380      1.9278506   0.0027458631      1.8166681   0.0024027711      2.0364812    0.003550611
            400      1.8939077   0.0025558362       1.793144   0.0031502819      1.9859985   0.0035185434
            420      1.7836079   0.0023874416      1.6930238   0.0023527579      1.8623134   0.0033858417
            440      1.6360843   0.0024129984      1.5549105   0.0022193397       1.699093   0.0032766996
            460      1.4839801   0.0022511802      1.4128414   0.0024562044      1.5366327   0.0031344296
            480      1.3246919   0.0020762671      1.2628592   0.0019518466      1.3674585   0.0029070432
            500        1.18067   0.0023221211       1.124405    0.002763792      1.2165105   0.0027370582
            520      1.0462332   0.0018779055      1.0001522   0.0018191441      1.0727952   0.0026269944
            540     0.93030007   0.0017290192     0.88849483   0.0016528225     0.95599231   0.0024479071
            560     0.82621072   0.0016460465     0.78886688   0.0015920132     0.84709685   0.0023371068
            580     0.73379148   0.0017019267      0.7009881   0.0016805124     0.74931329   0.0021969027
            600     0.65173028   0.0014987209     0.62199099   0.0014847599     0.66692675   0.0020212796
            620     0.57722529   0.0013682396     0.55109037   0.0013024795     0.59093203   0.0019024808
            640     0.51105646   0.0012890428     0.48863993    0.001291666     0.52245174   0.0017794674
            660     0.45458468   0.0019743177     0.43558596   0.0011580461     0.46748034   0.0017515555
            680     0.40580311   0.0011436282     0.38637612   0.0010693208     0.41708762    0.001589538
            700     0.36229584   0.0011128755     0.34623433   0.0011331749     0.36955615   0.0013945166
            720     0.32315858   0.0010343392      0.3078824   0.0010094216     0.33020501    0.001291643
            740     0.28933903  0.00096869497     0.27512529  0.00089960952     0.29692859   0.0013432049
            760     0.25706856  0.00091870122     0.24442233  0.00085442053     0.26361195   0.0011490436
            780     0.23136036  0.00088280332     0.22011068  0.00089796545     0.23675049   0.0012042918
            800     0.21006259   0.0008599513     0.20060089   0.0019582083     0.21539454   0.0010352289
            820     0.18745349  0.00079031127     0.17726222   0.0007393675      0.1947278   0.0014008488
            840     0.17007634  0.00074728782     0.16110171  0.00069891162     0.17516987   0.0010267405
            860     0.15375653  0.00070753165     0.14567144   0.0007088944     0.15874081  0.00097066651
            880     0.14006599  0.00068678816     0.13246221  0.00068062525     0.14422611  0.00094870633
            900     0.12528798  0.00064191771     0.11824124  0.00058211872     0.12977827  0.00087181215
            920     0.11434257  0.00063396372     0.10786392  0.00061790918     0.11834326  0.00087112528
            940     0.10398734  0.00058667767    0.097808357  0.00055743035     0.10824786  0.00080091328
            960    0.094388729   0.0005665748    0.088936878  0.00054945512    0.097495254    0.000767443
            980    0.085880359  0.00054701751    0.080497886  0.00056033725    0.089778057  0.00073947659
           1000    0.085880359  0.00054701751    0.080497886  0.00056033725    0.089778057  0.00073947659
