#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.19117568   0.0011446857     0.17936464   0.0010302553     0.20379871   0.0016345923
             10       0.567046   0.0020011434     0.53102795   0.0021597572     0.60185385   0.0028375876
             20     0.93036256   0.0025776748     0.87483433   0.0024434154     0.98669918   0.0036977871
             30      1.2529822   0.0030157391      1.1804788   0.0030940647      1.3214538   0.0043953389
             40      1.5459997   0.0032564336      1.4555973   0.0030693432      1.6364755   0.0047621438
             50       1.782313   0.0040824319      1.6823989   0.0034046568      1.8802382   0.0051473266
             60      1.9718809   0.0045686449      1.8598087    0.003533681      2.0730653   0.0051875136
             70      2.1178479   0.0039066967      2.0003186   0.0036199579      2.2242438     0.00560111
             80      2.2186243   0.0040212557      2.0922286    0.004626246      2.3315046   0.0058338974
             90      2.2558453   0.0039446894      2.1364323   0.0038393377      2.3602543   0.0055414806
            100       2.260067   0.0042351296      2.1408733    0.004062505      2.3601935   0.0056657105
            110      2.2387038   0.0038568048      2.1244189   0.0048632271      2.3372447   0.0054386756
            120      2.1705881   0.0039408653      2.0595746   0.0045940106      2.2585298   0.0053151699
            130      2.1056363   0.0039656722      1.9946337    0.003564682      2.1906299   0.0053478149
            140      2.0029736   0.0035830011      1.8970623   0.0033055288       2.088885   0.0050423335
            150      1.8967903   0.0037448461      1.7957569   0.0034424445      1.9741607   0.0048851967
            160      1.7731828    0.003462393      1.6838938   0.0037775022       1.837524   0.0048464931
            170      1.6545321   0.0041493008      1.5706192   0.0033039385      1.7093144   0.0046301375
            180      1.5368957   0.0031664862      1.4607137   0.0030823693      1.5909781   0.0044161998
            190      1.4074036   0.0031083144      1.3379901   0.0043237633      1.4533991   0.0042297235
            200      1.2929707   0.0029653058      1.2278772   0.0027523245      1.3362218   0.0039968329
            210      1.1811773   0.0028543417      1.1225637   0.0028639984      1.2203019   0.0038268301
            220      1.0777703   0.0026431624      1.0249274   0.0025543765      1.1127968   0.0036089635
            230     0.97816547   0.0024949581     0.92977153   0.0023536915      1.0088965    0.003461585
            240     0.88447163   0.0024034143     0.84055112   0.0024227103     0.91157807   0.0032878396
            250       0.801116   0.0022788657     0.76447919    0.004244762     0.82504734   0.0031060767
            260     0.72140932   0.0021921679     0.68575093   0.0022416578     0.74120388   0.0027227314
            270     0.64950448   0.0020591379     0.61794245   0.0019953571     0.66724026   0.0028172136
            280     0.58567736   0.0019876261     0.55808789   0.0018637816     0.60198521   0.0026412515
            290     0.53177583   0.0020327806     0.50476057   0.0017876414     0.54734126   0.0030742692
            300     0.46947715   0.0035506785      0.4482379   0.0068298402     0.48589715   0.0027070559
            310     0.42456847   0.0016868408     0.40447066   0.0016974527     0.43603649   0.0020356422
            320     0.38568778   0.0016528384     0.36769126    0.001554187     0.39492093   0.0022043131
            330     0.34732058    0.001503151     0.33075416   0.0014596049     0.35598218   0.0018435961
            340     0.30874412   0.0014358664      0.2953785   0.0014437771     0.31528832   0.0017341932
            350     0.28130436   0.0013890917     0.26771914   0.0014059627     0.28834734   0.0016448886
            360     0.25107915   0.0012697103     0.23876653   0.0012206317     0.25784215   0.0015472599
            370     0.22557438   0.0012136644     0.21508979   0.0012241437      0.2305048   0.0014584813
            380     0.20441352   0.0011288166     0.19400933    0.001093907     0.21005199   0.0013758131
            390     0.18248968   0.0011065969     0.17410436   0.0011483431     0.18654607   0.0013080127
            400     0.16419601   0.0010306375     0.15662831   0.0010542209     0.16783761   0.0012369756
            410     0.14721552  0.00097970925     0.13992303  0.00094142464     0.15081807   0.0011761893
            420     0.13216453  0.00093986104     0.12686065  0.00093024355     0.13464598   0.0011158792
            430     0.11873362  0.00089207264      0.1133023  0.00086142321     0.12141491   0.0010584834
            440     0.10918624  0.00084704511     0.10411077  0.00090989981     0.11166172   0.0010020708
            450    0.096474854  0.00078573519     0.09201981  0.00074296055    0.098659204  0.00094421835
            460    0.087737546  0.00092792001    0.083312771   0.0010171344    0.089794959   0.0010156307
            470    0.079814477  0.00079352495    0.076793119  0.00090021334    0.081190121  0.00089436723
            480    0.071682547  0.00068767596    0.068588836  0.00068708063     0.07304602  0.00080982311
            490     0.06510001  0.00065211651     0.06269837  0.00065199542    0.065806514  0.00078343916
            500     0.05861496  0.00062536743     0.05586704  0.00060071865    0.059582698   0.0007328283
            510    0.052575984  0.00058232231    0.050022563  0.00054838266    0.053783501  0.00069469558
            520    0.048904521  0.00056725719    0.046919663  0.00056904661    0.049855067  0.00066210933
            530    0.043710568  0.00058113259    0.041888533  0.00067956152    0.044554028  0.00062976537
            540    0.039553359  0.00050755058    0.037944658  0.00050631712    0.040501532  0.00059659827
            550    0.036885441  0.00048558245    0.035497136  0.00047458702    0.037398559  0.00057029114
            560    0.033678256  0.00047658889    0.032109882  0.00047089878    0.034522722  0.00055332171
            570    0.029648122  0.00043044045     0.02832238  0.00040474866    0.030359489  0.00050690661
            580    0.027194118  0.00041894863    0.026137054   0.0004030451    0.027594876  0.00049402727
            590     0.02461455  0.00041588366     0.02366871  0.00044543849     0.02503568     0.00046761
            600     0.02284186  0.00039760282    0.021964833  0.00043450064    0.022867447  0.00052489492
            610    0.020852542  0.00036150963    0.019862443  0.00033513029    0.021346077   0.0004288933
            620    0.018561388  0.00036374665    0.017402739  0.00045918779    0.019015825  0.00040376875
            630    0.017115833  0.00034852981    0.016415092  0.00035315004    0.017310289  0.00039595022
            640    0.015196927  0.00032205826     0.01463342  0.00031310471     0.01533743  0.00037022014
            650      0.0143075  0.00030985831    0.013792093   0.0003069248    0.014441535  0.00036044216
            660    0.013120222   0.0002879705     0.01240254  0.00027583515    0.013589916  0.00037238608
            670    0.011825283  0.00035080601    0.011353789  0.00043693881    0.012106843  0.00032467289
            680    0.010867253  0.00027590227    0.010572367  0.00029092106    0.010945431  0.00028040796
            690    0.010090808  0.00026095722   0.0096558989  0.00026123822    0.010320969  0.00030512412
            700   0.0088569418  0.00024397545   0.0085398479  0.00032030062   0.0089070764  0.00024304823
            710   0.0081402065  0.00022980931   0.0078239013  0.00022031245   0.0082368085  0.00026898684
            720   0.0078026661  0.00022013462   0.0074511776   0.0002022198   0.0080037644  0.00026063694
            730   0.0071233568  0.00021714559   0.0065629916  0.00060591765    0.007320422  0.00025240505
            740   0.0063605661  0.00020223241   0.0060458239  0.00018672207    0.006531906  0.00023770923
            750   0.0062321713   0.0002019839    0.005974926  0.00019571862   0.0063286736  0.00023369543
            760   0.0053646509   0.0001878838   0.0051516734  0.00017792688   0.0054905518  0.00021805776
            770   0.0052568502  0.00018331499   0.0035338151   0.0014625644    0.005356169  0.00021489509
            780   0.0048098786  0.00018209373   0.0046445566  0.00019539081    0.004822292  0.00021105824
            790   0.0046520851  0.00017075925   0.0044983631  0.00015805631   0.0046935861   0.0002024865
            800   0.0046520851  0.00017075925   0.0044983631  0.00015805631   0.0046935861   0.0002024865
