#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.19280743   0.0012725309     0.18122009   0.0013803148     0.20476737   0.0017867936
             10     0.57305677   0.0027095577     0.53752341   0.0026812975     0.61023431   0.0032592391
             20     0.93005484   0.0025667669     0.87349625   0.0023970505     0.98618435   0.0039592834
             30      1.2477875   0.0029667445      1.1753459   0.0027586928      1.3186502   0.0042001249
             40       1.526228   0.0032727911      1.4400947   0.0031142297      1.6080923   0.0046342472
             50      1.7677067   0.0038405202      1.6646461   0.0033168443      1.8591507   0.0051361974
             60      1.9627018   0.0036265825      1.8548341   0.0046817112         2.0676   0.0051761454
             70      2.1054302    0.004504852      1.9910488   0.0039362015      2.2036234   0.0056195809
             80        2.20329   0.0044902325      2.0818156   0.0039039246      2.3140145    0.005751298
             90       2.249418   0.0039143232      2.1309098   0.0037496695      2.3522989   0.0055177656
            100      2.2614707   0.0039502583      2.1416046   0.0048199099      2.3593571   0.0055713617
            110      2.2323654   0.0038640926      2.1133168   0.0036347675      2.3346097   0.0054354984
            120      2.1755071   0.0039312798      2.0592394   0.0036943683      2.2679277   0.0052825255
            130       2.100177   0.0037852001      1.9956944   0.0046987315      2.1857622   0.0052770949
            140      2.0028681   0.0036512698       1.895568   0.0045736767      2.0836052   0.0051636299
            150      1.9011174   0.0035802353      1.8036564   0.0036401626      1.9725756   0.0069677448
            160      1.7750578   0.0034023048      1.6872488   0.0033029779      1.8380687   0.0048344091
            170       1.652171   0.0032663151      1.5665819   0.0030851614      1.7147074   0.0045977239
            180      1.5359058    0.003407424      1.4563387   0.0029783368      1.5900665   0.0043991178
            190      1.4092619   0.0030496336      1.3364564   0.0030149446      1.4623794   0.0041939374
            200      1.2933889   0.0038277342      1.2260383   0.0026572401      1.3357521    0.003970176
            210      1.1857074   0.0027563526      1.1260786    0.002583009      1.2273337    0.003807927
            220      1.0794147   0.0027237076      1.0254807   0.0027342272      1.1132246   0.0036257691
            230      0.9840205   0.0025413026     0.93653574   0.0025529261      1.0144633   0.0034496871
            240     0.89100848   0.0024024016     0.84723832   0.0023991052     0.91985976   0.0032791873
            250     0.80665767   0.0023255606      0.7663665   0.0023919278     0.83170471   0.0031518668
            260     0.72671776   0.0025217879     0.69283937   0.0021115107     0.74883194   0.0029737486
            270     0.65288965   0.0022332359     0.62073135   0.0020319862     0.67164194   0.0027671636
            280     0.58580451   0.0036460076     0.55974118    0.006868503     0.60604672   0.0029081677
            290     0.53340629    0.001853535     0.50812052   0.0018359109     0.54691336   0.0022949861
            300     0.47541618   0.0017334317     0.45244456   0.0016135572     0.48808125   0.0023436216
            310     0.43405518   0.0016554615     0.41226063   0.0016813377     0.44820618   0.0022467361
            320     0.38552586    0.001581427     0.36662647   0.0014946226     0.39656846    0.002100099
            330     0.34659175   0.0014965141      0.3302196   0.0014614706     0.35514807   0.0018292189
            340     0.31227709   0.0014259446     0.29724224   0.0013398794     0.32078766   0.0017253574
            350     0.28083139   0.0013311738      0.2672134   0.0012617121     0.28822528   0.0016307874
