#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.33791187   0.0010993978     0.29817502  0.00097073751     0.37984604   0.0012404191
             10      0.9862461   0.0018625037     0.87038947   0.0016448483       1.108432   0.0021009377
             20      1.5609839   0.0023252965      1.3781244   0.0020547219       1.753442   0.0026229653
             30      2.0270681   0.0026321065      1.7901912   0.0023259525       2.275869   0.0029671124
             40      2.3653222   0.0028284371      2.0897081    0.002501206      2.6540778   0.0031905202
             50      2.5751825   0.0029405822      2.2758424   0.0026015145      2.8880859   0.0033137083
             60      2.6631591   0.0029846546      2.3547478   0.0026406291      2.9844384   0.0033606633
             70      2.6496514   0.0029747819      2.3438498   0.0026336341        2.96725   0.0033504356
             80      2.5620499   0.0029259124      2.2671478   0.0025907372      2.8674166   0.0032907156
             90      2.4232812    0.002848043      2.1448245   0.0025234032      2.7108676   0.0032060331
            100      2.2447355   0.0027452001      1.9878562   0.0024340738      2.5090905   0.0030914871
            110       2.052409   0.0026294746      1.8182082   0.0023307157      2.2926032   0.0029528277
            120      1.8516818   0.0025021652      1.6409932   0.0022186716       2.067083   0.0028088438
            130      1.6622325   0.0023748474      1.4736534    0.002106581      1.8543707   0.0026648795
            140      1.4793159   0.0022458613      1.3122962   0.0020319486      1.6483454   0.0027992612
            150      1.3099074   0.0021148304       1.161621   0.0018767461       1.460236   0.0023737363
            160      1.1505689   0.0019848911      1.0208527   0.0017623044      1.2815002   0.0022267199
            170      1.0176574   0.0018686148     0.90304376   0.0016599212      1.1330475   0.0020980245
            180     0.89167973   0.0017512874      0.7914049   0.0015551334     0.99236064    0.001964193
            190     0.78140331   0.0016406569     0.69348024   0.0014566751     0.86960146   0.0018385152
            200      0.6866077   0.0015391742     0.60980273   0.0013786724     0.76304679   0.0017602918
            210     0.60334959   0.0014438747     0.53563394   0.0012820067     0.67089144   0.0016184631
            220     0.52580705   0.0013482374     0.46662274   0.0011970676      0.5848054   0.0015124882
            230     0.46514709   0.0012683524     0.41305833   0.0011303205     0.51675781   0.0014282301
            240     0.40914243   0.0011900375     0.36314725   0.0010570409      0.4547789   0.0013343244
            250      0.3610418   0.0011179873     0.32056452  0.00099311028     0.40102361   0.0012525371
            260     0.31640263   0.0010471092     0.28081628  0.00092999456      0.3516106   0.0011752431
            270     0.28067155  0.00098662557     0.24910265   0.0008758585     0.31180754   0.0011085241
            280     0.24679372  0.00092491503     0.21901542   0.0008211779     0.27413287   0.0010400311
            290     0.21896823  0.00087227725      0.1943854  0.00077539038     0.24305715  0.00098189419
            300     0.19392333  0.00082037248      0.1721185  0.00072877581     0.21526186  0.00092890952
            310     0.17180487  0.00077224027     0.15252332  0.00068534684     0.19060026  0.00086856501
            320     0.15136938  0.00072525805     0.13433847  0.00064331962     0.16797492  0.00081702186
            330     0.13517505   0.0006853819     0.11985689  0.00060769201     0.15016259  0.00077251308
            340     0.12183876  0.00065116678     0.10799451  0.00057664163     0.13539163   0.0007341207
            350     0.10911921  0.00061614995    0.096861448  0.00054653185     0.12097387  0.00069389565
            360     0.09624545  0.00057848777     0.08535632  0.00051289915     0.10683002  0.00065063602
            370    0.086343462  0.00054814716    0.076604774  0.00048619749    0.095750749  0.00062048563
            380    0.077199241  0.00051821125    0.068425352  0.00045904194       0.085733   0.0005833495
            390    0.069147145  0.00049042138    0.061294305  0.00043449841    0.076761775  0.00055406587
            400     0.06154891  0.00046354874    0.054595979  0.00041088148    0.068208626  0.00052908407
            410    0.055399133  0.00043984304    0.049109146  0.00038925187    0.061474334  0.00049616501
            420    0.050259465  0.00041829496    0.044566978  0.00037135789    0.055735724   0.0004722688
            430    0.044995965  0.00039659041    0.039889614  0.00035056769    0.049887271  0.00044838309
            440    0.040708721  0.00037679514    0.036097922  0.00033361711    0.045132351  0.00042567172
            450    0.036266162  0.00035626388    0.032182725  0.00031556247    0.040131419  0.00041050517
            460    0.033171945  0.00034077494    0.029386824  0.00030153247      0.0367977  0.00038692639
            470    0.029260559  0.00031968575    0.025939735  0.00028259755    0.032420266  0.00036211742
            480    0.026502436   0.0003054513    0.023567781  0.00027328162    0.029216307  0.00035363135
            490    0.024118154  0.00029109963     0.02137484  0.00025721906    0.026719618  0.00032910319
            500    0.022239006   0.0002797749    0.019734834  0.00025000057     0.02458121  0.00032901066
            510    0.020221737  0.00026687134    0.017955376  0.00023590578     0.02233809  0.00030459084
            520    0.017786531  0.00024994972    0.015765999  0.00022084824    0.019684706  0.00028579945
            530    0.016713679  0.00024233626    0.014801861  0.00021412375    0.018525539  0.00027445389
            540    0.014824181  0.00022851923    0.013142744  0.00020157829    0.016397786  0.00025836246
            550    0.013295167  0.00021686341    0.011847177  0.00019237713    0.014597527  0.00024841716
            560    0.012048224  0.00020544978    0.010671043  0.00018126655    0.013356999   0.0002321601
            570    0.011030411   0.0001966874    0.009782735  0.00017391257    0.012197337  0.00022265817
            580     0.01018399  0.00018937636   0.0090445948  0.00016765974    0.011239676  0.00021468126
            590   0.0091790617  0.00018055758   0.0081377538  0.00015909011    0.010152837  0.00020451303
            600   0.0083705151  0.00017224109   0.0074094751   0.0001516583   0.0092698418  0.00019512814
            610   0.0076882276  0.00016529652   0.0068304172  0.00014576409   0.0084649495  0.00018992195
            620   0.0070963698  0.00015885521   0.0062815317  0.00013949711   0.0078593151  0.00018141276
            630   0.0063442603  0.00015005362   0.0056181442  0.00013207531   0.0070225006  0.00017074158
            640   0.0060094648  0.00014613739   0.0053208836  0.00012862371   0.0066531682  0.00016569911
            650   0.0053337425  0.00013888653   0.0047700679  0.00012263296   0.0058165819  0.00016072885
