#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.10865373   0.0045173284    0.090265391   0.0037419659     0.13116547   0.0055097825
           -3.8     0.19247893    0.006078101     0.15978924   0.0050231474     0.23264756   0.0074873821
           -3.6     0.35842737   0.0081507958     0.29937675   0.0067821751     0.42972935   0.0098856359
           -3.4     0.61229435    0.010715334     0.51357712   0.0089399955     0.73055578    0.012968837
           -3.2      1.0569494    0.013961836     0.89066582    0.011719118      1.2540085    0.016777828
             -3      1.7694493    0.017989445      1.5007088    0.015202742      2.0838639    0.021430586
           -2.8       2.877192    0.022910995      2.4561689    0.019492613      3.3612906    0.027092967
           -2.6      4.6999455    0.029190725      4.0386919    0.025262811      5.4466048    0.034603724
           -2.4      7.3533038    0.036335995      6.3517626     0.03130712      8.4677974    0.042323589
           -2.2      11.430998    0.045075822      9.9256763     0.03907947      13.082004    0.052131231
             -2      17.227273    0.055136031      15.039745    0.048070052      19.582374    0.063343485
           -1.8      25.611689    0.066859669      22.460581    0.058619956      28.950995    0.076272854
           -1.6      37.059781    0.080069907      32.644435    0.070532783      41.660767    0.090921109
           -1.4      53.149533    0.095578489      46.976629    0.086741208       59.48588     0.12377598
           -1.2      73.940042       0.112011      65.479189     0.09964595      82.584091     0.12717319
             -1      99.595823     0.12926091      88.333932     0.11480648      111.04386     0.14516012
           -0.8       129.2292     0.14630838      114.69131     0.12993992      143.97558      0.1639938
           -0.6       159.5769     0.16152604      141.66093     0.14353912      177.74445     0.18110409
           -0.4        185.726     0.17332348      164.87141     0.15399836      206.89587     0.19417284
           -0.2      200.87933     0.17974034      178.29382     0.15967581      223.83459      0.2015066
              0      200.84801     0.17979355      178.23371     0.15967195      223.85716     0.20153337
            0.2       186.1318     0.17364785      165.17802     0.15422607      207.44577     0.19465839
            0.4      160.09869     0.16193772      142.07744     0.14383096      178.41363     0.18152705
            0.6      129.55253     0.14665555      114.92923      0.1301973      144.43539     0.16442973
            0.8      100.21617     0.12985045      88.810973     0.11515984      111.86471     0.14590426
              1      74.261939     0.11245032      65.718789     0.09957193      83.030171     0.12658771
            1.2       53.37601    0.095854799      47.137821    0.084737361      59.823635     0.10852565
            1.4      37.449892     0.08064692      32.953811    0.070968111      42.164025    0.091537662
            1.6      25.762354    0.067214901      22.579523    0.058861267      29.147975    0.076826166
            1.8      17.390319    0.055478962      15.172314    0.048366997      19.787736    0.063748047
              2      11.481262    0.045286001      9.9656459    0.039483281      13.144514    0.053417338
            2.2      7.5197409    0.036899575      6.4885854    0.031763572      8.6733698     0.04314987
            2.4      4.7582379    0.029464165      4.0822566    0.025296034      5.5261948    0.034963021
            2.6      2.9689426    0.023362724      2.5302377    0.019844821      3.4760931    0.027840558
            2.8      1.7853524    0.018180547      1.5142646    0.015361961      2.1027952    0.021723261
              3      1.0579127    0.014023848     0.89167762    0.011782262      1.2552343    0.016899145
            3.2     0.63886351    0.010932706     0.53466894   0.0091183206      0.7647929    0.013243177
            3.4     0.34616535   0.0081194232     0.28844119   0.0067270451     0.41640519   0.0099254199
            3.6     0.19256357   0.0060401459      0.1592355   0.0049776777     0.23378337   0.0074129579
            3.8     0.10362734   0.0044557168    0.085977879   0.0036746725     0.12519543   0.0054667723
              4     0.10362734   0.0044557168    0.085977879   0.0036746725     0.12519543   0.0054667723
