#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      0.2502844  0.00094564503      0.2216863  0.00083821294       0.280076   0.0010616019
             10     0.74056116   0.0016166345     0.65605321   0.0014348662     0.82853361   0.0018181446
             20      1.1855508   0.0020327455      1.0502164   0.0018020048      1.3264372   0.0022823671
             30      1.5644926   0.0023227554      1.3859785   0.0020590712      1.7501607   0.0026081794
             40      1.8648567   0.0025249946      1.6521328   0.0022385476       2.085816   0.0028365342
             50      2.0773409   0.0026557816       1.840761   0.0023548542       2.322562   0.0029822692
             60      2.2106853   0.0027331792      1.9592557   0.0024241552      2.4707627   0.0030688535
             70      2.2701357   0.0027661312      2.0121288   0.0024539611      2.5364713   0.0031077398
             80      2.2563557   0.0027567078      1.9998491   0.0024447586       2.520786   0.0030946555
             90      2.2100083   0.0027278857      1.9585587   0.0024204248      2.4689331   0.0030692922
            100      2.1140537    0.002669674      1.8735404   0.0023670988      2.3613311    0.002996786
            110      1.9982585   0.0025977911      1.7710908    0.002304399      2.2312275   0.0029197098
            120      1.8642104   0.0025127505      1.6521023    0.002228659       2.081455   0.0028233545
            130      1.7160348   0.0024136995      1.5205129   0.0021397024      1.9162292   0.0027093725
            140      1.5755274   0.0023163269      1.3959523   0.0020535052      1.7590126   0.0026023593
            150       1.436624   0.0022169979      1.2730199   0.0020044885      1.6030514   0.0027724065
            160      1.3080934    0.002116047       1.158374   0.0018751371      1.4609386   0.0023781824
            170      1.1832725    0.002015016       1.047876   0.0017858125      1.3211546   0.0022661838
            180      1.0640378    0.001912987     0.94190737   0.0016940933      1.1884502   0.0021508345
            190     0.95756074   0.0018168404     0.84746927   0.0016090034      1.0696496   0.0020451072
            200     0.86408166    0.001727407      0.7646358    0.001529533     0.96519692   0.0019432674
            210     0.77504536   0.0016378212     0.68576135   0.0014508067     0.86573029   0.0018480499
            220     0.69339003   0.0015500738     0.61325751   0.0013721441     0.77479656    0.001747611
            230     0.62162822    0.001468595     0.54951189   0.0012989048     0.69497016   0.0016546474
            240     0.55950846   0.0013940925     0.49455524   0.0012333259     0.62546447   0.0015709541
            250      0.5021617   0.0013219148     0.44392137   0.0011718943     0.56118422   0.0014956945
            260     0.45029711   0.0012524014     0.39783466   0.0011074075     0.50352796   0.0014133015
            270     0.40488519   0.0011880173     0.35774603   0.0010642752     0.45257514   0.0013840382
            280     0.36370757   0.0011260521     0.32112356  0.00099434241     0.40692425   0.0012703913
            290     0.32613608   0.0010672879     0.28794269  0.00094232877     0.36483848   0.0012073305
            300     0.29436281   0.0010140064     0.25975022  0.00089507324     0.32948283   0.0011459649
            310     0.26496429  0.00096253909     0.23391752  0.00084967811     0.29637681   0.0010887379
            320     0.23875771   0.0009138875     0.21052703  0.00080567609      0.2674322   0.0010341836
            330     0.21400717  0.00086533268     0.18871942  0.00076362942     0.23961307  0.00098330812
            340      0.1930607  0.00082183937     0.17024977   0.0007248363     0.21615776  0.00092845803
            350     0.17401475  0.00078070028     0.15343736   0.0006885644     0.19481365  0.00088516296
            360     0.15881508  0.00074565957     0.14003269  0.00065793277     0.17779287  0.00084452967
            370     0.14400362  0.00071076888     0.12704049  0.00062721286     0.16106288  0.00080824501
            380     0.12929464  0.00067367129     0.11394356  0.00059314781     0.14479773  0.00076233762
            390     0.11691567  0.00064113309     0.10308383  0.00056484838     0.13083773  0.00072834331
            400     0.10668752  0.00061217192    0.094020233  0.00053914591     0.11944941  0.00069452133
            410    0.098189718  0.00058721572     0.08655036   0.0005177871     0.10988839  0.00067036975
            420    0.087920313  0.00055606877    0.077454041  0.00048963604    0.098470625  0.00063215644
            430    0.079052668  0.00052741917    0.069668991  0.00046447532    0.088474557  0.00059847259
            440    0.072187385  0.00050404814    0.063625952  0.00044596951    0.080763134  0.00058150097
            450    0.067114296  0.00048615554    0.059171258  0.00042827573    0.075056942  0.00055430937
            460    0.060147732  0.00046042664    0.052915494  0.00040439819     0.06746469  0.00052274101
            470    0.054907346  0.00044003168    0.048410503  0.00038755148    0.061386816  0.00050195545
            480    0.049441458  0.00041813136    0.043578628  0.00036803297    0.055290036  0.00048056389
            490    0.044980114  0.00039843543    0.039587304  0.00034998691    0.050409454  0.00045199666
            500    0.041348821  0.00038233278    0.036424984  0.00033628192    0.046258794  0.00043782249
            510    0.037740621  0.00036545186    0.033217585  0.00032081491    0.042268947  0.00041588481
            520     0.03496486  0.00035129542    0.030845089  0.00031436324    0.039041347  0.00041371071
            530    0.031738761  0.00033545279    0.027919106  0.00029424957    0.035587073  0.00038275101
            540    0.028780512  0.00031907329    0.025344766  0.00028047501    0.032203616  0.00036268704
            550     0.02665246  0.00030702286    0.023467808  0.00026990875    0.029831071   0.0003504951
            560    0.024674301  0.00029521053    0.021705303  0.00025904587    0.027649244  0.00033661091
