#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.14212123  0.00068935836     0.12729973  0.00061177918     0.15698915  0.00077735341
             10      0.4403691   0.0012144309     0.39258388   0.0010791516     0.48967525   0.0013651507
             20     0.73220938   0.0015709431      0.6507147    0.001394555     0.81763856   0.0017667409
             30      1.0030341   0.0018420726     0.88993708   0.0016341299      1.1224207   0.0020725938
             40      1.2511271   0.0020582495      1.1088439   0.0018247325      1.4019624   0.0023168002
             50      1.4610213   0.0022244278      1.2937319   0.0019708035      1.6386671   0.0025052319
             60       1.636526   0.0023546019      1.4482488   0.0020849988      1.8365285   0.0026535133
             70      1.7665859   0.0024458728      1.5624913   0.0021649255      1.9833786   0.0027565221
             80       1.855362   0.0025072078      1.6405629   0.0022187214      2.0831456    0.002825396
             90      1.9075968   0.0025432826       1.686109   0.0022497299      2.1421604   0.0028662666
            100      1.9276719   0.0025576787      1.7036484    0.002262238      2.1643267   0.0028816312
            110      1.9101692   0.0025475524      1.6880138   0.0022531846      2.1441777   0.0028692621
            120       1.869475   0.0025230669      1.6520024   0.0022317545      2.0977877   0.0028408631
            130      1.8047899   0.0024815459      1.5950365   0.0021952125      2.0241061   0.0027939953
            140      1.7270647   0.0024306868      1.5262846   0.0021508025      1.9362212   0.0027378729
            150       1.635867   0.0023681841       1.445821   0.0020947122      1.8330837   0.0026636654
            160      1.5348279    0.002297028      1.3566808   0.0020395947      1.7188859   0.0026055101
            170      1.4364094   0.0022248028      1.2699182   0.0019686786      1.6077279   0.0025008963
            180      1.3304252   0.0021438595      1.1762621   0.0018971396      1.4884882   0.0024082518
            190      1.2311807   0.0020645918      1.0888431   0.0018276445      1.3764127   0.0023186996
            200      1.1299804   0.0019802512     0.99933589   0.0017529258      1.2628053    0.002223475
            210      1.0343167    0.001899498     0.91549657   0.0017278385      1.1539371   0.0024547432
            220     0.94584968   0.0018154187     0.83712937   0.0016084383      1.0552414   0.0020360898
            230     0.85966294   0.0017320479     0.76111575   0.0015354641     0.95827829   0.0019412475
            240      0.7796279   0.0016509807      0.6903638   0.0014634417     0.86860009   0.0018500105
            250     0.70793392   0.0015745548     0.62735138   0.0013974532     0.78756797    0.001766456
            260      0.6396462   0.0014977016     0.56674978   0.0013281903     0.71158655   0.0016769131
            270     0.57576495   0.0014218741     0.51030839   0.0012611848     0.64006447   0.0015916247
            280     0.52035972   0.0013528264     0.46144003   0.0012038525     0.57783278   0.0015248574
            290     0.46767801   0.0012827804     0.41491474   0.0011393615     0.51883294   0.0014354321
            300     0.42262525   0.0012207314     0.37500617   0.0010840485     0.46862244   0.0013692141
            310     0.38074272   0.0011583894     0.33806836      0.0010309     0.42169215   0.0013011531
            320      0.3400085   0.0010954462     0.30184063  0.00097334412      0.3765625   0.0012260721
            330     0.30795609   0.0010429435     0.27352005  0.00092676592     0.34073348   0.0011673095
            340     0.27418456  0.00098436942     0.24366368  0.00087648872     0.30303462   0.0011062112
            350     0.24876059  0.00093766202      0.2211553  0.00083435144     0.27469911   0.0010496656
            360     0.22328825  0.00088882637     0.19872513  0.00079622868     0.24610209   0.0010149399
            370     0.20119453  0.00084424641     0.17889489  0.00075051633     0.22203321  0.00094417017
            380     0.18133795   0.0008016995     0.16143391  0.00071697688     0.19969146   0.0009094701
            390     0.16240186  0.00075871948     0.14450977  0.00067558996     0.17896689  0.00085088537
            400     0.14695948  0.00072171983     0.13086392  0.00064331456     0.16171589  0.00081037269
            410     0.13189138  0.00068459878     0.11760923  0.00061011864       0.144808  0.00076980893
            420     0.11834972  0.00064816932     0.10556533  0.00057865192       0.129877  0.00072600293
            430     0.10700064  0.00061702424    0.095436662  0.00055095924     0.11738285  0.00069395902
            440    0.097373157  0.00058865345    0.086891725  0.00052539751     0.10673438  0.00066155306
            450    0.086854873  0.00055614256    0.077494487  0.00049507703    0.095205634  0.00062505926
            460    0.078419792   0.0005291841    0.070121027  0.00047326339    0.085646797  0.00060352538
            470     0.07100672  0.00050341899    0.063383749  0.00044813285    0.077752517  0.00056487699
            480    0.065012011  0.00048120452    0.057994474   0.0004296708     0.07124693  0.00054178488
            490    0.059520144  0.00046041924     0.05308325  0.00040960245    0.065249247  0.00051539501
            500    0.052490373  0.00043329147    0.047024286  0.00039075329    0.057121687  0.00050560522
            510     0.04838391  0.00041587075    0.043289273  0.00037182026    0.052762072  0.00046901757
            520    0.042842583  0.00039211524    0.038378588  0.00034950727    0.046602901   0.0004446667
            530    0.040155128   0.0003791531    0.035813161  0.00033671396    0.043976754  0.00042492518
            540    0.035877773  0.00035901664    0.032133559  0.00031948367    0.039022155  0.00040473548
            550    0.032271044  0.00034063132    0.028925233  0.00030380691    0.035075597  0.00038642597
            560    0.029545582  0.00032574308     0.02647659   0.0002902098    0.032108738   0.0003691993
            570    0.026334752  0.00030842299    0.023682488  0.00027639421    0.028458512  0.00035441729
            580    0.024465963  0.00029659586    0.021930941  0.00026447008    0.026574416   0.0003352596
            590    0.022500962  0.00028491252    0.020203011  0.00025392622    0.024371403  0.00032124177
            600     0.02001427  0.00026916815    0.018068373  0.00024735136     0.02148154  0.00032839564
            610    0.018168428  0.00025554315    0.016272218   0.0002272877    0.019743392  0.00028653441
            620    0.016846799  0.00024716268    0.015128429  0.00022013778    0.018231998  0.00027954865
            630     0.01542971   0.0002366589    0.013889196  0.00021115473    0.016629307  0.00027020848
            640    0.014327059  0.00022781527    0.012863838  0.00020285619    0.015513289  0.00025750982
            650    0.013169512  0.00021858967    0.011828345  0.00019442959    0.014246347  0.00024755223
            660     0.01146457  0.00020532912    0.010346778   0.0001830651    0.012303109  0.00023945237
            670    0.010686595  0.00019791972   0.0096246208  0.00017601087    0.011507706  0.00022628789
            680    0.009806283  0.00018950948   0.0088199125  0.00016829262    0.010576715  0.00021599385
            690   0.0086912923  0.00017824312   0.0078016459  0.00015815325   0.0094027518   0.0002028663
            700   0.0080944383  0.00017192328   0.0072838843  0.00015303105   0.0087225827  0.00019359124
            710    0.007999627  0.00017043995   0.0072176873  0.00015237961   0.0085807224  0.00019383363
            720   0.0069433023  0.00016005141   0.0062585557  0.00014197048    0.007462938  0.00018225607
            730   0.0062766215  0.00015227152   0.0056728342  0.00013529895   0.0067098968   0.0001747658
            740   0.0059223311  0.00014777355   0.0053269018  0.00013126624   0.0063864015  0.00016651052
            750   0.0055168678  0.00014340052   0.0049994233  0.00012753371   0.0058793501  0.00016706252
