#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4       3.421944    0.024288755      3.0386408    0.021521149      3.8166051    0.027360816
           -3.8      5.0038019    0.029457238      4.4373803    0.026080715      5.5910963    0.033227405
           -3.6       7.228419      0.0354862      6.4081707    0.031430887      8.0804097    0.039989903
           -3.4      10.193026    0.042223197      9.0247209    0.037368671      11.414167    0.047653383
           -3.2      14.207038    0.049929873      12.574993     0.04431287      15.911986    0.056564394
             -3      19.314406    0.058215985      17.084213    0.051491798      21.651304    0.065714543
           -2.8      25.622889    0.067007912      22.663339    0.059287118      28.718521    0.075623363
           -2.6      33.069068     0.07601987      29.249941    0.067405169      37.057228    0.085942027
           -2.4       41.14615    0.084652482      36.398189    0.074931273      46.093395    0.095411047
           -2.2      49.764147    0.092920833      44.036286    0.082720244      55.712618     0.10601439
             -2      58.625991     0.10064753      51.872581    0.089096002      65.629571     0.11330928
           -1.8       66.73402     0.10713182       59.06438    0.094914789      74.661338     0.12058676
           -1.6      73.813895     0.11244809      65.345439    0.099617187      82.530672     0.12645311
           -1.4      79.898603     0.11680729      70.736104     0.10348024      89.303788     0.13128508
           -1.2      84.044311     0.11967269      74.431501      0.1060603      93.866187     0.13456643
             -1       86.50312     0.12132885      76.612574     0.10750648      96.582209     0.13623907
           -0.8      87.253679     0.12181069      77.291744     0.10797798      97.367153     0.13679817
           -0.6      87.193353     0.12177742       77.24303     0.10796717       97.26793     0.13683407
           -0.4      87.178108       0.121734      77.231181     0.10795696      97.235731     0.13675591
           -0.2      86.486881     0.12128241      76.627121     0.10754974      96.442341     0.13624699
              0      86.837091      0.1215144      76.932046      0.1077205      96.843055     0.13640458
            0.2      87.046793     0.12165092      77.130606     0.10794662      97.060035     0.13693837
            0.4      87.365155     0.12186424      77.397052     0.10806351      97.462666     0.13686797
            0.6      87.209598     0.12177088      77.248809      0.1079798      97.326081     0.13682116
            0.8       86.15705     0.12108717      76.310799     0.10734289      96.180278     0.13612917
              1      83.885747     0.11956544       74.28999     0.10597642      93.692243     0.13449975
            1.2      79.771762     0.11671733      70.623957     0.10340668      89.160322     0.13114859
            1.4      74.042663     0.11264882      65.539108    0.099786632      82.802163      0.1268372
            1.6      66.964355     0.10733046       59.26681    0.095061963      74.918879     0.12082769
            1.8       58.66676     0.10069212      51.908741    0.089154852      65.678116     0.11333627
              2      49.905967    0.093238544      44.158668    0.084838505      55.867703     0.12142554
            2.2      41.159663    0.084743254      36.395477    0.074970158      46.137701    0.095563842
            2.4      33.046803     0.07607231      29.216357    0.067279902      37.057712    0.085849695
            2.6      25.685922    0.067182287       22.70069    0.059394394      28.824441    0.075838475
            2.8      19.441274    0.058501075      17.185503    0.051714798      21.811727    0.066151079
              3      14.380462    0.050317309      12.709098    0.044450154       16.13915    0.056956142
            3.2      10.239859    0.042447075      9.0567485     0.03753168      11.484622    0.048008858
            3.4      7.3376051    0.035949281      6.4920036    0.031779892      8.2259225     0.04066559
            3.6      5.0765934    0.029837324      4.4944453    0.026369168      5.6866769    0.033744449
            3.8      3.5411083     0.02484552      3.1381327    0.021962067      3.9617653    0.028101367
              4      3.5411083     0.02484552      3.1381327    0.021962067      3.9617653    0.028101367
