#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0007585137              0  0.00059432905              0  0.00092269835              0
           -3.8    0.001396585              0   0.0011497672              0   0.0016434028              0
           -3.6   0.0023373684              0   0.0020139636              0   0.0026607732              0
           -3.4   0.0034166111              0   0.0030403248              0   0.0037928974              0
           -3.2   0.0051150628              0   0.0045148225              0   0.0057153031              0
             -3   0.0076241118              0   0.0069957559              0   0.0082524677              0
           -2.8    0.012795023              0    0.012019615              0    0.013570431              0
           -2.6    0.019008641              0    0.018052772              0     0.01996451              0
           -2.4    0.027432088              0    0.026233925              0    0.028630251              0
           -2.2    0.037994589              0     0.03664377              0    0.039345408              0
             -2     0.05103883              0    0.049425834              0    0.052651826              0
           -1.8    0.060352077              0    0.058392339              0    0.062311815              0
           -1.6    0.060679071              0     0.05821642              0    0.063141722              0
           -1.4    0.019399816              0    0.016449686              0    0.022349946              0
           -1.2    -0.11432764              0      -0.117896              0    -0.11075928              0
             -1    -0.46240014              0    -0.46683511              0    -0.45796517              0
           -0.8     -1.2657693              0     -1.2712787              0     -1.2602599              0
           -0.6     -3.0246047              0     -3.0316812              0     -3.0175282              0
           -0.4     -7.0363441              0     -7.0456599              0     -7.0270283              0
           -0.2     -21.185626              0     -21.201706              0     -21.169546              0
              0     -21.139579              0     -21.156404              0     -21.122754              0
            0.2     -7.0536002              0     -7.0626472              0     -7.0445532              0
            0.4       -3.00518              0     -3.0125777              0     -2.9977823              0
            0.6     -1.2695154              0     -1.2750238              0      -1.264007              0
            0.8    -0.45690736              0    -0.46136504              0    -0.45244968              0
              1    -0.10954635              0    -0.11315049              0    -0.10594221              0
            1.2    0.017857565              0    0.014947266              0    0.020767864              0
            1.4    0.056283214              0     0.05401601              0    0.058550418              0
            1.6    0.058202862              0    0.056268359              0    0.060137365              0
            1.8    0.052507744              0    0.050772614              0    0.054242874              0
              2    0.041152731              0    0.039546254              0    0.042759208              0
            2.2    0.028520143              0    0.027340278              0    0.029700008              0
            2.4    0.018399909              0    0.017345421              0    0.019454397              0
            2.6    0.013202713              0     0.01232903              0    0.014076396              0
            2.8   0.0096154205              0    0.008908167              0    0.010322674              0
              3   0.0061855628              0   0.0056249351              0   0.0067461905              0
            3.2   0.0030684291              0   0.0027566638              0   0.0033801944              0
            3.4   0.0023589112              0   0.0020638705              0   0.0026539519              0
            3.6   0.0012974697              0   0.0011083297              0   0.0014866097              0
            3.8   0.0010257841              0  0.00083866495              0   0.0012129032              0
              4   0.0010257841              0  0.00083866495              0   0.0012129032              0
