#        yHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     -0.0175695              0   -0.018002052              0   -0.017136948              0
           -3.8   -0.079891057              0   -0.080753586              0   -0.079028528              0
           -3.6    -0.28385059              0    -0.28547986              0    -0.28222132              0
           -3.4      -1.105551              0     -1.1089335              0     -1.1021685              0
           -3.2     -1.8109641              0     -1.8155417              0     -1.8063865              0
             -3     -2.0080794              0     -2.0128669              0     -2.0032919              0
           -2.8       -2.03593              0     -2.0408244              0     -2.0310356              0
           -2.6     -2.0366775              0        -2.0429              0      -2.030455              0
           -2.4     -2.0199858              0     -2.0256837              0     -2.0142879              0
           -2.2     -1.9826478              0     -1.9881064              0     -1.9771892              0
             -2     -1.9610431              0     -1.9664732              0      -1.955613              0
           -1.8     -1.9636135              0     -1.9694387              0     -1.9577883              0
           -1.6      -1.943137              0     -1.9488031              0     -1.9374709              0
           -1.4     -1.9356163              0     -1.9417272              0     -1.9295054              0
           -1.2     -1.9230732              0     -1.9287151              0     -1.9174313              0
             -1     -1.9268716              0     -1.9326224              0     -1.9211208              0
           -0.8     -1.9173839              0     -1.9230248              0      -1.911743              0
           -0.6     -1.9228307              0     -1.9283829              0     -1.9172785              0
           -0.4     -1.9265647              0     -1.9324029              0     -1.9207265              0
           -0.2     -1.9104642              0     -1.9162179              0     -1.9047105              0
              0     -1.9232587              0     -1.9293185              0     -1.9171989              0
            0.2     -1.9180133              0     -1.9236277              0     -1.9123989              0
            0.4     -1.9143121              0     -1.9200568              0     -1.9085674              0
            0.6     -1.9205451              0     -1.9267312              0      -1.914359              0
            0.8     -1.9228454              0      -1.928792              0     -1.9168988              0
              1     -1.9354778              0     -1.9413516              0      -1.929604              0
            1.2       -1.94368              0     -1.9498849              0     -1.9374751              0
            1.4     -1.9454445              0     -1.9510865              0     -1.9398025              0
            1.6     -1.9680702              0     -1.9740362              0     -1.9621042              0
            1.8     -1.9737734              0     -1.9793805              0     -1.9681663              0
              2     -1.9915283              0     -1.9970582              0     -1.9859984              0
            2.2     -2.0271702              0     -2.0327688              0     -2.0215716              0
            2.4     -2.0378375              0     -2.0435318              0     -2.0321432              0
            2.6      -2.049085              0     -2.0542287              0     -2.0439413              0
            2.8     -2.0142795              0     -2.0204593              0     -2.0080997              0
              3     -1.8192434              0     -1.8239514              0     -1.8145354              0
            3.2     -1.0985465              0     -1.1017628              0     -1.0953302              0
            3.4    -0.28457523              0    -0.28624252              0    -0.28290794              0
            3.6   -0.077857998              0   -0.078777949              0   -0.076938047              0
            3.8   -0.017835805              0   -0.018258048              0   -0.017413562              0
              4   -0.017835805              0   -0.018258048              0   -0.017413562              0
