#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     -1.8566359              0     -1.8602092              0     -1.8530626              0
           -3.8     -1.7875213              0     -1.7911963              0     -1.7838463              0
           -3.6     -1.6952752              0     -1.6989507              0     -1.6915997              0
           -3.4     -1.5713687              0     -1.5750795              0     -1.5676579              0
           -3.2     -1.4287257              0     -1.4324857              0     -1.4249657              0
             -3     -1.2722011              0     -1.2760521              0     -1.2683501              0
           -2.8     -1.1199411              0      -1.123806              0     -1.1160762              0
           -2.6    -0.95654058              0    -0.96048645              0    -0.95259471              0
           -2.4    -0.80471396              0    -0.80861064              0    -0.80081728              0
           -2.2    -0.67106056              0    -0.67505194              0    -0.66706918              0
             -2    -0.55046755              0    -0.55429638              0    -0.54663872              0
           -1.8    -0.42201198              0    -0.42605737              0    -0.41796659              0
           -1.6    -0.31976272              0    -0.32363164              0     -0.3158938              0
           -1.4    -0.24031808              0    -0.24397808              0    -0.23665808              0
           -1.2    -0.17033891              0     -0.1739873              0    -0.16669052              0
             -1    -0.11322038              0    -0.11720837              0    -0.10923239              0
           -0.8   -0.063002233              0   -0.066678927              0   -0.059325539              0
           -0.6   -0.038854257              0   -0.042359041              0   -0.035349473              0
           -0.4   -0.022767785              0   -0.026414155              0   -0.019121415              0
           -0.2   -0.015240811              0   -0.018658514              0   -0.011823108              0
              0   -0.010841993              0   -0.014313929              0  -0.0073700567              0
            0.2   -0.021359825              0   -0.024806517              0   -0.017913133              0
            0.4   -0.040124638              0   -0.043675291              0   -0.036573985              0
            0.6   -0.061983508              0    -0.06565217              0   -0.058314846              0
            0.8    -0.11230558              0    -0.11596275              0    -0.10864841              0
              1     -0.1667488              0    -0.17051858              0    -0.16297902              0
            1.2    -0.23835961              0    -0.24217066              0    -0.23454856              0
            1.4    -0.33084783              0    -0.33464305              0    -0.32705261              0
            1.6    -0.43084504              0    -0.43471929              0     -0.4269708              0
            1.8    -0.54333756              0    -0.54727882              0     -0.5393963              0
              2    -0.67966332              0    -0.68348985              0    -0.67583679              0
            2.2    -0.81446415              0    -0.81832922              0    -0.81059908              0
            2.4    -0.95847034              0    -0.96234998              0     -0.9545907              0
            2.6     -1.1120602              0     -1.1159353              0     -1.1081851              0
            2.8     -1.2749604              0      -1.278908              0     -1.2710128              0
              3      -1.435031              0     -1.4395963              0     -1.4304657              0
            3.2     -1.5710824              0     -1.5748468              0      -1.567318              0
            3.4     -1.7020597              0      -1.705757              0     -1.6983624              0
            3.6     -1.7973894              0     -1.8016666              0     -1.7931122              0
            3.8     -1.8590652              0     -1.8629671              0     -1.8551633              0
              4     -1.8590652              0     -1.8629671              0     -1.8551633              0
