#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   -0.032508764              0   -0.033286006              0   -0.031731522              0
           -3.8   -0.044646585              0   -0.045500844              0   -0.043792326              0
           -3.6   -0.057931004              0   -0.058999675              0   -0.056862333              0
           -3.4   -0.078749451              0   -0.079998443              0   -0.077500459              0
           -3.2    -0.10586101              0    -0.10719063              0    -0.10453139              0
             -3    -0.14413486              0    -0.14569465              0    -0.14257507              0
           -2.8    -0.19533078              0    -0.19720549              0    -0.19345607              0
           -2.6    -0.27171892              0    -0.27388793              0    -0.26954991              0
           -2.4    -0.37749101              0    -0.38001112              0     -0.3749709              0
           -2.2     -0.5374382              0     -0.5403643              0     -0.5345121              0
             -2    -0.77593671              0    -0.77943124              0    -0.77244218              0
           -1.8     -1.1202058              0      -1.124196              0     -1.1162156              0
           -1.6     -1.6566107              0     -1.6617181              0     -1.6515033              0
           -1.4     -2.4322227              0     -2.4378499              0     -2.4265955              0
           -1.2     -3.6309893              0     -3.6399911              0     -3.6219875              0
             -1     -4.2811527              0      -4.289226              0     -4.2730794              0
           -0.8     -4.2738532              0     -4.2815008              0     -4.2662056              0
           -0.6     -4.2350256              0     -4.2434172              0      -4.226634              0
           -0.4     -4.2045137              0      -4.212307              0     -4.1967204              0
           -0.2      -4.171627              0     -4.1796095              0     -4.1636445              0
              0     -4.1828934              0      -4.190946              0     -4.1748408              0
            0.2      -4.212752              0     -4.2205728              0     -4.2049312              0
            0.4     -4.2499115              0     -4.2578834              0     -4.2419396              0
            0.6     -4.2863487              0     -4.2945763              0     -4.2781211              0
            0.8     -4.2849828              0     -4.2931476              0      -4.276818              0
              1     -3.6448848              0     -3.6534772              0     -3.6362924              0
            1.2     -2.4388084              0      -2.444933              0     -2.4326838              0
            1.4     -1.6433918              0     -1.6485868              0     -1.6381968              0
            1.6     -1.1202712              0     -1.1244786              0     -1.1160638              0
            1.8    -0.77211979              0    -0.77573341              0    -0.76850617              0
              2    -0.53648271              0    -0.53953291              0    -0.53343251              0
            2.2    -0.38022688              0    -0.38276042              0    -0.37769334              0
            2.4    -0.27189114              0    -0.27407003              0    -0.26971225              0
            2.6    -0.19840005              0    -0.20032191              0    -0.19647819              0
            2.8    -0.14275751              0    -0.14437056              0    -0.14114446              0
              3    -0.10626772              0    -0.10771336              0    -0.10482208              0
            3.2   -0.078740965              0   -0.079932216              0   -0.077549714              0
            3.4   -0.056387347              0   -0.057518104              0    -0.05525659              0
            3.6   -0.042601376              0   -0.043541773              0   -0.041660979              0
            3.8   -0.031525038              0   -0.032381534              0   -0.030668542              0
              4   -0.031525038              0   -0.032381534              0   -0.030668542              0
