#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     -1.8509866              0     -1.8545764              0     -1.8473968              0
           -3.8     -1.7949798              0     -1.7986901              0     -1.7912695              0
           -3.6     -1.6910608              0     -1.6947327              0     -1.6873889              0
           -3.4     -1.5720246              0     -1.5757189              0     -1.5683303              0
           -3.2     -1.4261141              0     -1.4299412              0      -1.422287              0
             -3     -1.2680989              0      -1.272001              0     -1.2641968              0
           -2.8     -1.1156228              0     -1.1194824              0     -1.1117632              0
           -2.6    -0.96057928              0    -0.96447365              0    -0.95668491              0
           -2.4    -0.80928282              0    -0.81317626              0    -0.80538938              0
           -2.2     -0.6679765              0    -0.67199203              0    -0.66396097              0
             -2    -0.53829979              0    -0.54219815              0    -0.53440143              0
           -1.8    -0.43386099              0    -0.43779692              0    -0.42992506              0
           -1.6     -0.3203181              0     -0.3242212              0    -0.31641501              0
           -1.4    -0.24004563              0    -0.24378068              0    -0.23631058              0
           -1.2    -0.16757944              0    -0.17131716              0    -0.16384172              0
             -1    -0.11389999              0    -0.11782948              0     -0.1099705              0
           -0.8   -0.072283884              0   -0.075892507              0   -0.068675261              0
           -0.6      -0.045568              0   -0.049011783              0   -0.042124217              0
           -0.4   -0.022056758              0   -0.025674308              0   -0.018439207              0
           -0.2   -0.011403698              0   -0.014914811              0  -0.0078925854              0
              0   -0.014515438              0   -0.017957734              0   -0.011073142              0
            0.2   -0.022943671              0   -0.026356485              0   -0.019530857              0
            0.4   -0.039774376              0    -0.04329252              0   -0.036256232              0
            0.6   -0.065375783              0   -0.069015023              0   -0.061736543              0
            0.8    -0.10932618              0    -0.11297377              0    -0.10567859              0
              1    -0.16850926              0    -0.17216114              0    -0.16485738              0
            1.2    -0.23534918              0    -0.23905155              0    -0.23164681              0
            1.4    -0.32505925              0     -0.3289135              0      -0.321205              0
            1.6    -0.42172183              0    -0.42574553              0    -0.41769813              0
            1.8    -0.54783873              0    -0.55170887              0    -0.54396859              0
              2    -0.67837772              0    -0.68219806              0    -0.67455738              0
            2.2    -0.81314317              0    -0.81699764              0     -0.8092887              0
            2.4    -0.95609888              0    -0.96001527              0    -0.95218249              0
            2.6     -1.1158655              0     -1.1197345              0     -1.1119965              0
            2.8     -1.2774627              0     -1.2814326              0     -1.2734928              0
              3     -1.4266979              0     -1.4312926              0     -1.4221032              0
            3.2     -1.5747781              0     -1.5785454              0     -1.5710108              0
            3.4     -1.6992968              0     -1.7030012              0     -1.6955924              0
            3.6     -1.7982263              0     -1.8024453              0     -1.7940073              0
            3.8     -1.8587521              0     -1.8626414              0     -1.8548628              0
              4     -1.8587521              0     -1.8626414              0     -1.8548628              0
