#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340     0.79469558   0.0012568524     0.70598539   0.0011201365     0.88625845   0.0014115235
            360      1.7037748   0.0018023922      1.5208051   0.0016129829       1.884109   0.0020044225
            380      1.8820106   0.0018864585      1.6829253   0.0016909828      2.0723292   0.0020884004
            400      1.8649988   0.0018785677      1.6699706   0.0016861746      2.0463914   0.0020730154
            420      1.7582683   0.0018284936       1.575627   0.0016422855      1.9243395   0.0020123438
            440      1.6144981   0.0017579246        1.44771   0.0015798546      1.7629787   0.0019309566
            460      1.4656286   0.0016807435      1.3152863   0.0015117871      1.5965194     0.00184238
            480      1.3177736   0.0015991086       1.182899    0.001439237      1.4332297   0.0017517832
            500      1.1784222   0.0015171657       1.058012   0.0013656947      1.2797864   0.0016610928
            520      1.0474838   0.0014347263     0.94043013   0.0012914405      1.1363773    0.001570022
            540     0.92950091   0.0013552282     0.83449941   0.0012203162      1.0073111   0.0014840883
            560     0.82479733   0.0012799093      0.7404472   0.0011522314     0.89303086   0.0014011664
            580     0.73217744   0.0012086554     0.65723069   0.0010888907      0.7920771   0.0013276474
            600     0.64911852   0.0011403002     0.58241062   0.0010263046     0.70206933   0.0012503133
            620     0.57767261   0.0010777896     0.51823636  0.00097123221     0.62435526   0.0011887122
            640     0.51300849   0.0010173994     0.46001026  0.00091539442     0.55438117    0.001121096
            660     0.45731886  0.00096228295     0.41005353  0.00086623666     0.49376053   0.0010647084
            680     0.40536136  0.00090732184     0.36317749   0.0008163891      0.4378447   0.0010076704
            700     0.36265048  0.00085944345     0.32468516  0.00077146313     0.39183864  0.00095315391
            720     0.32400121  0.00081363839     0.29001743  0.00073368387     0.34987966  0.00091867654
            740     0.29032297  0.00077134774       0.259931  0.00069417192     0.31316967   0.0008685929
            760     0.25995939  0.00073082125     0.23238608  0.00065516644     0.28089907  0.00082109814
            780     0.23218911  0.00069132243     0.20733099  0.00062636059     0.25110601  0.00080586606
            800     0.20928423  0.00065728443     0.18671676  0.00058863403     0.22652733  0.00074508088
            820     0.18840313  0.00062455601     0.16802741   0.0005613345     0.20387195   0.0007224583
            840     0.17006066  0.00059402453     0.15151092  0.00052984236     0.18423008  0.00067678405
            860      0.1528656  0.00056395551     0.13605994  0.00050225586     0.16572998   0.0006455373
            880     0.13819938  0.00053701978     0.12283989  0.00047612542     0.15004503  0.00061269713
            900     0.12564661  0.00051211304     0.11170413  0.00045832563     0.13624286  0.00060314966
            920     0.11465115  0.00048998084     0.10178962  0.00044922999     0.12451161  0.00062080591
            940      0.1036012  0.00046643948    0.091840096  0.00041391492     0.11274585   0.0005442584
            960    0.093050586  0.00044294293    0.082487015  0.00039203176     0.10117833  0.00051570994
            980    0.084710334  0.00042287852    0.074928951  0.00037294201    0.092397793  0.00049340565
           1000    0.084710334  0.00042287852    0.074928951  0.00037294201    0.092397793  0.00049340565
