#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.0429397     0.02908311      3.6107085    0.025985299      4.4327043    0.032427636
           -3.8      5.8342811    0.034890423      5.2121771    0.031192344        6.39245    0.038879038
           -3.6      8.4499428    0.041886542      7.5453256    0.037461412      9.2615331    0.046694615
           -3.4      11.982943     0.04984286      10.700437    0.044579944      13.132952    0.055666351
           -3.2      16.635865    0.058594373      14.852345    0.052395135      18.241733    0.065322108
             -3       22.34983    0.067774172      19.962902    0.060728901      24.483088    0.075764928
           -2.8      29.655607    0.077932065       26.47351    0.069671287      32.512329    0.086817301
           -2.6      38.067853    0.088062728       34.05623    0.095516699      41.582736     0.15518235
           -2.4      47.560754    0.098209441      42.454617     0.08780247      52.144272     0.10922367
           -2.2      58.047235     0.10820256       51.86022    0.096864082      63.545542     0.12039276
             -2       68.10098      0.1169098      60.825572     0.10455685      74.567192     0.12980437
           -1.8      77.470276     0.12443436      69.225963     0.11132835      84.750985     0.13817406
           -1.6      86.064225     0.13091778      76.965929     0.11726685      94.013722     0.14551349
           -1.4      92.732505     0.13563977      82.944307     0.12167158      101.22932     0.15107583
           -1.2      97.327904     0.13883616      87.081676     0.12448803      106.15701      0.1543819
             -1       100.3444     0.14088465       89.80627     0.12629513      109.36594     0.15632021
           -0.8      101.30127     0.14153743      90.704939     0.12687905      110.28391     0.15688965
           -0.6      101.73019     0.14181826      91.132587     0.12742931      110.63797     0.15789334
           -0.4      101.00951     0.14134303      90.487848     0.12717697      109.83702     0.15771987
           -0.2      100.49898     0.14101021      90.026582     0.12643913      109.27893     0.15614179
              0      100.83691     0.14122013      90.344262     0.12712585      109.62028     0.15791886
            0.2      101.08714     0.14138203      90.555955     0.12688987      109.93013     0.15673373
            0.4       101.5681     0.14173258      90.966972     0.12707831      110.50746      0.1569966
            0.6       101.3434     0.14156131      90.739494     0.12708353      110.34082     0.15754882
            0.8      100.31707     0.14085885      89.822558     0.12656973      109.25338      0.1570814
              1      97.446281     0.13893855      87.195347     0.12508746      106.26763     0.15654022
            1.2      92.836999     0.13573473      83.038611     0.12203114      101.34166      0.1522537
            1.4      86.268104     0.13102802        77.1431     0.11748706      94.245641     0.14595742
            1.6      77.542367     0.12450723      69.303154     0.11149786      84.800207     0.13858239
            1.8      67.754976     0.11664923      60.540586     0.10437189      74.146226     0.12955359
              2       57.78338     0.10794571       51.60226    0.096648977        63.2997     0.12016038
            2.2      47.644913    0.098281052      42.554153    0.087974232      52.188903     0.10940339
            2.4      38.259234    0.088297807      34.153972    0.078939622       41.94644    0.098203277
            2.6      29.744243     0.07803525      26.553129    0.069796589      32.611818    0.086947278
            2.8      22.452771    0.067951224      20.043594    0.060753353      24.619236    0.075621698
              3      16.592487    0.058521018      14.816376    0.052344944      18.186334    0.065164792
            3.2       11.94835    0.049774629      10.666327    0.044507137      13.102863    0.055483731
            3.4      8.4394415    0.041924401      7.5348845    0.037462383      9.2554285    0.046752277
            3.6      5.8408241    0.034921651      5.2149296    0.031209575      6.4046518     0.03893354
            3.8      4.0679972    0.029227352      3.6355943    0.026129733      4.4528097    0.032633807
              4      4.0679972    0.029227352      3.6355943    0.026129733      4.4528097    0.032633807
