#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.7244346    0.028026939      3.2366998    0.024334348      4.2165448    0.032541894
           -3.8      4.9284556    0.032275218      4.2881117    0.028030137      5.5747636    0.037371698
           -3.6       6.394038    0.036691093      5.5783264    0.031992008      7.2053296    0.042335955
           -3.4      8.3477058    0.041824128      7.3005053    0.036562295       9.376641    0.048090704
           -3.2      10.838292    0.047509035      9.5033152    0.041654639      12.135792    0.054205756
             -3      13.871064    0.053765101      12.192428    0.047237575      15.481387    0.061439704
           -2.8      17.779987    0.060670496      15.659124    0.053424514      19.798924    0.068684974
           -2.6      22.491074    0.068120405      19.858843    0.060161195      24.963806    0.076930758
           -2.4      28.299962     0.07618508      25.060389    0.067626825      31.294244    0.086065178
           -2.2      35.301172    0.084900186      31.348384     0.07580997      38.884027    0.096367816
             -2      43.912175    0.094452596      39.069657    0.084152233      48.261037     0.10563886
           -1.8      54.142164     0.10457112      48.282327     0.09341706      59.319705     0.11662538
           -1.6      65.595912     0.11478511       58.58815      0.1026574      71.733577     0.12759205
           -1.4       79.39216     0.12585649      71.025961     0.11277181      86.640469     0.13955144
           -1.2       93.96142     0.13645883      84.199337     0.12284583      102.30833     0.15200093
             -1      109.95219      0.1470754      98.627414     0.13225347      119.56025     0.16278688
           -0.8       124.8665     0.15622213      112.08601     0.14046108      135.65352     0.17235881
           -0.6      138.61039     0.16410882      124.53832     0.14805284      150.38893     0.18232661
           -0.4       149.3291     0.16992551      134.21889     0.15345422      161.92519     0.18917567
           -0.2      155.28253     0.17308485       139.5988     0.15603321      168.32368     0.19141564
              0      155.49275     0.17321101        139.794     0.15599719      168.54021     0.19105846
            0.2      149.41171     0.16998438      134.29733     0.15305195      162.01036     0.18740364
            0.4       138.5352     0.16405441      124.45512     0.14771917      150.33063     0.18121078
            0.6      124.90086     0.15625188      112.16159     0.14120245      135.61203      0.1747834
            0.8      109.71733     0.14693203      98.423967     0.13211676      119.29488     0.16267952
              1      94.212756     0.13662365      84.422363     0.12267391      102.59119     0.15126724
            1.2      79.231642     0.12573591      70.892135     0.11273427      86.442087      0.1396899
            1.4      65.829215     0.11497907      58.808011      0.1029395       71.97238     0.12811514
            1.6      54.176842     0.10462048      48.299858    0.093424216      59.388525     0.11680299
            1.8      43.976846     0.09448943      39.146244    0.084330498      48.294657     0.10608707
              2      35.404401    0.085034198      31.480191    0.092877707      38.906535     0.15374713
            2.2      28.284999    0.076177076      25.039499    0.067637412       31.28942    0.086298963
            2.4      22.507116    0.068112667      19.870207    0.060145595      24.985443    0.076918991
            2.6      17.742859    0.060603706      15.627148    0.053371733      19.753297    0.068759643
            2.8      13.895459    0.053765966      12.218153    0.047264454       15.50323    0.061234793
              3      10.849901    0.047648245      9.5082122    0.041779744      12.157967    0.054607629
            3.2       8.302212    0.041649781      7.2582321    0.036381775      9.3319864    0.047688259
            3.4      6.4430892    0.036833993      5.6196817    0.032086663      7.2654355    0.042337663
            3.6      4.9022682    0.032117919      4.2637369      0.0278881      5.5468308    0.037033971
            3.8      3.7250096    0.028014645      3.2391762     0.02434105      4.2140175    0.032458879
              4      3.7250096    0.028014645      3.2391762     0.02434105      4.2140175    0.032458879
