#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.19635652   0.0013599735     0.18231622   0.0014701921     0.21287574   0.0015804181
             10     0.58152351   0.0024983552     0.53813201   0.0022015886     0.63176638   0.0034832866
             20     0.94514084   0.0036203818     0.87701639   0.0030474052      1.0228607   0.0049991746
             30      1.2660075   0.0035391926       1.180307   0.0032689384      1.3640236   0.0047747758
             40      1.5442156   0.0040033863      1.4410853    0.003565459      1.6555607   0.0054183129
             50       1.783747   0.0049403391      1.6656557    0.004009362      1.9146972   0.0072145778
             60      1.9743646   0.0038228667       1.847128   0.0035952079      2.1103205   0.0048175872
             70       2.112349   0.0038561825      1.9794921    0.003871933      2.2470503    0.004530495
             80      2.2128743   0.0045246408      2.0743538   0.0040374086      2.3557029   0.0062144725
             90      2.2574702   0.0038754076      2.1176614   0.0047115385       2.394747   0.0047073002
            100      2.2674821   0.0039501238      2.1316162   0.0041616453      2.3994777   0.0045969732
            110      2.2366501   0.0037126615       2.103454   0.0037680562       2.370589   0.0045420687
            120      2.1780714   0.0036841454      2.0498996   0.0035913972      2.3048256   0.0045744886
            130      2.1061158    0.003776288       1.983612   0.0037487462      2.2211884   0.0044813842
            140      2.0063722   0.0037933668      1.8885131   0.0035736132      2.1143668   0.0043051018
            150      1.9042225   0.0037787926      1.7922228   0.0040047198      2.0057124    0.004188508
            160      1.7787106   0.0033676971      1.6799602    0.003554726      1.8701991   0.0045397305
            170      1.6528506   0.0031974038      1.5593872   0.0033524451      1.7389651   0.0038817119
            180      1.5352312   0.0030791499      1.4487636   0.0030801688      1.6118099   0.0037475066
            190      1.4112123   0.0034243929      1.3297784    0.003093892      1.4826195   0.0045628124
            200      1.2910978   0.0027674986      1.2175965   0.0026518731      1.3520203   0.0034127175
            210      1.1848218   0.0026657279      1.1194175   0.0029315166      1.2402327   0.0034110585
            220      1.0778933   0.0025809257      1.0183454   0.0026722546        1.12533   0.0031757901
            230     0.98301457   0.0026037886     0.92948241    0.002522325      1.0242435   0.0030006943
            240     0.89022552   0.0024517124     0.84568999   0.0041613986     0.92805904    0.002910795
            250     0.80409613   0.0023146364     0.76032065   0.0024546332      0.8382899   0.0026779502
            260      0.7255799   0.0021289223     0.68897867   0.0025415805     0.75466617   0.0025427783
            270     0.65115817   0.0020315675     0.61653316   0.0020189662     0.67579035   0.0024162621
            280     0.58677939    0.001890233     0.55590909   0.0018435923     0.60789671   0.0023529347
            290     0.53140639   0.0018391395     0.50400122   0.0018734028     0.55028635   0.0021873767
            300     0.47294138   0.0016703219      0.4478412   0.0016708645     0.48984627   0.0020541453
            310      0.4310325   0.0016120608     0.40736338   0.0015978562     0.44814026   0.0019533707
            320     0.38355547   0.0015099066     0.36340515   0.0014628411     0.39753327   0.0018421186
            330     0.34456562   0.0014915641     0.32765499   0.0015258796     0.35579239   0.0016665488
            340     0.30980598    0.001356481      0.2937449   0.0012854519     0.32026842   0.0015612142
            350     0.27830792   0.0012758194     0.26405825   0.0012312078     0.28750494   0.0015653984
            360     0.25036688   0.0012648373     0.23890998   0.0013902445     0.25718861   0.0014130844
            370     0.22517621   0.0012387889     0.21392002   0.0012743208     0.23120284   0.0013494902
            380     0.20227902    0.001110411     0.19229607   0.0011301551     0.20810221   0.0012542531
            390     0.18202345   0.0010853798     0.17348976   0.0010773833     0.18711485   0.0012166038
            400      0.1653849   0.0010174271     0.15715552   0.0010030752     0.17029691   0.0011493262
            410     0.14647389   0.0009610927     0.13938425   0.0009842474      0.1504707   0.0010754614
            420     0.13319359   0.0010395719     0.12746544   0.0011402405     0.13595771   0.0010548399
            430     0.11898787  0.00084657894     0.11298857  0.00082828664     0.12226793  0.00097118471
            440     0.10810037  0.00084579055     0.10367868  0.00089446067      0.1100883  0.00091790818
            450    0.096206742  0.00076651799    0.092200051  0.00076688458    0.097950398  0.00086545742
            460    0.087931506  0.00080498883    0.084501113  0.00091750681    0.089498416   0.0013087366
            470    0.079288608  0.00068628793    0.075609836  0.00065713041    0.081068112  0.00078213833
            480    0.071420933  0.00070340556    0.068384383  0.00081181665    0.073002547  0.00073877558
            490    0.065790501  0.00070606678    0.062769271  0.00062834568    0.067425827  0.00080823375
            500    0.057820787  0.00060655401    0.055096821  0.00060002546    0.059200014  0.00068772732
            510    0.053345552  0.00070309984    0.051155703  0.00067159007    0.053811596  0.00064732581
            520    0.048001337  0.00054927664     0.04615446  0.00054817528    0.048412357  0.00062401016
            530    0.043034925  0.00052520423    0.041303224  0.00053296454     0.04339762  0.00060963715
            540    0.038585198   0.0005015151    0.036995033  0.00054231609    0.039085485  0.00054780426
            550    0.035505893   0.0004554402    0.033869385  0.00042400911    0.036242694   0.0005240207
            560    0.032034496  0.00044240163    0.030542701  0.00041108766    0.032620778  0.00051021355
            570    0.029848229  0.00041710441    0.028737121  0.00042911853    0.030391442  0.00047907096
            580    0.026649665  0.00039945805    0.025665555  0.00038994715    0.026990143  0.00045329642
            590    0.024613979  0.00037997211    0.023493881   0.0003544116    0.025113704  0.00043511122
            600    0.021967607  0.00036104018    0.021266358  0.00034389332    0.022399392  0.00041286209
            610    0.020330957  0.00034904209     0.01958331  0.00035033521    0.020571388  0.00039637812
            620    0.018517872  0.00033898889    0.017699589  0.00032878016    0.018899789  0.00038039533
            630      0.0162667  0.00031500289    0.015803454  0.00030767845    0.016292058  0.00031259669
            640    0.015236594  0.00031163609     0.01475372  0.00030265178    0.015342801  0.00035137899
            650    0.013915129    0.000285029    0.013398917  0.00027402756    0.014112774  0.00032674815
            660    0.012744639  0.00027597836    0.012155351  0.00026405802    0.012998038  0.00031283119
            670    0.011844064  0.00026548718     0.01146925  0.00025298757    0.011893189  0.00030370104
            680    0.011026502  0.00025807445    0.010495272  0.00024118145    0.011251995  0.00029073577
            690   0.0097097889  0.00024998469   0.0093806022  0.00024639664   0.0097452631   0.0003390258
            700   0.0092791395  0.00023609297   0.0089745382  0.00023105168   0.0093298238  0.00026706268
            710    0.008267604  0.00021879917   0.0079232176  0.00020510834   0.0084665679  0.00025310888
            720   0.0073839928  0.00023152782    0.007182578  0.00025401374   0.0075909993  0.00029920593
            730   0.0068574122  0.00020345632   0.0066419964  0.00020476544   0.0068789091  0.00023672855
            740   0.0064906273  0.00021095507   0.0062039669   0.0002342701   0.0064906273  0.00021095507
            750   0.0055700425  0.00018217652    0.005347902  0.00017057922    0.005665294  0.00021045722
            760   0.0057754844  0.00018208628   0.0055317446  0.00016993028   0.0058873361  0.00020827287
            770   0.0052012201  0.00018194347   0.0049553114  0.00018497959   0.0052943656  0.00019942588
            780   0.0043298694  0.00016249073   0.0041926903  0.00015303007   0.0043983338  0.00018511293
            790   0.0040082045  0.00015861169   0.0039057496  0.00014898049   0.0040092621   0.0001555501
            800   0.0040082045  0.00015861169   0.0039057496  0.00014898049   0.0040092621   0.0001555501
