#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.39181699   0.0024417772     0.36898343   0.0016872733     0.41401604    0.003496116
             10      1.1501733   0.0037839535      1.0878272   0.0032472476      1.2116857   0.0055381679
             20       1.816313   0.0034449225      1.7143826   0.0032426974      1.9124038   0.0043103621
             30      2.3685083   0.0043769954       2.235145   0.0039410126      2.4963086   0.0058285093
             40      2.7617208   0.0043371284       2.606806     0.00414756      2.9112204   0.0056045418
             50      3.0043807   0.0045135827      2.8377535   0.0045795422      3.1613308   0.0055228592
             60      3.1009002   0.0044545559       2.925407   0.0046586203      3.2625552   0.0056133755
             70      3.1051908   0.0050800258      2.9325927   0.0052481039      3.2671928   0.0066166678
             80      3.0036667   0.0052359158      2.8351779   0.0047479351      3.1613124   0.0069677636
             90      2.8366517   0.0049128393       2.671572   0.0045479005      2.9900649   0.0061751488
            100       2.633628   0.0040383418      2.4810316   0.0046171007      2.7735557   0.0049691321
            110      2.3914289   0.0040436295      2.2557597   0.0040980618      2.5163595   0.0047486985
            120      2.1783156   0.0040364335      2.0486784   0.0039077696      2.2966182    0.005360699
            130      1.9498299   0.0034277712      1.8341403   0.0033365178      2.0559368    0.004244884
            140      1.7370303   0.0036138973      1.6381255   0.0045211876      1.8275227   0.0046264684
            150        1.53431   0.0032203954      1.4448142   0.0034052065      1.6157651   0.0038396082
            160      1.3563301    0.003107953      1.2742182   0.0031642912      1.4326033   0.0037669198
            170      1.1958725   0.0028626925      1.1245294   0.0029771825      1.2611767   0.0033301129
            180      1.0428817   0.0026108471     0.97792253   0.0026818943      1.1015419   0.0031695561
            190     0.92219363   0.0026308624     0.86577203   0.0025588838     0.97532092   0.0030832549
            200     0.81122006   0.0022577615     0.75961296   0.0025183961     0.85961981   0.0030986111
            210     0.70627635   0.0021289065     0.66191785   0.0021743846      0.7468563   0.0025234466
            220     0.62082477     0.00200991      0.5816788   0.0020440801     0.65554058   0.0023724574
            230     0.54665028    0.001861371     0.51220724   0.0018350284      0.5781024   0.0022222986
            240     0.47974077   0.0020779559     0.44926678   0.0022651563     0.50623844   0.0021066385
            250     0.42362821   0.0016575286     0.39587834   0.0016256539     0.44953794     0.00223093
            260     0.37121347   0.0015694296     0.34614035   0.0014931037     0.39399334   0.0018358999
            270     0.32791733   0.0014329404     0.30655473    0.001419072     0.34717304   0.0017121207
            280     0.29255644   0.0013670966     0.27289355   0.0013831005     0.31042122     0.00161081
            290     0.25522156   0.0012504231     0.23836655   0.0012249611     0.27002831   0.0015046685
            300     0.22921472   0.0012182043      0.2140314   0.0012061309     0.24265917   0.0014397686
            310     0.20140288   0.0012166343     0.18786525   0.0012454517     0.21392686   0.0013498232
            320     0.17871248   0.0010513517     0.16708346   0.0012991587     0.18942144   0.0012525833
            330     0.15721361  0.00099021357     0.14627952   0.0010023481      0.1669661   0.0011732113
            340     0.14113151  0.00094443124      0.1314331  0.00090830127     0.14946895   0.0011653226
            350     0.12578367  0.00095902848     0.11685491  0.00098938053      0.1342952   0.0010470995
            360      0.1141127   0.0011730202     0.10543979  0.00088208938     0.12032021   0.0010213675
            370    0.099924565  0.00083493988    0.093546682  0.00090546378     0.10535705  0.00095902328
            380    0.088925477   0.0007219382    0.082393386  0.00068564376    0.095186544  0.00088011603
            390    0.078281564  0.00072539327    0.072892035  0.00074490708    0.082969145  0.00083166363
            400    0.072532494  0.00083056124    0.068593631   0.0014305398    0.076880361  0.00080305831
            410    0.064490342   0.0006196256    0.059738623  0.00057145212    0.068607268  0.00075174473
            420    0.057918759  0.00068398497    0.053779222  0.00066666824    0.061078891  0.00076201282
            430    0.052046964  0.00055484122       0.048209  0.00052316153    0.055379207  0.00067006419
            440    0.046705193   0.0006309175    0.043765837  0.00066825616    0.048701541  0.00068296002
            450    0.041937804  0.00051891937    0.038777337  0.00056088313     0.04461603  0.00061078954
            460    0.038727123  0.00062917157    0.036117781  0.00078029264    0.041056319  0.00058714436
            470    0.033956705  0.00048859424    0.031801801  0.00058220201    0.035578472   0.0005425948
            480    0.029770841  0.00041612409    0.027367279  0.00039843285    0.031908146  0.00050671508
