#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.30591457    0.002413113     0.29135353   0.0017419516     0.32179667   0.0033903702
             10     0.89522474   0.0026099862     0.85830446   0.0027092161     0.93297717   0.0032204262
             20      1.4308837   0.0031379605      1.3704559   0.0031404091      1.4904945   0.0039061995
             30      1.8819752   0.0037423272      1.8018557   0.0035713971       1.962874   0.0049108349
             40      2.2426742   0.0038570452      2.1426019   0.0036916316      2.3440553    0.004910195
             50      2.5139787   0.0048131686      2.3985869   0.0046427849      2.6285734   0.0063203445
             60      2.6482874   0.0042527692      2.5287831   0.0043779564      2.7621335   0.0053420168
             70      2.7243176   0.0047399832      2.5970619   0.0047696285      2.8396777    0.005934298
             80      2.7098526   0.0046676103      2.5811437   0.0046971244      2.8331407   0.0061435153
             90      2.6376254   0.0042032047      2.5005536   0.0047280351      2.7632791   0.0053472589
            100      2.5165866   0.0051898839       2.387149   0.0045798007      2.6368014   0.0072232612
            110      2.3646141   0.0044246653        2.24016   0.0043577761      2.4765155   0.0054290132
            120       2.206289   0.0038008496      2.0832924   0.0038570806      2.3163923   0.0047554821
            130      2.0299088   0.0035481154      1.9130304   0.0034831382      2.1317949   0.0043361175
            140      1.8521247   0.0036038878      1.7418349   0.0035736165      1.9509706    0.004156663
            150      1.6848497   0.0032153471      1.5820062   0.0031858465      1.7777001   0.0040302805
            160      1.5261418   0.0032959587      1.4324157   0.0042945697      1.6172162   0.0044520669
            170      1.3699903   0.0038748322      1.2789574   0.0034943892      1.4519778    0.005317567
            180      1.2323962   0.0027489824      1.1485173   0.0028344268      1.3079263   0.0032824147
            190      1.1035698   0.0026887243      1.0275648   0.0026307887       1.173846   0.0032126398
            200     0.98439415   0.0024789062     0.91318239   0.0025298235      1.0488228   0.0029004444
            210     0.88183991   0.0022642498     0.81605306   0.0021990287      0.9426701   0.0027800407
            220     0.78740939   0.0022803231     0.72823394   0.0022503457     0.84057089   0.0025999872
            230     0.70228052   0.0020452011     0.64769466   0.0020273092     0.75204787   0.0024318917
            240     0.62865463   0.0021281065     0.57855575   0.0018698235     0.67298364    0.002275054
            250     0.56239136   0.0018867892     0.51891485   0.0020203218     0.60218976   0.0021500632
            260     0.50285934   0.0017182765     0.46172663   0.0019869482     0.54117811   0.0020277566
            270     0.45212843   0.0016136434     0.41525952   0.0016824116     0.48672715   0.0019195962
            280     0.40015336   0.0015336656     0.36637093   0.0015126855     0.43235393    0.002016579
            290     0.36366866   0.0014818453     0.33163489   0.0015939398     0.39298142   0.0017012684
            300      0.3233974   0.0015077887     0.29548743    0.001549995     0.34881236   0.0016140114
