#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.19453014    0.001175125     0.18015184   0.0010752677     0.21299949   0.0025758913
             10     0.57810708   0.0024940703       0.535871   0.0021943747     0.62680231   0.0034778994
             20     0.94656798   0.0036783172     0.87887692   0.0033921992      1.0259349   0.0051332783
             30      1.2705407   0.0036589434      1.1841472   0.0035105055        1.36673   0.0047290393
             40      1.5648474   0.0043120354      1.4560121   0.0037977351      1.6846963   0.0060359985
             50      1.8003765    0.004811128      1.6806696   0.0041167313      1.9296011   0.0068814613
             60      1.9809615   0.0037015284      1.8537853   0.0035398789      2.1183079   0.0045709359
             70      2.1244862   0.0037029495      1.9927839   0.0040150756      2.2627537   0.0045873899
             80      2.2248185   0.0045422429       2.087199   0.0040744137      2.3726481   0.0061887199
             90      2.2640981   0.0039608106      2.1260656   0.0038157325      2.4019692   0.0047822169
            100       2.264358   0.0036956635      2.1280431   0.0035979372       2.398944   0.0045603509
            110      2.2435524   0.0037645141      2.1105184   0.0037915361      2.3740586   0.0045519699
            120      2.1744509   0.0037417703      2.0435099   0.0043586552      2.2970349   0.0045958171
            130      2.1086685   0.0036599186      1.9829103   0.0036544378      2.2260289   0.0043997724
            140      2.0052859   0.0034640391      1.8860772   0.0032759442      2.1183073   0.0042747089
            150      1.8971858   0.0034240894      1.7856034   0.0034397799      2.0004282   0.0041334853
            160       1.777122   0.0034894121      1.6766945   0.0036822566      1.8663705   0.0040301596
            170      1.6549299   0.0034010463      1.5620078   0.0034224715      1.7357342   0.0038651469
            180      1.5401189   0.0035778545      1.4512229    0.003166484      1.6162295    0.004674032
            190      1.4112821   0.0032971883      1.3315866   0.0031495335      1.4758649   0.0036825111
            200      1.2922863   0.0028287556      1.2200598   0.0027855278      1.3527986   0.0034349511
            210      1.1810582   0.0029684444      1.1147647   0.0029225791      1.2333358   0.0032713118
            220      1.0775271   0.0025890707       1.018984   0.0026011294      1.1255531   0.0031243609
            230     0.97709715   0.0024299379     0.92395641   0.0023740426      1.0203738   0.0029575004
            240     0.88246434   0.0023817519     0.83636458    0.002743705      0.9197449   0.0028021879
            250     0.79940444   0.0022348733     0.75610909   0.0022523245     0.83129929   0.0026734456
            260     0.72006046   0.0021675545     0.68217728   0.0021779346     0.74753648   0.0025975437
            270     0.64820643   0.0020397563     0.61533232   0.0024943862     0.67316073   0.0024308857
            280     0.58356019    0.001897235     0.55326762   0.0018457802     0.60497117   0.0023178176
            290     0.52775834    0.001785486     0.50161356   0.0026393285     0.54883738    0.002374304
