#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.18591087  0.00094747913     0.16663265  0.00085106191     0.20373298   0.0010519322
             10     0.53803437   0.0016054005     0.48183374   0.0014429321     0.59034801   0.0017847013
             20     0.87637902   0.0020408643     0.78398854   0.0018299636     0.96300043   0.0022642519
             30      1.1834102    0.002363324      1.0579054   0.0021173274      1.3014598   0.0026217526
             40      1.4589713   0.0026164637      1.3043463   0.0024082151      1.6039068   0.0030506436
             50      1.6968222   0.0028145407      1.5165501   0.0025208658      1.8653707   0.0031241023
             60      1.8885967   0.0029619072      1.6872589   0.0026511874      2.0765234   0.0032813771
             70      2.0300443   0.0030658609      1.8142684   0.0027458047      2.2297858   0.0033951943
             80       2.125445   0.0031346331      1.9001666   0.0028075735      2.3319448   0.0034682727
             90      2.1763221   0.0031692274       1.946637   0.0028480563       2.384491     0.00352983
            100      2.1886541   0.0031777618      1.9581272   0.0028481798      2.3958559   0.0035081239
            110      2.1740775   0.0031679953      1.9463167   0.0028413159      2.3759599   0.0034934631
            120      2.1204906    0.003130978      1.8996334   0.0028104885      2.3135597    0.003452047
            130      2.0462842   0.0030778804      1.8336922   0.0027630503      2.2302875   0.0033874599
            140      1.9555942   0.0030121709      1.7531977   0.0027063106      2.1284529   0.0033172561
            150      1.8553503   0.0029372163      1.6647338   0.0026414841      2.0155284   0.0032327466
            160      1.7374638   0.0028467313      1.5595333   0.0025607801      1.8850981   0.0031314765
            170      1.6227007   0.0027548589      1.4576499    0.002482732      1.7572813   0.0030339071
            180      1.5026787   0.0026550477      1.3509486   0.0023907947      1.6243446   0.0029123964
            190      1.3902556   0.0025576367       1.250733   0.0023708528      1.5000391   0.0030292902
            200      1.2744351   0.0024518106      1.1471917   0.0022112807      1.3731424   0.0026865304
            210      1.1683563   0.0023507457      1.0526815   0.0021247455      1.2560686   0.0025829848
            220      1.0645373     0.00224644     0.95941332   0.0020352045      1.1434897   0.0024820136
            230     0.96516888   0.0021425732      0.8703875   0.0019366481       1.035053   0.0023502977
            240     0.87518114   0.0020427546     0.78995709   0.0018464455     0.93669591    0.002237487
            250     0.79358459    0.001947292     0.71713443   0.0017787399     0.84726972   0.0021999734
            260     0.71538662   0.0018510225     0.64630671   0.0016742876     0.76377621   0.0020270762
            270     0.64412409   0.0017583271      0.5825348   0.0015924819     0.68619349   0.0019327364
            280     0.58371892   0.0016754962     0.52819839   0.0015205965      0.6209389   0.0018454739
            290     0.52688535   0.0015935289     0.47727172   0.0014603261     0.55915019   0.0018048819
            300     0.47246497   0.0015106856     0.42829856   0.0013744184      0.5005351   0.0016753141
            310     0.42558507   0.0014342726     0.38591269   0.0013023528     0.45052622   0.0015821578
            320      0.3815058   0.0013597186     0.34597323   0.0012328743     0.40371831   0.0014894698
            330     0.34135237   0.0012877753     0.30989071   0.0011702468     0.36028757   0.0014246055
            340     0.30877572   0.0012254159     0.28054272   0.0011119832     0.32543111    0.001344526
            350     0.27636113   0.0011602501     0.25120474   0.0010528916     0.29090097   0.0012760151
            360     0.25133011   0.0011074751     0.22844083   0.0010045699     0.26443695   0.0012165495
            370     0.22270444   0.0010439636     0.20265962  0.00094789967     0.23375327   0.0011509587
            380      0.2020224  0.00099479341       0.184047  0.00090534542     0.21163128   0.0011007369
