#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.6130311    0.029919924      3.1675316    0.026199719      4.0354006    0.034189589
           -3.8      4.7164666    0.034176745      4.1498296    0.030459915      5.2415542    0.040399168
           -3.6       6.238319    0.039245759      5.4982042    0.034584653      6.9189813    0.044705593
           -3.4      8.0203806    0.044457927      7.0754676    0.039152661      8.8854055    0.050387532
           -3.2      10.457404    0.050662998      9.2412825    0.044727073      11.563958    0.057296456
             -3       13.27995    0.056981291      11.761918    0.050422695      14.645032    0.064089792
           -2.8      17.133675    0.064523296       15.22238    0.057322658      18.817898    0.072186725
           -2.6      21.664177    0.072468294      19.277442    0.064570495      23.746705    0.081408399
           -2.4      27.213659    0.081018145      24.287128    0.072743577      29.717121     0.09194418
           -2.2      34.162771    0.090528926      30.524028    0.081035165      37.264123      0.1007982
             -2      42.552493     0.10076901      38.101382    0.090332737       46.28811     0.11157825
           -1.8      52.704604     0.11182645      47.278634     0.10067195      57.205954     0.12440845
           -1.6      64.219353     0.12309285      57.717506     0.11097408      69.531011       0.136549
           -1.4      77.741564     0.13498011      69.920755      0.1220521      84.119903     0.14986535
           -1.2      91.976743     0.14631083      82.786446     0.13191377      99.444527     0.16084608
             -1      107.25367     0.15747181      96.595548     0.14198296      115.87999     0.17279997
           -0.8      122.62582     0.16774925      110.49971     0.15161688      132.39861     0.18487636
           -0.6      136.05053     0.17619215      122.65091     0.15910845      146.81231     0.19335453
           -0.4      147.36003     0.18292668      132.86485     0.16575668      158.98018      0.2027621
           -0.2      153.23527     0.18629907      138.19797     0.16869728       165.2436     0.20616556
              0      153.09456     0.18627331      138.05585     0.17054023      165.11628     0.21275403
            0.2      147.09061     0.18279848      132.64301     0.16508107      158.65845     0.20056589
            0.4       136.9628     0.17674136      123.45261     0.15961489      147.82884     0.19440005
            0.6      122.47573     0.16768717      110.41028     0.15425936      132.15679     0.19137969
            0.8      107.32461     0.15750742      96.662782     0.14221637       115.9522     0.17342888
              1      92.024939     0.14634465      82.832885     0.13209114      99.489097      0.1613608
            1.2      77.589782     0.13482481      69.749051     0.12150712      84.018995     0.14888022
            1.4      64.170357     0.12303819      57.619594     0.11105019      69.581494     0.13753244
            1.6      52.796663     0.11196151      47.349519     0.10059443      57.326993     0.12433692
            1.8      42.684933     0.10094812      38.202987    0.090445818      46.467743     0.11204039
              2      34.449009    0.090893114      30.763955     0.08126406      37.610328     0.10110754
            2.2       27.55486    0.081499779      24.557749    0.072638709       30.15759    0.090854704
            2.4      21.842278    0.072747764      19.426891    0.065359499      23.963103    0.083428029
            2.6      17.230163    0.064751202       15.28072    0.057407862      18.976698    0.072782624
            2.8      13.520472    0.057501913      11.967273    0.050867399      14.925223    0.064950225
              3      10.526501    0.050793846      9.2871958    0.044792126      11.673565    0.057647524
            3.2      8.1583395    0.044803949      7.1841045    0.039495861      9.0668792    0.051038991
            3.4      6.3114058    0.039477535      5.5542225    0.034718988      7.0183536    0.044993111
            3.6      4.8050894    0.034499778      4.2107509    0.030210179      5.3731874     0.03940809
            3.8      3.6382013    0.030051613      3.1752777    0.026224274      4.0910438      0.0345152
              4      3.6382013    0.030051613      3.1752777    0.026224274      4.0910438      0.0345152
