#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.37266563    0.001337449     0.33475511   0.0012032644     0.40494009   0.0014748461
             10      1.0928782   0.0022719772     0.98088425   0.0020475326      1.1888774   0.0025151767
             20      1.7268314   0.0028360028       1.549366   0.0025504072      1.8794566   0.0031263195
             30      2.2515955   0.0032199098      2.0201908   0.0028983114      2.4504788   0.0035636999
             40      2.6479768   0.0034771299      2.3749206   0.0031236114      2.8831009   0.0038328761
             50       2.880678   0.0036170687      2.5839621    0.003249888      3.1358161   0.0039844921
             60      2.9968266    0.003684788      2.6887665   0.0033190895      3.2604426   0.0040865713
             70      2.9832735   0.0036786442      2.6773917   0.0033122886      3.2433146   0.0040778106
             80      2.8968197   0.0036290689      2.5998271   0.0032627573      3.1489806   0.0040011412
             90      2.7411791   0.0035368851      2.4610762   0.0031820619      2.9773497   0.0039018224
            100      2.5494497   0.0034190857      2.2889495   0.0030743509      2.7683918   0.0037631835
            110      2.3413739   0.0032855543       2.103281   0.0029585263      2.5395251   0.0036322939
            120      2.1109695   0.0031284043      1.8974234   0.0028225176      2.2868876   0.0034705873
            130      1.9039248   0.0029781872      1.7115646   0.0026848472      2.0615721   0.0032890417
            140      1.6906777   0.0028149662      1.5200451   0.0025362607      1.8297259   0.0031107876
            150      1.5092402   0.0026653233      1.3578092   0.0024126295      1.6312885   0.0029752136
            160      1.3269873   0.0025041094      1.1937444   0.0022553319      1.4339327   0.0027576831
            170      1.1658133   0.0023522022      1.0494981   0.0021313683       1.257767   0.0026276466
            180      1.0349999   0.0022204654     0.93210168   0.0020028024      1.1157214   0.0024521638
            190     0.90651204      0.0020805     0.81628521   0.0018754645     0.97711253   0.0022898344
            200     0.79716215   0.0019543065      0.7181188   0.0017621794     0.85832715   0.0021570542
            210     0.69993896   0.0018334259       0.630716   0.0016535294     0.75296554   0.0020225234
            220      0.6160289   0.0017220675     0.55564677   0.0016579118     0.66131469   0.0022460968
            230     0.54206825   0.0016160259     0.48830507   0.0014569364     0.58296698   0.0017838502
            240     0.47799437    0.001519143       0.430497   0.0013690938     0.51395624   0.0016779009
            250     0.41971234   0.0014247556     0.37814666   0.0012836431     0.45091052   0.0015706518
            260     0.37173441      0.0013425     0.33510736   0.0012113903     0.39883259   0.0014868846
            270     0.32820974   0.0012620621     0.29568489   0.0011416389     0.35224241   0.0014246021
            280     0.29052375   0.0011868294     0.26174724   0.0010702532     0.31176429   0.0013112193
            290     0.25802828    0.001120413     0.23306926   0.0011370414     0.27570689   0.0015165152
            300     0.22882106   0.0010546863     0.20639836  0.00097581439     0.24488208   0.0012567748
            310     0.20299263  0.00099473233     0.18300101  0.00089924564      0.2173518    0.001118219
            320     0.18081624  0.00093908277     0.16295263  0.00084601643     0.19365325   0.0010399569
            330     0.15995587  0.00088374591     0.14432079  0.00081859764      0.1708681   0.0010404387
            340      0.1434551  0.00083731367      0.1292765  0.00075634734     0.15349086  0.00094020232
            350     0.12805817  0.00079073828     0.11532608   0.0007124136     0.13716437  0.00087757614
            360     0.11465033  0.00074947221     0.10334849  0.00067553844     0.12252627  0.00083661268
            370     0.10146654  0.00070530631    0.091445231   0.0006344304     0.10844541  0.00078783878
            380    0.091524394   0.0006699174    0.082358553  0.00060133558    0.098028517  0.00074274335
            390    0.081927623  0.00063395199    0.073780564  0.00057004783    0.087599668  0.00070882701
            400    0.072978289  0.00059967827    0.065865623  0.00053918803    0.077728657  0.00067202509
            410    0.066881105  0.00057316312    0.060366979  0.00054478322    0.071177376  0.00073088128
