#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340     0.67684789    0.001259563     0.60522669   0.0011294087     0.74752312    0.001399749
            360      1.6332394   0.0019138668      1.4679696   0.0017245044      1.7873523   0.0021064848
            380      1.8337938   0.0020184967      1.6511318   0.0018227427      1.9981636   0.0022157021
            400      1.8278254   0.0020155032      1.6470483   0.0018202673       1.986154   0.0022032892
            420      1.7296708   0.0019650699      1.5595042   0.0017763279      1.8750712   0.0021454771
            440      1.5947127   0.0018928856      1.4381181   0.0017306479      1.7258982   0.0021089905
            460       1.449998   0.0018110894      1.3072875   0.0016368168      1.5678727   0.0019732885
            480      1.3036052   0.0017232245      1.1753341   0.0015573081      1.4078356   0.0018751691
            500      1.1659693    0.001635031      1.0510474   0.0014775196      1.2580743   0.0017790866
            520      1.0381493   0.0015475041     0.93522141   0.0013975435      1.1200607   0.0016846509
            540     0.92449258   0.0014643971     0.83276425   0.0013236038     0.99640671   0.0015983852
            560     0.81871539   0.0013816595     0.73719993   0.0012475323     0.88207682   0.0015060635
            580     0.72811143   0.0013058537      0.6556091   0.0011828772     0.78365099   0.0014387806
            600     0.64528814   0.0012320967      0.5804717   0.0011118562     0.69499776   0.0013474806
            620     0.57269264   0.0011630034     0.51535276   0.0010865519     0.61574569   0.0014012584
            640     0.50990481   0.0010994231     0.45833846   0.0009966137     0.54876042   0.0012251474
            660     0.45272186   0.0010377739     0.40673601    0.000941205     0.48711855    0.001166471
            680     0.40373319  0.00098127588     0.36241283  0.00088472515     0.43467393    0.001090119
            700     0.35960174  0.00092762378     0.32255904  0.00083515501     0.38726016   0.0010321244
            720     0.32049996  0.00087705822     0.28751727  0.00079948304     0.34479631   0.0010152529
            740     0.28839156  0.00083309445     0.25819751   0.0007500388     0.31102417  0.00094089365
            760      0.2566717  0.00078677296       0.229832  0.00070925105     0.27652832  0.00088858436
            780     0.22936255  0.00074484541     0.20510199  0.00066872229     0.24746329  0.00084033687
            800     0.20775041  0.00070980143     0.18552039  0.00063537729     0.22444238  0.00080198214
            820     0.18410053  0.00066916578     0.16441058  0.00060713245     0.19868733  0.00078860246
            840     0.16837124  0.00064066218     0.15017912  0.00057138594     0.18196142  0.00072598179
            860     0.15122583  0.00060826497     0.13484538  0.00054131552     0.16337498  0.00069138327
            880     0.13567049  0.00057627738     0.12085959  0.00051924679      0.1466828  0.00068143895
            900      0.1227639  0.00054975069     0.10936907  0.00049271264     0.13262799  0.00064972073
            920     0.11068903  0.00052250427    0.098528701  0.00046375929     0.11965005  0.00060283032
            940     0.10103873  0.00049993877     0.08976745  0.00044229705     0.10951507   0.0005776612
            960    0.091390878  0.00047611398    0.081223913  0.00042478854    0.098916468  0.00056477564
            980    0.083888656  0.00045649462    0.074356166  0.00040485107    0.091141158  0.00053649504
           1000    0.083888656  0.00045649462    0.074356166  0.00040485107    0.091141158  0.00053649504
