# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      4.1558438   0.0042836733      3.8569444   0.0039908323      4.3339823   0.0045649793
             10      5.1985959   0.0047332646      4.7410391   0.0043299013      5.5364774   0.0051481894
             20      4.5900248   0.0044815421      4.1494497    0.004061845      4.9379346   0.0049235784
             30      3.9000286   0.0041647143      3.5100415   0.0037592109      4.2161486   0.0046039167
             40      3.2966235   0.0038571011      2.9585397   0.0034691564      3.5751393    0.004268975
             50      2.7914332   0.0035703496       2.500023   0.0032018372      3.0343217   0.0039556372
             60       2.383819   0.0033148215      2.1318826    0.003012576      2.5954713   0.0037762136
             70      2.0411266   0.0030791751      1.8232718   0.0027591831      2.2250508   0.0034388971
             80      1.7698736   0.0028760016      1.5792375   0.0025722694      1.9319151   0.0032083163
             90      1.5435889   0.0026933904      1.3764969   0.0024146632      1.6858434   0.0030386894
            100       1.354181   0.0025271744      1.2061091   0.0022649797      1.4815866    0.002854969
            110      1.1943163    0.002378353      1.0627191   0.0021185361      1.3082672   0.0026521566
            120      1.0584348   0.0022425603     0.94128402   0.0019983366      1.1600563   0.0025147656
            130     0.94104988   0.0021174614     0.83637028   0.0018832522      1.0321659   0.0023659086
            140      0.8382376   0.0020007288     0.74454708   0.0017810416     0.92024808   0.0022435778
            150     0.75315982   0.0018979567     0.66845052   0.0016865405     0.82768498   0.0021245506
            160     0.67957551   0.0018044621     0.60296257   0.0016054936     0.74717612   0.0020347595
            170     0.61350898   0.0017156052     0.54395388   0.0015235999     0.67514653   0.0019254195
            180     0.55694627   0.0016354329     0.49399491    0.001454778     0.61257536   0.0018427809
            190      0.5034151   0.0015563041     0.44610255   0.0013808377     0.55436596   0.0017494336
            200     0.46235533   0.0014923084     0.40988293    0.001329064     0.50888088   0.0016883153
            210     0.41554118   0.0014148464     0.36813922   0.0012548309     0.45776783   0.0015881755
            220     0.38371755    0.001359847     0.33981482   0.0012057262      0.4229881   0.0015286775
            230     0.34960799   0.0012988748     0.30958878   0.0011541222     0.38537887   0.0014663199
            240      0.3222548   0.0012476775     0.28530769   0.0011052008     0.35529039   0.0014004847
            250     0.29431856   0.0011932163     0.26045086   0.0010565697     0.32475777   0.0013402227
            260     0.27169535   0.0011460621     0.24034264   0.0010151638     0.29994141   0.0012889826
            270     0.24817312   0.0010959365     0.21972615  0.00097208693     0.27359017   0.0012352665
            280     0.23004403   0.0010550008     0.20354172  0.00093839889     0.25389833    0.001203394
            290     0.21120985   0.0010116508     0.18682402  0.00089516958     0.23320396   0.0011381764
            300     0.19578739  0.00097394788     0.17311849  0.00086132171     0.21631498   0.0010940271
            310     0.18032074  0.00093524341     0.15939653  0.00082726821     0.19928163   0.0010532431
            320      0.1679739  0.00090185167     0.14861041  0.00079984182     0.18541409   0.0010237889
            330     0.15412147  0.00086461091     0.13622407  0.00076444593      0.1703787   0.0009737433
            340        0.14231  0.00083131163     0.12569903  0.00073416437     0.15746017  0.00093745627
            350     0.13123561  0.00079792012     0.11600172  0.00070568172     0.14508213  0.00089567685
            360     0.12282451  0.00077253727     0.10852398  0.00068248155     0.13584193  0.00086983388
            370      0.1132591   0.0007413614     0.10014718  0.00065627981     0.12511293  0.00083996435
            380     0.10495733  0.00071461556    0.092727459  0.00063160023     0.11609472  0.00080825743
