#         ytbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4  0.00072288575   0.0005387803  4.7252604e-06  0.00059571002  0.00099420934  0.00068855385
           -3.8    0.014715205   0.0018840599    0.012941859   0.0016710967    0.016288453    0.002149111
           -3.6    0.096349677   0.0049269996    0.085392256   0.0044026666     0.10397566   0.0055388654
           -3.4      0.4106087    0.010208246     0.36318909    0.009038657     0.44535316    0.011720109
           -3.2      1.2303973    0.017719488      1.0977133    0.015731983       1.324183    0.020104024
             -3      3.0016011    0.027328038      2.6860485    0.024484501      3.2274492    0.030777998
           -2.8      6.2797693    0.039421064      5.6368951    0.035353354      6.7433721    0.043958399
           -2.6      11.626061    0.053517901      10.461969    0.048157261       12.47675    0.059730015
           -2.4      19.218045    0.068483278      17.298341    0.061745329      20.661103    0.076454375
           -2.2      29.378606    0.084266789      26.464646    0.076196464      31.613571    0.093936275
             -2      42.203787     0.10059453      38.025817    0.091341925      45.468212     0.11251609
           -1.8      56.798298     0.11618161      51.126635      0.1050872      61.335037     0.12951948
           -1.6      72.761744     0.13091076      65.437155     0.11786641      78.744817     0.14411807
           -1.4       89.45353     0.14455263      80.454933     0.13027335      96.818919      0.1598706
           -1.2      105.88406     0.15661223      95.197205      0.1412859      114.68479     0.17355554
             -1      121.61968     0.16719674      109.28416     0.15108157      131.84212     0.18653825
           -0.8      135.08469     0.17562531      121.34382     0.15800001      146.52381     0.19357763
           -0.6      146.34793     0.18229954      131.40085     0.16432757        158.847     0.20245523
           -0.4      154.39462     0.18691139      138.60703     0.16804954      167.59385     0.20640863
           -0.2      158.13367     0.18897337      141.97079     0.17016587      171.64431     0.20923085
              0      158.08165     0.18896117       141.9328     0.17196259      171.57209     0.21339895
            0.2        154.215     0.18680209      138.44716     0.16823298      167.39262     0.20694607
            0.4      146.32037     0.18228421       131.3612     0.16396184      158.83963     0.20123377
            0.6      135.57376     0.17590261      121.76518     0.15835063      147.07395     0.19444458
            0.8      121.43519     0.16706989      109.11252     0.15028809      131.65745     0.18415144
              1      105.79418     0.15655445      95.112442     0.14389742       114.5906     0.18264953
            1.2      89.469304     0.14455592      80.461148     0.13036881      96.848897     0.16023317
            1.4      72.506506     0.13070705      65.231435     0.11782178      78.407703     0.14446119
            1.6      56.708624      0.1161249      51.047169     0.10481918      61.241172       0.128514
            1.8       42.11872     0.10048883      37.897519    0.090518445      45.470925     0.11083705
              2      29.492528    0.084460492      26.558708    0.076387507      31.746038    0.094750087
            2.2      19.230028    0.068447003      17.301124    0.061698771      20.692691     0.07629851
            2.4      11.586242    0.053267827      10.414265    0.047899089      12.455078    0.059207857
            2.6      6.3256212    0.039674772       5.686953    0.036057645      6.7740264    0.046068037
            2.8      3.0329838    0.027595803      2.7125005    0.024612533      3.2656238    0.030925511
              3      1.2235011     0.01763167      1.0882844    0.015643059      1.3234402    0.020047053
            3.2     0.39797647     0.01004632     0.35305217   0.0089021029     0.42980595    0.011522549
            3.4    0.094121751   0.0049404418    0.083374898   0.0043783246     0.10133798   0.0056247254
            3.6    0.017108296   0.0020586682     0.01523039   0.0018345078    0.018531862   0.0023328341
            3.8  0.00072288575   0.0005387803  0.00062536021   0.0004992448  0.00083611833  0.00051914931
              4  0.00072288575   0.0005387803  0.00062536021   0.0004992448  0.00083611833  0.00051914931
