#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.27823582   0.0011568834      0.2503587   0.0010423984      0.3018627   0.0012673684
             10     0.82237719   0.0019771313     0.74003944   0.0017815658     0.89211021   0.0021694891
             20      1.3175869   0.0024887918      1.1860191   0.0022444575      1.4285063   0.0027304463
             30      1.7495016   0.0028540525      1.5739831    0.002573311      1.8980395   0.0031332283
             40       2.087499   0.0031068181      1.8779406   0.0028002827      2.2645773   0.0034120162
             50      2.3334813   0.0032756534      2.0994133   0.0029553489      2.5307168   0.0036068444
             60      2.4882654   0.0033776809       2.238307   0.0030457441      2.6985773   0.0037178705
             70      2.5570793   0.0034215026      2.3000565   0.0030852247      2.7728104    0.003768403
             80      2.5500705   0.0034182637      2.2934753   0.0030958462       2.764907   0.0038166853
             90      2.5016959   0.0033882345      2.2493476    0.003051713      2.7127908   0.0037272574
            100      2.3946196   0.0033188383      2.1532913   0.0029896908      2.5953647   0.0036516623
            110      2.2618255   0.0032312794      2.0330518    0.002910757      2.4520736   0.0035661694
            120      2.1155332   0.0031303094      1.9017556   0.0028196385      2.2923887   0.0034488923
            130      1.9628386   0.0030211824      1.7646003   0.0027222071      2.1258743   0.0033354832
            140      1.7999822   0.0028995668      1.6176443   0.0026109891      1.9497632   0.0031994148
            150      1.6464544   0.0027778109      1.4795353   0.0025009926      1.7831072   0.0030650693
            160      1.4950037   0.0026518431      1.3432441   0.0023884392      1.6189231   0.0029328685
            170      1.3545729   0.0025285322       1.216592   0.0022804321      1.4668633   0.0028161121
            180      1.2265821   0.0024101677      1.1018578   0.0021759788      1.3274574   0.0026837007
            190      1.1012064   0.0022873648     0.98873562   0.0020584475      1.1923929   0.0025311192
            200     0.99350475   0.0021753457     0.89203064   0.0019555425      1.0753268   0.0024048686
            210     0.89016697   0.0020608582      0.7986372   0.0018512408     0.96427096   0.0022755598
            220     0.80208977    0.001959582     0.71952796    0.001760179     0.86867266   0.0021726754
            230     0.71915209   0.0018571677      0.6448773   0.0016656531     0.77904902    0.002053401
            240     0.64596614   0.0017613771     0.58008268   0.0016771767     0.69780656   0.0022605424
            250     0.58027985   0.0016709834     0.52071443   0.0015884259     0.62758031   0.0020473011
            260     0.52110389   0.0015850136     0.46705692   0.0014254281      0.5643237   0.0017749226
            270     0.46890892   0.0015045984     0.42036918   0.0013488767     0.50746778    0.001667917
            280     0.42123019   0.0014262053     0.37747181   0.0012813584      0.4560175   0.0015884319
            290     0.38158738   0.0013588528     0.34210445   0.0012237885     0.41262427   0.0015368204
            300     0.34064614   0.0012847343     0.30542694    0.001154756     0.36815014   0.0014424715
            310     0.30874161   0.0012238826     0.27666397   0.0010994356     0.33392017   0.0013755388
            320     0.27796934   0.0011622079     0.24955162   0.0010744494     0.29962047   0.0014166172
            330     0.25180559   0.0011058718     0.22537459  0.00099724129     0.27272243   0.0012504265
            340     0.22572368    0.001047904     0.20196995  0.00093677566     0.24454097   0.0011697418
            350     0.20307936  0.00099464588     0.18194341  0.00091038277      0.2195034   0.0011591819
            360     0.18497173  0.00094867307     0.16559188  0.00085019061     0.20009415   0.0010629935
            370     0.16719983  0.00090253099     0.14969085  0.00081027529     0.18081632   0.0010180836
            380     0.15199373   0.0008604456     0.13602925  0.00078929846     0.16441169   0.0010260072
            390     0.13766739   0.0008197956     0.12321476  0.00073260507     0.14890079  0.00091367447
            400     0.12269721  0.00077459835     0.10997838  0.00069428302     0.13233984   0.0008679019
            410     0.11191687  0.00074121325     0.10023053  0.00066274873     0.12083357  0.00084176245
            420     0.10199274  0.00070698612    0.091366155   0.0006340698     0.11012343  0.00079323769
            430     0.09282906  0.00067471643    0.083031719  0.00060236609     0.10039875  0.00076032443
            440    0.084536912  0.00064407204    0.075481408  0.00057351635    0.091662632  0.00071977247
            450     0.07668984  0.00061330054    0.068741867  0.00055204214    0.082617492  0.00070380222
            460    0.068658479  0.00058184575    0.061472336  0.00051836474     0.07409599  0.00065204943
            470    0.064635378  0.00056389706    0.057814739  0.00050394353    0.069844216  0.00063484202
            480    0.058826599  0.00053763749     0.05251164  0.00047803633    0.063795864  0.00060302321
            490    0.052552437  0.00050850675    0.046966755  0.00045240284    0.056845299  0.00056919462
            500    0.049494717  0.00049347697    0.044187247  0.00044124353    0.053611373  0.00055980578
            510    0.044232663  0.00046615932    0.039516236  0.00041477314    0.047866311  0.00052088365
            520    0.040988765  0.00044963509    0.036762015  0.00040368123    0.044049937  0.00051416939
            530    0.037076442  0.00042732026    0.033235208  0.00038191387    0.039888777  0.00048155939
            540    0.033934349  0.00040983946    0.030354533  0.00036426115    0.036634461  0.00046270824
            550    0.030988639  0.00039039213    0.027696465    0.000347648    0.033493663  0.00043727678
            560    0.028283096  0.00037395011     0.02540455  0.00033799124    0.030333646  0.00043027502
            570    0.025478664  0.00035471348    0.022822533   0.0003173805    0.027430801  0.00040098941
            580     0.02430122  0.00034772754      0.0217705  0.00030961793    0.026140544  0.00039757628
            590    0.021807404  0.00032868353    0.019531716  0.00029238517    0.023472204  0.00037091031
            600    0.020358655  0.00031726542    0.018199712  0.00028169771    0.021982844  0.00035562539
            610    0.018284436  0.00030074817    0.016345274  0.00026732351    0.019746861   0.0003385864
            620    0.016756963  0.00028857183    0.014986776  0.00025671636    0.018083508  0.00032504837
            630    0.015241211   0.0002758446    0.013680228  0.00024664265    0.016339419  0.00031702194
            640     0.01430594  0.00026728499    0.012759662  0.00023612296     0.01550495  0.00030289881
            650    0.012664021  0.00025198544    0.011379629  0.00022445843    0.013540122  0.00028584869
            660     0.01167417  0.00024155595    0.010501309   0.0002198483     0.01246431  0.00029808943
            670    0.011229455  0.00023616518    0.010036537  0.00020991341    0.012112431  0.00026659564
            680    0.010118477   0.0002243349   0.0090690053  0.00019963913    0.010881038  0.00025225184
            690   0.0096860378  0.00022053077   0.0087126181  0.00019715587     0.01034454  0.00025342042
            700   0.0086444832  0.00020747696   0.0077526761  0.00018484108   0.0092784372   0.0002384884
            710    0.008094295   0.0002019039   0.0072627404  0.00017975046   0.0086742173  0.00023472008
            720   0.0071657528  0.00018970147      0.0064177  0.00016837652   0.0077097874  0.00021409978
            730    0.006816811  0.00018476881   0.0061510285  0.00016897709   0.0072241888  0.00023004196
            740   0.0063808438  0.00017974222   0.0057089088  0.00015884243   0.0068708028  0.00020501494
            750    0.005977127   0.0001730619   0.0053546607  0.00015397075   0.0064271717  0.00019457648
            760   0.0056040353  0.00016845376   0.0051584801  0.00019336422   0.0057502192  0.00018067027
            770   0.0051836993  0.00016245397   0.0046665819  0.00014399366   0.0055214688  0.00018476676
            780   0.0044373339  0.00014954751   0.0040174288  0.00013459426   0.0046768658  0.00016807297
