#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      0.1106623              0     0.10647074              0     0.11485386              0
           -3.8     0.18812618              0     0.18353846              0      0.1927139              0
           -3.6     0.30162311              0     0.29506189              0     0.30818433              0
           -3.4     0.50859707              0      0.5034173              0     0.51377684              0
           -3.2     0.83249187              0     0.82639674              0       0.838587              0
             -3      1.2832492              0      1.2714939              0      1.2950045              0
           -2.8      1.9746271              0      1.9667468              0      1.9825074              0
           -2.6      2.8713228              0      2.8614908              0      2.8811548              0
           -2.4      4.0337834              0      4.0221192              0      4.0454476              0
           -2.2      5.3952659              0      5.3815279              0      5.4090039              0
             -2      6.9211302              0      6.9057922              0      6.9364682              0
           -1.8      8.5081341              0      8.4917786              0      8.5244896              0
           -1.6      10.076887              0      10.059325              0      10.094449              0
           -1.4      11.465198              0      11.446772              0      11.483624              0
           -1.2      12.614929              0      12.596006              0      12.633852              0
             -1      13.515402              0      13.495666              0      13.535138              0
           -0.8      14.075715              0      14.055945              0      14.095485              0
           -0.6      14.407807              0      14.385752              0      14.429862              0
           -0.4      14.575767              0      14.555385              0      14.596149              0
           -0.2      14.597212              0      14.577271              0      14.617153              0
              0      14.602604              0      14.582425              0      14.622783              0
            0.2      14.573415              0      14.553444              0      14.593386              0
            0.4      14.406875              0      14.386969              0      14.426781              0
            0.6      14.086376              0      14.065881              0      14.106871              0
            0.8      13.495019              0      13.475006              0      13.515032              0
              1      12.646709              0      12.627066              0      12.666352              0
            1.2      11.490917              0      11.471867              0      11.509967              0
            1.4      10.042998              0      10.025343              0      10.060653              0
            1.6      8.4913253              0      8.4740779              0      8.5085727              0
            1.8      6.9223828              0      6.9074026              0       6.937363              0
              2       5.389372              0      5.3760866              0      5.4026574              0
            2.2      4.0546966              0      4.0430626              0      4.0663306              0
            2.4      2.8696518              0      2.8551101              0      2.8841935              0
            2.6       1.958193              0      1.9493164              0      1.9670696              0
            2.8      1.2895961              0      1.2811223              0      1.2980699              0
              3     0.82458302              0     0.81842701              0     0.83073903              0
            3.2       0.506351              0     0.50060476              0     0.51209724              0
            3.4     0.31557659              0     0.30957192              0     0.32158126              0
            3.6     0.19057037              0     0.18677431              0     0.19436643              0
            3.8     0.11524094              0      0.1126625              0     0.11781938              0
              4     0.11524094              0      0.1126625              0     0.11781938              0
