#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.014245915              0    0.014158194              0    0.014333636              0
             10    0.042341118              0    0.042190519              0    0.042491717              0
             20    0.069042728              0    0.068838467              0    0.069246989              0
             30    0.093636651              0    0.093344504              0    0.093928798              0
             40     0.11697937              0     0.11673754              0      0.1172212              0
             50     0.13756732              0     0.13730246              0     0.13783218              0
             60     0.15777309              0     0.15751148              0      0.1580347              0
             70     0.17338129              0     0.17305111              0     0.17371147              0
             80     0.18858517              0     0.18830695              0     0.18886339              0
             90     0.19935668              0     0.19900646              0      0.1997069              0
            100     0.20805989              0       0.207734              0     0.20838578              0
            110     0.21444157              0     0.21413772              0     0.21474542              0
            120     0.21676007              0     0.21640995              0     0.21711019              0
            130     0.21778093              0     0.21745876              0      0.2181031              0
            140     0.21583837              0     0.21552103              0     0.21615571              0
            150     0.21205415              0     0.21173337              0     0.21237493              0
            160     0.20686667              0      0.2064918              0     0.20724154              0
            170     0.19846318              0     0.19814348              0     0.19878288              0
            180     0.19061257              0     0.19029337              0     0.19093177              0
            190     0.18116098              0     0.18084643              0     0.18147553              0
            200     0.17180533              0     0.17149627              0     0.17211439              0
            210     0.16186801              0     0.16156327              0     0.16217275              0
            220     0.15159491              0     0.15130143              0     0.15188839              0
            230     0.14175023              0     0.14145782              0     0.14204264              0
            240      0.1320044              0     0.13171782              0     0.13229098              0
            250     0.12209756              0     0.12181827              0     0.12237685              0
            260     0.11348172              0     0.11320411              0     0.11375933              0
            270     0.10504252              0     0.10477532              0     0.10530972              0
            280     0.09701519              0    0.096758964              0    0.097271416              0
            290    0.089559511              0    0.089298713              0    0.089820309              0
            300    0.081844615              0    0.081597625              0    0.082091605              0
            310    0.076090442              0    0.075843514              0     0.07633737              0
            320    0.069667719              0    0.069425727              0    0.069909711              0
            330    0.063402551              0    0.063187509              0    0.063617593              0
            340     0.05808881              0    0.057866934              0    0.058310686              0
            350    0.053401042              0    0.053190684              0      0.0536114              0
            360     0.04918878              0    0.048979068              0    0.049398492              0
            370    0.044891286              0    0.044698373              0    0.045084199              0
            380     0.04104199              0    0.040846168              0    0.041237812              0
            390    0.038016543              0    0.037816945              0    0.038216141              0
            400    0.034196583              0    0.034016982              0    0.034376184              0
            410    0.031727083              0    0.031548657              0    0.031905509              0
            420    0.028592882              0    0.028432974              0     0.02875279              0
            430    0.025912722              0    0.025753206              0    0.026072238              0
            440    0.024182513              0    0.024025842              0    0.024339184              0
            450    0.021888495              0     0.02174309              0      0.0220339              0
            460    0.020298163              0    0.020139571              0    0.020456755              0
            470    0.018326207              0    0.018177024              0     0.01847539              0
            480    0.016776385              0    0.016641784              0    0.016910986              0
            490    0.015524291              0    0.015366245              0    0.015682337              0
            500    0.014371592              0    0.014232703              0    0.014510481              0
            510    0.012847205              0    0.012716464              0    0.012977946              0
            520    0.012143795              0    0.012009883              0    0.012277707              0
            530    0.010986007              0    0.010855633              0    0.011116381              0
            540    0.010104999              0    0.009987276              0    0.010222722              0
            550   0.0092839403              0   0.0091729965              0   0.0093948841              0
            560    0.008435682              0    0.008326436              0    0.008544928              0
            570   0.0076084205              0    0.007503457              0    0.007713384              0
            580   0.0072464343              0   0.0071417406              0    0.007351128              0
            590   0.0066421105              0   0.0065449387              0   0.0067392823              0
            600   0.0061401649              0   0.0060403871              0   0.0062399427              0
            610   0.0056895252              0   0.0055943236              0   0.0057847268              0
            620   0.0052092397              0    0.005115194              0   0.0053032854              0
            630   0.0048751682              0   0.0047843225              0   0.0049660139              0
            640   0.0044368918              0   0.0043473269              0   0.0045264567              0
            650   0.0040550285              0    0.003971463              0    0.004138594              0
            660   0.0037592115              0   0.0036774959              0   0.0038409271              0
            670   0.0035193361              0   0.0034441961              0   0.0035944761              0
            680   0.0032618787              0   0.0031763939              0   0.0033473635              0
            690   0.0028696223              0    0.002794308              0   0.0029449366              0
            700   0.0028684973              0   0.0027907542              0   0.0029462404              0
            710    0.002621618              0   0.0025457846              0   0.0026974514              0
            720   0.0023077366              0   0.0022420391              0   0.0023734341              0
            730   0.0022875366              0   0.0022074805              0   0.0023675927              0
            740   0.0021096502              0   0.0020317882              0   0.0021875122              0
            750   0.0018764484              0   0.0018076919              0   0.0019452049              0
            760   0.0016625859              0     0.00160072              0   0.0017244518              0
            770   0.0016204577              0   0.0015526391              0   0.0016882763              0
            780    0.001484943              0   0.0014232005              0   0.0015466855              0
            790   0.0014726332              0   0.0013976603              0   0.0015476061              0
            800   0.0014726332              0   0.0013976603              0   0.0015476061              0
