#   R_yHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0       2.678626              0         2.6648              0       2.692452              0
            0.2      7.4016738              0      7.3813878              0      7.4219598              0
            0.4      10.748817              0      10.725404              0       10.77223              0
            0.6      12.900176              0      12.878685              0      12.921667              0
            0.8      14.038224              0      14.017438              0       14.05901              0
              1      14.514652              0      14.494919              0      14.534385              0
            1.2      14.815347              0      14.796647              0      14.834047              0
            1.4      15.187325              0      15.168867              0      15.205783              0
            1.6      15.675057              0      15.656993              0      15.693121              0
            1.8      16.463757              0      16.445718              0      16.481796              0
              2      17.675387              0      17.656792              0      17.693982              0
            2.2       19.34596              0      19.326273              0      19.365647              0
            2.4      21.607473              0      21.586289              0      21.628657              0
            2.6        24.6979              0      24.674277              0      24.721523              0
            2.8      28.344251              0      28.317258              0      28.371244              0
              3      28.170681              0      28.140149              0      28.201213              0
            3.2      8.2872111              0      8.2648292              0       8.309593              0
            3.4      2.7278787              0      2.7099161              0      2.7458413              0
            3.6     0.99456307              0     0.97328281              0      1.0158433              0
            3.8     0.39118205              0     0.38050029              0     0.40186381              0
              4     0.15099467              0     0.14074122              0     0.16124812              0
            4.2    0.053489599              0     0.04617823              0    0.060800968              0
            4.4    0.019939882              0    0.014653284              0     0.02522648              0
            4.6    0.010330466              0   0.0081106302              0    0.012550302              0
            4.8  0.00077457249              0  -0.0013828191              0   0.0029319641              0
              5  0.00077457249              0  -0.0013828191              0   0.0029319641              0
